ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
0.1,0.07,0.63333333,8.9,0.1,1199.05,1.714513206,0.130754934,26.38202378,0.08367359,0.420107795,0.579892205,0.119483265,0.011838096,6.005913858,0.099077442,0.900922558,0.086645869,0.05779475,0.038220525,68
0.1,0.07,0.72222222,0.1,0.1,1199.05,0.214035608,0.034365941,6.932717053,0.008853754,0.010909357,0.989090643,0.084984119,0.004802649,6.463642162,0.056512307,0.943487693,0.08760633,0.04639446,0.039360554,70
0.1,0.07,0.72222222,1.2,0.1,1199.05,1.741266997,0.11377169,22.96111783,0.072114103,0.43176168,0.56823832,0.118987682,0.011020318,6.000543933,0.0926173,0.9073827,0.089514173,0.056150547,0.038384945,71
0.1,0.07,0.72222222,2.3,0.1,1199.05,1.744842341,0.1142022,23.04723971,0.072516624,0.433350648,0.566649352,0.119161426,0.011151863,5.999840615,0.093586184,0.906413816,0.089201413,0.056498685,0.038350132,72
0.1,0.07,0.72222222,3.4,0.1,1199.05,1.741519728,0.114380279,23.08484514,0.072556362,0.431899786,0.568100214,0.119236358,0.011266884,6.00050877,0.09449202,0.90550798,0.088803019,0.056736605,0.03832634,73
0.1,0.07,0.72222222,4.5,0.1,1199.05,1.73689336,0.114519252,23.11393576,0.072533307,0.429875303,0.570124697,0.119293965,0.011380093,6.001435465,0.095395376,0.904604624,0.088384761,0.056950042,0.038304996,74
0.1,0.07,0.72222222,5.6,0.1,1199.05,1.731785335,0.114660408,23.14005567,0.07249874,0.427640526,0.572359474,0.119345675,0.011493106,6.00245719,0.096300986,0.903699014,0.087959226,0.057154525,0.038284548,75
0.1,0.07,0.72222222,6.7,0.1,1199.05,1.726445725,0.114770458,23.16479403,0.072435473,0.425306255,0.574693745,0.119394342,0.011605836,6.003524896,0.097205913,0.902794087,0.087531034,0.057355509,0.038264449,76
0.1,0.07,0.72222222,7.8,0.1,1199.05,1.720965119,0.114887994,23.18881722,0.072373505,0.422912399,0.577087601,0.119441658,0.011718861,6.004620055,0.098113687,0.901886313,0.087101153,0.057554327,0.038244567,77
0.1,0.07,0.72222222,8.9,0.1,1199.05,1.715396819,0.115081806,23.21240905,0.072363224,0.420482823,0.579517177,0.11948884,0.011832726,6.005731428,0.099027871,0.900972129,0.086670972,0.0577525,0.03822475,78
0.1,0.07,0.72222222,10,0.1,1199.05,1.709761307,0.115122659,23.23575054,0.072241874,0.41802661,0.58197339,0.119534082,0.011945548,6.006857753,0.09993424,0.90006576,0.086240514,0.057950282,0.038204972,79
0.1,0.07,0.81111111,0.1,0.1,1199.05,0.109786281,0.021672557,4.372109557,0.005037854,0.004138816,0.995861184,0.077938436,0.004126603,6.569802789,0.052946956,0.947053044,0.088171878,0.045430742,0.039456926,80
0.1,0.07,0.81111111,1.2,0.1,1199.05,1.735508674,0.101312193,20.45078465,0.063193317,0.429199711,0.570800289,0.118889443,0.010989872,6.001673817,0.092437746,0.907562254,0.08947969,0.055962619,0.038403738,81
0.1,0.07,0.81111111,2.3,0.1,1199.05,1.745024195,0.101898768,20.56627156,0.063821947,0.433412625,0.566587375,0.119149742,0.011137406,5.999794395,0.093474023,0.906525977,0.089232727,0.056396311,0.038360369,82
0.1,0.07,0.81111111,3.4,0.1,1199.05,1.74232957,0.102109047,20.60311741,0.063905863,0.432240544,0.567759456,0.119232311,0.011252623,6.000338522,0.094375615,0.905624385,0.088848825,0.056650483,0.038334952,83
0.1,0.07,0.81111111,4.5,0.1,1199.05,1.737905077,0.102207324,20.62994049,0.063871123,0.430305527,0.569694473,0.119291581,0.011365143,6.001226032,0.09527196,0.90472804,0.088436706,0.056870442,0.038312956,84
0.1,0.07,0.81111111,5.6,0.1,1199.05,1.732890376,0.102371881,20.65357615,0.063868545,0.428111806,0.571888194,0.119344374,0.011478122,6.002229142,0.096176484,0.903823516,0.088014323,0.057078114,0.038292189,85
0.1,0.07,0.81111111,6.7,0.1,1199.05,1.727596185,0.102435035,20.67581799,0.063788576,0.425796976,0.574203024,0.119393142,0.011590441,6.003288321,0.097077945,0.902922055,0.087587311,0.0572802,0.03827198,86
0.1,0.07,0.81111111,7.8,0.1,1199.05,1.722142805,0.102537939,20.69734133,0.063732299,0.423414466,0.576585534,0.11944068,0.011703369,6.004378162,0.097984785,0.902015215,0.087157994,0.057479446,0.038252055,87
0.1,0.07,0.81111111,8.9,0.1,1199.05,1.716587807,0.102640304,20.71845147,0.063672999,0.420989861,0.579010139,0.1194873,0.011816567,6.005487789,0.098893917,0.901106083,0.086727658,0.057677325,0.038232268,88
0.1,0.07,0.81111111,10,0.1,1199.05,1.710960058,0.10275338,20.7393153,0.063619115,0.418536089,0.581463911,0.119533476,0.011930162,6.006611432,0.099806033,0.900193967,0.086296805,0.057874448,0.038212555,89
0.1,0.07,0.9,0.1,0.1,1199.05,0.034081768,0.010789276,2.172382514,0.002311209,0.000823497,0.999176503,0.066527347,0.003269623,6.745704595,0.049147046,0.950852954,0.089448549,0.044209723,0.039579028,90
0.1,0.07,0.9,1.2,0.1,1199.05,1.518057612,0.084400605,17.03363095,0.047564832,0.335786233,0.664213767,0.115398328,0.010094908,6.044943001,0.087478805,0.912521195,0.088625632,0.054039247,0.038596075,91
0.1,0.07,0.9,2.3,0.1,1199.05,1.742975236,0.091869761,18.53901762,0.056862592,0.432468272,0.567531728,0.119072537,0.011083244,6.000178435,0.093079763,0.906920237,0.089325029,0.056110304,0.03838897,92
0.1,0.07,0.9,3.4,0.1,1199.05,1.743681076,0.092106871,18.59074533,0.057038899,0.432803557,0.567196443,0.119200608,0.011203724,6.000051934,0.093990492,0.906009508,0.088993004,0.056426284,0.038357372,93
0.1,0.07,0.9,4.5,0.1,1199.05,1.740051579,0.092264167,18.61852638,0.057070627,0.431221265,0.568778735,0.119269258,0.011316219,6.000782674,0.094879594,0.905120406,0.088599951,0.056667055,0.038333294,94
0.1,0.07,0.9,5.6,0.1,1199.05,1.735357515,0.092352382,18.64108981,0.057032857,0.429169099,0.570830901,0.119324482,0.011427914,6.001723866,0.095771746,0.904228254,0.088186704,0.056884236,0.038311576,95
0.1,0.07,0.9,6.7,0.1,1199.05,1.730228791,0.092451596,18.6617117,0.056993306,0.426926479,0.573073521,0.119375038,0.011540049,6.002750186,0.096670535,0.903329465,0.087764643,0.057091043,0.038290896,96
0.1,0.07,0.9,7.8,0.1,1199.05,1.724872102,0.092552122,18.68142226,0.056949643,0.424585378,0.575414622,0.119423373,0.011652636,6.003821055,0.097574166,0.902425834,0.087338019,0.057292617,0.038270738,97
0.1,0.07,0.9,8.9,0.1,1199.05,1.719377615,0.092644747,18.700642,0.056897495,0.422185923,0.577814077,0.119470437,0.011765567,6.00491883,0.098480988,0.901519012,0.086908995,0.057491352,0.038250865,98
0.1,0.07,0.9,10,0.1,1199.05,1.713793016,0.092745256,18.71956774,0.056848549,0.419749436,0.580250564,0.119516857,0.011878897,6.006033997,0.099390975,0.900609025,0.086478948,0.057688776,0.038231122,99
0.1,0.84,0.1,0.1,1.2,1199.05,0.020941432,0.807275913,162.9688101,0.876328638,0.000426599,0.999573401,0.06194304,0.002979635,6.817276583,0.048102821,0.951897179,0.090057934,0.043810222,0.039618978,100
0.1,0.84,0.1,1.2,1.2,1199.05,0.273679962,0.792811654,160.0488365,0.998723333,0.016866977,0.983133023,0.087887139,0.005253818,6.422777991,0.059779147,0.940220853,0.087235695,0.048123861,0.039187614,101
0.1,0.84,0.1,2.3,1.2,1199.05,0.272714167,0.79293642,160.0740211,0.998724502,0.017130312,0.982869688,0.087893794,0.005303762,6.423499459,0.060342849,0.939657151,0.087185742,0.048710251,0.039128975,102
0.1,0.84,0.1,3.4,1.2,1199.05,0.270539824,0.793217154,160.1306898,0.998725296,0.017009414,0.982990586,0.087903865,0.005397318,6.424890869,0.06140023,0.93859977,0.086898181,0.049048047,0.039095195,103
0.1,0.84,0.1,4.5,1.2,1199.05,0.267990927,0.793546359,160.1971599,0.998725369,0.01677908,0.98322092,0.087914791,0.005505022,6.426503839,0.062617695,0.937382305,0.08653352,0.049305241,0.039069476,104
0.1,0.84,0.1,5.6,1.2,1199.05,0.265410166,0.793880042,160.2645203,0.998725955,0.016537901,0.983462099,0.087926066,0.005614866,6.428146672,0.063858949,0.936141051,0.086160842,0.049553892,0.039044611,105
0.1,0.84,0.1,6.7,1.2,1199.05,0.262846057,0.794211905,160.3315045,0.998726873,0.016299223,0.983700777,0.087937436,0.005724951,6.429791917,0.065102546,0.934897454,0.085789872,0.049804177,0.039019582,106
0.1,0.84,0.1,7.8,1.2,1199.05,0.260285559,0.794543465,160.3984441,0.998727111,0.016059742,0.983940258,0.087948384,0.005835253,6.431447811,0.066348611,0.933651389,0.085417808,0.050053199,0.03899468,107
0.1,0.84,0.1,8.9,1.2,1199.05,0.257740412,0.794873325,160.4650384,0.998727423,0.015822837,0.984177163,0.087959314,0.005945752,6.433107311,0.067596622,0.932403378,0.085046933,0.050303339,0.038969666,108
0.1,0.84,0.1,10,1.2,1199.05,0.255202702,0.79520252,160.5314946,0.998727901,0.01558628,0.98441372,0.087970315,0.006056822,6.43477512,0.068850747,0.931149253,0.084675552,0.050552847,0.038944715,109
