time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,0
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,1
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,2
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,3
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,4
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,5
1199.0500000000002,0.03393614451099003,0.5258431493506555,21.230868113252505,0.23496765711423975,0.0008954046496033846,0.9991045953503968,0.06639742102624308,0.0031842345462639054,6.746446892000347,0.047957202199988135,0.9520427978000117,0.08946881856583543,0.044220334760114194,0.03957796652398858,6
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,7
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,8
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,9
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,10
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,11
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,12
1199.0500000000002,0.034709876142149064,0.17913680907651924,7.2325730284771454,0.04627141973661988,0.0009274341774632497,0.9990725658225375,0.0663647945185861,0.002952365963780585,6.743126190753242,0.04448692993143651,0.9555130700685636,0.0891215540491723,0.04392245968956042,0.03960775403104396,13
1199.0500000000002,0.03472290644810303,0.10772284735187168,4.349260731173544,0.02559836888477231,0.0009278124057554394,0.9990721875942459,0.06636188609673624,0.0029461203718623282,6.7430705712521,0.044394765506468134,0.9556052344935319,0.08910497021197397,0.04390672827250468,0.039609327172749564,14
1199.0500000000002,0.03472290644810303,0.10772284735187168,4.349260731173544,0.02559836888477231,0.0009278124057554394,0.9990721875942459,0.06636188609673624,0.0029461203718623282,6.7430705712521,0.044394765506468134,0.9556052344935319,0.08910497021197397,0.04390672827250468,0.039609327172749564,15
1199.0500000000002,0.03472290644810303,0.10772284735187168,4.349260731173544,0.02559836888477231,0.0009278124057554394,0.9990721875942459,0.06636188609673624,0.0029461203718623282,6.7430705712521,0.044394765506468134,0.9556052344935319,0.08910497021197397,0.04390672827250468,0.039609327172749564,16
1199.0500000000002,0.03472290644810303,0.10772284735187168,4.349260731173544,0.02559836888477231,0.0009278124057554394,0.9990721875942459,0.06636188609673624,0.0029461203718623282,6.7430705712521,0.044394765506468134,0.9556052344935319,0.08910497021197397,0.04390672827250468,0.039609327172749564,17
1199.0500000000002,0.03472290644810303,0.10772284735187168,4.349260731173544,0.02559836888477231,0.0009278124057554394,0.9990721875942459,0.06636188609673624,0.0029461203718623282,6.7430705712521,0.044394765506468134,0.9556052344935319,0.08910497021197397,0.04390672827250468,0.039609327172749564,18
