,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma
336,33.6,0.3055143981652764,0.03719997697267344,15.809990213386211,0.01033637895016526,0.00040979046513319015,0.9995902095348673,0.1147299298499539,0.030616380400771005,6.398107509180285,0.2668560892594611,0.7331439107405389,0.08425184297744936,0.0437581363106187,0.039624186368938115
337,33.7,0.30820448974322645,0.037260017759821344,15.83550754792407,0.01037504197814132,0.00041781236591698664,0.9995821876340836,0.1146831535565731,0.030473617767279824,6.396507736845112,0.2657200889775604,0.7342799110224396,0.08423068311616082,0.043762148163651135,0.03962378518363487
338,33.800000000000004,0.31089530701952584,0.037320094477016744,15.861040152732116,0.01041379476929516,0.0004259513701941213,0.9995740486298064,0.11463659309363773,0.03033166936061045,6.394917937782878,0.2645897661651098,0.7354102338348902,0.08420964730168001,0.04376613452952039,0.039623386547047945
339,33.9,0.3135866129741327,0.03738021019178731,15.886589331509608,0.010452636439394869,0.00043420845480253656,0.999565791545198,0.11459025675290738,0.03019053935015083,6.3933380432873905,0.2634651514504512,0.7365348485495489,0.08418873487640852,0.04377009564432237,0.039622990435567745
340,34.0,0.3162781705870057,0.03744036798808239,15.912156394935014,0.010491566104208316,0.0004425845965801769,0.9995574154034204,0.11454415282614161,0.0300502319052889,6.391767984652454,0.26234627577105574,0.7376537242289443,0.08416794518274787,0.043774031744152966,0.03962259682558469
341,34.1,0.3189697428381029,0.03750057096615369,15.937742660615317,0.010530582879503925,0.0004510807723649848,0.9995489192276356,0.11449828960510022,0.02991075119541261,6.390207693171873,0.2612331703693874,0.7387668296306126,0.08414727756309962,0.04377794306510807,0.039622205693489176
342,34.2,0.32166109270738263,0.03756082224244833,15.963349453040541,0.010569685881049451,0.00045969795899490347,0.9995403020410056,0.11445267538154263,0.029772101389909912,6.388657100139454,0.26012586678870375,0.7398741332112962,0.08412673135986533,0.043781829843283576,0.03962181701567163
343,34.300000000000004,0.32435198317480324,0.037621124949514036,15.988978103543463,0.010608874224613207,0.00046843713330787596,0.9995315628666926,0.11440731844722861,0.029634286658168748,6.387116136849002,0.259024396868788,0.740975603131212,0.08410630591544654,0.04378569231477539,0.039621430768522446
344,34.4,0.32704217722032275,0.03768148223591629,16.014629950264425,0.010648147025963284,0.00047729927214184496,0.9995227007278586,0.1143622270939178,0.02949731116957708,6.385584734594321,0.2579287927416189,0.742071207258381,0.08408600057224483,0.043789530715679384,0.03962104692843205
345,34.5,0.3297314378238998,0.03774189726616776,16.040306338121297,0.01068750340086766,0.0004862853523347547,0.9995137146476658,0.11431740961336971,0.02936117909352283,6.384062824669218,0.2568390868269724,0.7431609131730277,0.08406581467266172,0.043793345282091466,0.039620665471790835
