time/s,kea3_dNPQ,kea3_dLEF,WT_NPQ,WT_LEF
0.0,0.0,0.0,0.0,176.36054421768705
0.1,5.732015382481359e-08,1.6549162893397806e-06,0.020736613063062518,101.14925622336347
0.2,5.185593687784262e-08,3.363826395208491e-08,0.018763013329712974,1.4881799646523435
0.30000000000000004,4.692222405414115e-08,7.378739619312569e-09,0.01697915516834878,0.5522016499804348
0.4,4.2459076005085805e-08,6.860076173786922e-09,0.015366737167092004,0.503123937051357
0.5,3.8420314318887705e-08,7.086451203619504e-09,0.013908577394060987,0.5347399017406478
0.6000000000000001,3.476694017748305e-08,7.820555869564316e-09,0.012590257825963333,0.5956315819662774
0.7000000000000001,3.146234539216919e-08,8.628387226927714e-09,0.011398314718581975,0.6711801444710649
0.8,2.8472582760258325e-08,9.161403302648807e-09,0.01032032419092431,0.7544227349108287
0.9,2.5767645434049413e-08,9.315650029151357e-09,0.009345359621346958,0.8409615230613532
1.0,2.332028167274791e-08,9.024018643444265e-09,0.008463471925737674,0.9273724889157063
1.1,2.110588527386159e-08,7.639416876870087e-09,0.00766571904005466,1.011487861269331
1.2000000000000002,1.910244239872183e-08,7.70727659471504e-09,0.006944153097742661,1.0926790498577177
1.3,1.7289624593998243e-08,7.681512093071774e-09,0.006291496329764646,1.1714082689485867
1.4000000000000001,1.565064318420628e-08,7.42431960354395e-09,0.005701638778749932,1.2482663872877071
1.5,1.4168592041806372e-08,6.991242473830539e-09,0.005168390855045267,1.3235394100145161
1.6,1.282696898349811e-08,6.4523120180126625e-09,0.004686141361404084,1.3975133163612294
1.7000000000000002,1.1614627813336109e-08,5.988097129261405e-09,0.004250334035094526,1.4702909906035113
1.8,1.0515472983682606e-08,5.892047072464379e-09,0.003855900211276379,1.54204990697048
1.9000000000000001,9.52302680115591e-09,5.874611241907246e-09,0.003499690241724104,1.6126146654274622
2.0,8.622556797906189e-09,5.991103391167485e-09,0.0031772298549560497,1.6821770735124355
2.1,7.809924748580777e-09,6.052262468969616e-09,0.00288623832963002,1.7508544031748579
2.2,7.0712368499710465e-09,6.139608155208975e-09,0.002623229765422351,1.8187188968093524
2.3000000000000003,6.408978667649806e-09,6.156008591773343e-09,0.0023874735194431497,1.88581592585782
2.4000000000000004,5.8104211689453955e-09,6.063136881451214e-09,0.0021745839426571744,1.9522536171010574
2.5,5.267542703673439e-09,5.820181669946578e-09,0.001981525547012658,2.018117985183769
2.6,4.774047305698345e-09,5.637711186778915e-09,0.0018072237756938535,2.0834038808662707
2.7,4.33202929648116e-09,5.490520926798581e-09,0.0016515341335796596,2.1480628817652416
2.8000000000000003,3.9310470768307015e-09,5.318788076635883e-09,0.001510604493842241,2.2122207706218413
2.9000000000000004,3.565083623929474e-09,5.124748625462416e-09,0.001382172491871508,2.275929437985038
3.0,3.2364585870244683e-09,4.914754825335876e-09,0.0012670745256774835,2.3391153313814703
3.1,2.9396938050051807e-09,4.8013726328122175e-09,0.0011642348429135741,2.40178266008639
3.2,2.6695562913015003e-09,4.732254144101944e-09,0.00107115778712188,2.4639937551963618
3.3000000000000003,2.4218698502827957e-09,4.720860147244821e-09,0.0009863242839741064,2.5257716506689096
3.4000000000000004,2.202547714634691e-09,4.695520861019986e-09,0.0009107683139179946,2.5871355082311562
3.5,2.0028885483729802e-09,4.672901621205483e-09,0.0008431531283243771,2.6481082722849485
3.6,1.8230979681628512e-09,4.638470496587388e-09,0.0007827877629060694,2.7087120362894703
3.7,1.6596742416800578e-09,4.473333259369383e-09,0.0007291218489101866,2.7689605151093333
3.8000000000000003,1.5118374661979989e-09,4.405747322522302e-09,0.0006806816306791129,2.8288098241557877
3.9000000000000004,1.3785530930763429e-09,4.316889068434193e-09,0.0006375923599725546,2.8882951746686616
4.0,1.2589109366512724e-09,4.194830705017694e-09,0.0005995251919024035,2.9474194503735442
4.1000000000000005,1.1522687396250952e-09,4.025697553089458e-09,0.0005662492717910426,3.0061831557746697
4.2,1.0525134215783397e-09,4.313539747613504e-09,0.000536968994712096,3.064658548925375
4.3,9.644748828795471e-10,4.402219477839253e-09,0.0005111827390532185,3.122893529103296
4.4,8.85788673313237e-10,4.552672017155146e-09,0.0004889434684056019,3.180882454447721
4.5,8.160276666088588e-10,4.778720974485395e-09,0.00047008670628323186,3.2386525036700977
4.6000000000000005,7.512875720302147e-10,4.406659925848544e-09,0.0004544540852657046,3.2962216989550646
4.7,6.939654268985421e-10,4.2655772247712775e-09,0.00044110955231570085,3.3534469009282146
4.800000000000001,6.428259519738327e-10,4.04132993736539e-09,0.0004302673464256564,3.410398107269969
4.9,5.975028999675135e-10,3.7153227161468294e-09,0.000421773097473593,3.4670634321189877
5.0,5.577391539606825e-10,3.26752225277005e-09,0.00041550577272900403,3.523427198584041
5.1000000000000005,5.20146243893245e-10,3.7008129893933983e-09,0.00041118500256268563,3.5795434441770664
5.2,4.876642703478991e-10,3.6449403495453225e-09,0.0004085651930245217,3.6354617542249694
