,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma
0,0.0,0.0,0.8299319727891156,88.18027210884352,1.0,0.0,1.0,0.0,0.0,7.8,,,0.1,0.04,0.04
1,0.1,0.01716638704259525,0.8195996352710929,87.08246124755362,0.9469706598482955,4.8555195058034536e-11,0.9999999999514445,0.18781256827419668,0.1804678268144146,7.677587642336965,0.9608932377248622,0.03910676227513776,0.09985149273860143,0.04009189834084349,0.039990810165915665
2,0.2,0.015670595093205664,0.3251585539911368,34.54809636155828,0.10028280971514025,1.2550561060527672e-10,0.999999999874494,0.15067816080664073,0.1418246718713397,7.652441851078316,0.9412423878291005,0.058757612170899476,0.09969857661483325,0.04018562218824695,0.039981437781175314
3,0.30000000000000004,0.014180001756933635,0.01675772537617979,1.7805083212191024,0.0035420097044849275,1.9008308133994222e-10,0.9999999998099164,0.08534239787042507,0.07857869025277504,7.687271539705833,0.9207462200919252,0.0792537799080748,0.0996089499434575,0.04021606711739854,0.039978393288260146
4,0.4,0.012832540141972989,0.005842317623591591,0.6207462475066066,0.0012196850907790768,2.428829352735322e-10,0.9999999997571165,0.06340422119937632,0.05743289304406931,7.700477864078216,0.9058212837828257,0.09417871621717433,0.09955067766046677,0.04022947207043067,0.039977052792956935
5,0.5,0.011614865971255455,0.004779432827079391,0.5078147378771853,0.0009955255266417273,2.9198590956544436e-10,0.9999999997080136,0.05482796161149361,0.049068236479440565,7.704004581132449,0.8949491288247049,0.1050508711752951,0.09950458638599885,0.040238571654162614,0.03997614283458374
6,0.6000000000000001,0.010514258721209936,0.004831922149081859,0.5133917283399474,0.001005416748875998,3.4058308390474697e-10,0.9999999996594163,0.05193444999500843,0.0461239368139788,7.703158113649506,0.8881183264367275,0.1118816735632725,0.09946318036030588,0.04024628650949136,0.039975371349050874
7,0.7000000000000001,0.009519244525151883,0.005170910441751398,0.549409234436086,0.0010752595797314246,3.9010865646103357e-10,0.9999999996098906,0.051847869659610066,0.0458507799457579,7.70004850476913,0.8843329580709088,0.11566704192909116,0.09942307743631108,0.040253643485877746,0.039974635651412224
8,0.8,0.008619618652556057,0.0056624420315514795,0.6016344658523447,0.0011770028502686714,4.413783172841339e-10,0.9999999995586211,0.053231363535256135,0.04697098040060154,7.69566028108909,0.8823929593592277,0.11760704064077232,0.09938258504468364,0.04026111198125671,0.03997388880187433
9,0.9,0.007806112808709514,0.006230983799631237,0.6620420287108189,0.0012948764612366048,4.949428415616145e-10,0.9999999995050565,0.055282437191839964,0.048718035393574964,7.69059330336225,0.8812570115987226,0.1187429884012774,0.09934079159731085,0.04026894890403467,0.039973105109596535
10,1.0,0.007070431076581936,0.006839844059083251,0.7267334312775954,0.001421238406670633,5.511561775181065e-10,0.9999999994488431,0.057551168016006564,0.0506630548976204,7.685198114693564,0.880313235059445,0.11968676494055497,0.09929735759404881,0.04027726267425466,0.03997227373257454
11,1.1,0.006405263350955557,0.007465455444882938,0.7932046410188122,0.0015511855634822158,6.102427851191078e-10,0.9999999993897565,0.05980010852418542,0.052580590749866804,7.679674703761356,0.8792724971159748,0.12072750288402523,0.09925228399634164,0.040286070483210805,0.039971392951678925
12,1.2000000000000002,0.005803701090400653,0.008087219565284352,0.8592670788114624,0.0016804250834768775,6.724019585809765e-10,0.9999999993275973,0.061857623405935626,0.05430790340251434,7.674171333276312,0.8779500474197519,0.12204995258024809,0.09920561528935522,0.04029537341208524,0.03997046265879148
13,1.3,0.005259558206637921,0.008692863874296066,0.923616786643957,0.0018063963017912466,7.377770220610469e-10,0.9999999992622223,0.0636726952474263,0.055797398537892104,7.6687450548410965,0.8763159517760083,0.1236840482239917,0.0991575192463837,0.04030513466199183,0.03996948653380082
14,1.4000000000000001,0.004767309765539438,0.009280789910779663,0.9860839280203393,0.0019287681789676991,8.064853854644667e-10,0.9999999991935138,0.06528911342718795,0.057091748130038984,7.663377245047517,0.8744451430437806,0.12555485695621937,0.09910821152295353,0.040315297752217434,0.039968470224778264
15,1.5,0.004321846752141569,0.009855196074532318,1.0471145829190587,0.002048423004136324,8.786675746639894e-10,0.9999999991213316,0.06675424831028746,0.058236818247614286,7.65804283228878,0.8724061722171986,0.12759382778280137,0.09905786537034489,0.04032581461176699,0.0399674185388233
16,1.6,0.0039174121183956955,0.01041851177319706,1.1069668759021876,0.0021658695176994813,9.545429685940871e-10,0.9999999990454562,0.06809821707901956,0.059262022934997945,7.6527300975996395,0.8702433848779285,0.12975661512207148,0.0990066385741333,0.0403366402049559,0.039966335979504414
17,1.7000000000000002,0.0035522508732421824,0.010971713644186209,1.1657445746947848,0.0022813184820427157,1.0341766158891296e-09,0.9999999989658226,0.06933250891106718,0.06017853174786469,7.647433713946625,0.8679699132921282,0.13203008670787175,0.09895458148149887,0.04034776011241917,0.03996522398875809
18,1.8,0.003221175597248546,0.011515267390771943,1.223497160269519,0.002394864407519015,1.117844459714659e-09,0.9999999988821547,0.07047636731406307,0.061005240046177946,7.642147878868581,0.8656127205637737,0.1343872794362263,0.09890181292249935,0.04035913878967677,0.039964086121032326
19,1.9000000000000001,0.002923156654210601,0.012049355011079736,1.2802439699272217,0.002506550091280091,1.2055974652928393e-09,0.9999999987944017,0.07153428127437793,0.06174654057634714,7.636870988366153,0.8631741240191009,0.13682587598089913,0.09884835784736998,0.040370768859722364,0.039962923114027764
