time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,v_ATP_made
1199.0500000000002,1.7175930624772269,0.1642033213911569,33.12787403296568,0.1094073899127729,0.4214665265624904,0.5785334734375088,0.119427783584789,0.0117461865133113,6.005306715475371,0.0983538839443987,0.9016461160556012,0.0869787115691269,0.0576674378133763,0.0382332562186618,19,65.31509004180914
1199.0500000000002,1.7074047930303906,0.1645104045600632,33.18874176177907,0.1092412189208631,0.417027864811201,0.5829721351887978,0.1195111822848511,0.0119517082937821,6.0073421001488505,0.1000049359587285,0.8999950640412713,0.0861997345077204,0.0580311862521774,0.0381968813747817,20,65.52642841183086
1199.0500000000002,0.2430210819875354,0.0379121684747561,7.646105287382684,0.0100374384624153,0.013213182311672,0.9867868176883284,0.0864046955670025,0.0049571072352082,6.442540194470095,0.0573708084039222,0.9426291915960778,0.0875189369445155,0.0466141799088637,0.0393385820091135,21,13.513411257718634
1199.0500000000002,1.637672918257035,0.1129860892348436,22.806376991496684,0.0688486900369663,0.38656753083363,0.6134324691663708,0.1172963587066965,0.0105617040465142,6.021089088996962,0.0900428978474905,0.9099571021525094,0.0891050882469786,0.0549815067901576,0.0385018493209842,22,60.037312244746154
1199.0500000000002,1.7377590893629369,0.1170826706957564,23.6359932232129,0.0743957261219589,0.430220162691123,0.5697798373088765,0.1189143032375968,0.0109889083723675,6.001243418912845,0.0924103162684649,0.9075896837315351,0.0895424781820908,0.0560694499572199,0.0383930550042779,23,64.02169862351725
1199.0500000000002,1.7388874368538147,0.1180545408225079,23.817220097002092,0.075126962640456,0.4307506351734151,0.5692493648265834,0.1192688222661415,0.0113310492619282,6.001037116596445,0.0950042851662522,0.904995714833748,0.0885691416291668,0.0568681994693862,0.0383131800530612,24,64.91324561037031
1199.0500000000002,1.7296416938098478,0.118283527779471,23.86651253346894,0.0750380350313615,0.4267056421021058,0.5732943578978948,0.119363130354156,0.0115363449041341,6.0028869091663015,0.0966491481322621,0.903350851867738,0.087795740787139,0.0572404826897424,0.038275951731026,25,65.15149592527143
1199.0500000000002,1.71972970707847,0.1185087947472827,23.911809846141495,0.0749270867640313,0.4223757976848625,0.5776242023151377,0.1194496856879748,0.0117417567212528,6.004867850554633,0.0982987658416488,0.9017012341583508,0.0870149660852858,0.0576030503517219,0.0382396949648266,26,65.3705575817115
1199.0500000000002,1.7095300593039102,0.1187048269108597,23.955742850842093,0.0747861667353883,0.417928637018688,0.5820713629813119,0.1195333348329527,0.0119476493780559,6.0069052424183855,0.0999524474063156,0.9000475525936844,0.0862326489864643,0.0579631086585615,0.0382036891341428,27,65.58262348460501
1199.0500000000002,0.0340817682847201,0.0107892755285058,2.1723825144069018,0.0023112086435679,0.0008234969961804,0.9991765030038195,0.0665273468525035,0.0032696225799543,6.745704595457513,0.0491470460560887,0.9508529539439112,0.0894485492683065,0.0442097234523053,0.0395790276547694,28,4.511336769201946
1199.0500000000002,0.550832877549303,0.0461005841205562,9.299905920524946,0.0153585154516347,0.0498508917824585,0.9501491082175412,0.0966783923423798,0.0063025929630605,6.293736677011344,0.0651913298239584,0.9348086701760414,0.0872184189320025,0.0485266395630972,0.0391473360436903,29,23.15065411457109
1199.0500000000002,1.279266077427434,0.0760290698253213,15.346217151055871,0.0384323189489132,0.2428802940882398,0.757119705911761,0.1114067903273271,0.009120869048284,6.09523464534928,0.0818699562307757,0.918130043769224,0.0880734957209698,0.0525846396293376,0.0387415360370661,30,46.815080199647575
1199.0500000000002,1.7419067128581591,0.092185681058938,18.606949941886104,0.0570557367638605,0.4320312128077935,0.5679687871922063,0.1192405703771352,0.0112651749344779,6.0004100759557115,0.0944743462442262,0.9055256537557737,0.0887822259455081,0.0565618995186055,0.0383438100481395,31,64.84196107912396
1199.0500000000002,1.7335277469018369,0.0924125568438459,18.6487382428959,0.0570356382034316,0.4283688904886699,0.5716311095113287,0.1193434471439397,0.0114688395832201,6.002089873988006,0.0960994495043298,0.9039005504956704,0.0880339333792528,0.0569602016696076,0.0383039798330398,32,65.10173294545778
1199.0500000000002,1.7238811034120438,0.0925888436498166,18.684947060246465,0.0569538361109852,0.4241524275461712,0.57584757245383,0.119432180886511,0.0116733122496102,6.004018856051651,0.0977400911053714,0.9022599088946288,0.0872601022715612,0.0573288638630415,0.0382671136136959,33,65.32622435673511
1199.0500000000002,1.713793016355556,0.0927452560727109,18.719567740518723,0.0568485492681972,0.4197494357012423,0.5802505642987579,0.1195168571505095,0.0118788969647148,6.0060339969034215,0.0993909750072774,0.9006090249927226,0.0864789475800799,0.0576887759408422,0.0382311224059157,34,65.54082167195301
1199.0500000000002,0.7236926636403893,0.6196252187271062,125.08653222455436,0.5753834702212062,0.0813355276389184,0.918664472361081,0.100811773917352,0.0069871305837027,6.23625594443918,0.0693086760809556,0.9306913239190444,0.0872428854962186,0.049442372417889,0.039055762758211,35,28.483888104160247
1199.0500000000002,1.5219631608188111,0.6313207076110477,127.44770777175162,0.8849529998802226,0.3399693497160422,0.6600306502839571,0.1152843587080533,0.0100069890322422,6.045377172069815,0.086802660332444,0.913197339667556,0.0890473679988253,0.0548314866992386,0.0385168513300761,36,55.28640033267776
1199.0500000000002,1.5302249777205823,0.6309504854425233,127.37127521705682,0.8864412655037246,0.3434468479005055,0.6565531520994922,0.1154517299892413,0.0100758560976057,6.043735435139405,0.0872733211260113,0.9127266788739888,0.0890020268610932,0.0551165114826681,0.0384883488517331,37,55.672649375951934
1199.0500000000002,1.519784355630283,0.6320912005979846,127.60284649804062,0.8871215378833339,0.3392201479357067,0.6607798520642928,0.1156269516149053,0.0103802813386395,6.045888828728902,0.0897738907658914,0.9102261092341084,0.0879344160320246,0.0557834055079143,0.0384216594492124,38,56.07878606226591
1199.0500000000002,1.5093940035590876,0.633067448308985,127.79864437996272,0.8871821268162629,0.3349842837102541,0.6650157162897459,0.1157015492096246,0.0105822561587875,6.048011782486048,0.0914616618175211,0.9085383381824788,0.0871700050546135,0.0561612396725896,0.038383876032741,39,56.252239543663094
1199.0500000000002,1.4987243806138129,0.6340538531992665,127.9982899195044,0.8871713409032083,0.3306495542113777,0.6693504457886222,0.1157712187807422,0.0107830095390418,6.050196512638327,0.0931406748222215,0.9068593251777782,0.0864074174801533,0.0565396689143747,0.0383460331085631,40,56.41452900323574
1199.0500000000002,1.487957014762726,0.6350525988434395,128.1996100642654,0.8871610765144959,0.3262927300545988,0.6737072699454014,0.1158399917317586,0.0109842937703017,6.052405033975718,0.0948229834634013,0.9051770165365988,0.0856498804939171,0.056922659584552,0.0383077340415447,41,56.57500833499833
1199.0500000000002,0.5020957221248057,0.1953241005198803,39.42495989624338,0.07471584050768,0.0423932921520018,0.9576067078479984,0.095389908345973,0.0061153661899886,6.312090964066927,0.0641091525628846,0.9358908474371154,0.0871810210772621,0.0482103270107736,0.0391789672989226,42,21.67503716589705
1199.0500000000002,1.7124272685605,0.3851037490464823,77.73827541679447,0.3481081654584153,0.4191485739018836,0.5808514260981158,0.1185003462948602,0.0108785350491156,6.006303145904257,0.0918017149119914,0.9081982850880084,0.0893896663380935,0.0556316589099815,0.0384368341090018,43,62.98893838276575
1199.0500000000002,1.7396845520412931,0.3880033980535615,78.3279944337963,0.3559321825217135,0.4311156289653567,0.5688843710346415,0.1189740581463158,0.0110273044401881,6.000887438231204,0.0926866294262421,0.907313370573758,0.089441347003031,0.0560781805048185,0.038392181949518,44,64.17151679185092
1199.0500000000002,1.735817489162902,0.3900753631198875,78.74627022840606,0.3585416766779598,0.4294410140500845,0.5705589859499159,0.1192630264418499,0.0113633132340445,6.001671446536577,0.0952794304452579,0.904720569554742,0.088379910182004,0.0567725235395516,0.0383227476460447,45,64.8986183975232
1199.0500000000002,1.7263559139450284,0.3908778152535294,78.90826457786395,0.3585083984431623,0.4253019522128692,0.5746980477871306,0.1193569741307506,0.0115707240197345,6.003562498149732,0.0969421695085781,0.903057830491422,0.0875951440932356,0.0571331177744695,0.038286688222553,46,65.13592968327865
1199.0500000000002,1.7163392321933657,0.3917353976499617,79.06197247246149,0.3584800548483125,0.4209279946808301,0.5790720053191699,0.1194464452630715,0.0117800215416276,6.0055596046426025,0.0986217759233638,0.9013782240766364,0.0868084746935076,0.0574898146752698,0.038251018532473,47,65.36234960961227
1199.0500000000002,1.7060985834813938,0.3924721005996588,79.21269332517574,0.3582339905325306,0.4164660337803284,0.5835339662196715,0.1195301289867408,0.0119864206458628,6.007604860985366,0.1002794856952965,0.8997205143047033,0.0860249153727753,0.0578488174564709,0.0382151182543533,48,65.57448958525684
1199.0500000000002,0.3064414074015913,0.0891029060864151,17.985176270618794,0.0261874182256196,0.0188744915095354,0.9811255084904646,0.0890983395653231,0.0052738878947105,6.402925805489789,0.0591917640698708,0.9408082359301292,0.0873507513806923,0.047026154093191,0.0392973845906809,49,15.60314017530886
1199.0500000000002,1.68257305875014,0.2427765696976257,48.997889863809114,0.1762441447825125,0.4059490544925528,0.5940509455074479,0.1180462247021204,0.0107746017349835,6.012139617214386,0.0912744277718534,0.9087255722281464,0.0891586977702321,0.0552214338272031,0.0384778566172797,50,61.86641011186079
1199.0500000000002,1.7449473135803717,0.2479143723860268,50.0353162455424,0.1854166925401612,0.4333216362535723,0.5666783637464279,0.1190686948478848,0.0110552807141321,5.99977643110412,0.0928479193713172,0.9071520806286828,0.0894208458399736,0.0560017272534176,0.0383998272746582,51,64.40916876281774
1199.0500000000002,1.7443798038348253,0.2496769394801104,50.38839860212479,0.1871349313217656,0.4330982359712722,0.5669017640287275,0.1194048967585576,0.0113991378033255,5.999904017412797,0.0954662489030281,0.9045337510969718,0.0884021192543562,0.0567495097982997,0.0383250490201701,52,65.25715458118877
1199.0500000000002,1.7350426234042269,0.2501697206096644,50.49672844578383,0.186989019315246,0.4290038358735332,0.5709961641264678,0.1195001351174557,0.0116063932779979,6.00177096934237,0.0971245198493873,0.9028754801506124,0.0876171069385115,0.0571100165263243,0.0382889983473679,53,65.49841393884721
1199.0500000000002,1.725074242004719,0.250684458202265,50.597250753781154,0.186819119755414,0.4246399156774011,0.5753600843225979,0.119588484920252,0.0118141448425589,6.003760998705115,0.0987899860837135,0.9012100139162864,0.0868276300644653,0.0574638200025632,0.0382536179997422,54,65.72263155542136
1199.0500000000002,1.7148456075191068,0.2512383673156811,50.69500255637765,0.1866674130822201,0.4201709926952278,0.5798290073047714,0.1196749120953034,0.0120229556586645,6.005800726056019,0.1004634549026395,0.8995365450973607,0.0860393443255572,0.0578179100092371,0.0382182089990766,55,65.94234840277959
1199.0500000000002,0.1310371919511069,0.0403683511323112,8.145375795755356,0.0097497526853508,0.0053191684880031,0.9946808315119976,0.0797535992726544,0.0042904439386325,6.542280744432969,0.0537962421448364,0.9462037578551634,0.0879892197000022,0.045642392575451,0.0394357607424548,56,9.417239075349194
1199.0500000000002,1.2934839963232367,0.1503914560858296,30.35554973228421,0.0831917439058661,0.2478906848312424,0.7521093151687577,0.1116782399693577,0.0092011622779673,6.092048705143494,0.0823899290977454,0.9176100709022548,0.0879900963300918,0.052553454601481,0.0387446545398519,57,47.377701635797536
1199.0500000000002,1.7345462211487548,0.1796946412028077,36.26792007865311,0.1227510258310977,0.4286771339320814,0.5713228660679188,0.1189019351348932,0.0110104816539545,6.001809108651023,0.0926013660489509,0.907398633951049,0.0893340657066044,0.0557231744342171,0.0384276825565782,58,63.99071230710318
1199.0500000000002,1.7470239581855913,0.1817245794706149,36.68102151487941,0.1250134751279853,0.4342279191624665,0.5657720808375333,0.1194271489965874,0.0113886962322764,5.999359120594816,0.0953610323653411,0.9046389676346588,0.0884597981349619,0.0566586969744994,0.03833413030255,59,65.31348329511935
1199.0500000000002,1.7379033082240132,0.182131927531675,36.76171221981065,0.1249399067855528,0.4302271094983302,0.5697728905016693,0.1195253349824218,0.0115962870199286,6.001182533958447,0.0970194896386683,0.9029805103613316,0.0876808446383408,0.0570253914681587,0.0382974608531841,60,65.56232716225314
1199.0500000000002,1.7280006510509096,0.1825497439366435,36.83539098726941,0.1248374861375815,0.4258887372626475,0.5741112627373532,0.1196150055687674,0.0118045370663159,6.003158858292476,0.098687759430077,0.901312240569923,0.0868916641599103,0.0573791901397418,0.0382620809860266,61,65.79001313226932
1199.0500000000002,1.7177802860041425,0.1828670334305878,36.90674802431202,0.1246342376129338,0.4214192330024355,0.5785807669975649,0.1197003554146357,0.0120122808709632,6.005198757605457,0.1003529252449322,0.8996470747550678,0.0861004708705216,0.0577299085259257,0.0382270091474072,62,66.00710197628914
1199.0500000000002,0.0173077996139128,0.0110414162526207,2.227446213888034,0.0023274441868974,0.0003299937287877,0.9996700062712126,0.0601673199504011,0.0028762310555434,6.845148518419039,0.0478038752248766,0.9521961247751232,0.0902891866873749,0.0436491277954472,0.0396350872204552,63,3.150056141539537
1199.0500000000002,0.3177068557094289,0.05058541802738,10.210266723318677,0.0143869403083993,0.0199745215430425,0.9800254784569574,0.0895304431960774,0.00532718092296,6.396612295448044,0.0595013353306862,0.9404986646693138,0.0873278505531824,0.0470962166074594,0.039290378339254,64,15.964749096374932
1199.0500000000002,0.8447043190562675,0.0899872963683749,18.1616385489668,0.0373801249801353,0.1087974762031497,0.8912025237968505,0.1033834810018253,0.0074519426254757,6.2011410270608405,0.0720805930660253,0.9279194069339745,0.0873182104307715,0.0500683712639299,0.0389931628736069,65,32.294859524109484
1199.0500000000002,1.7509043711697143,0.1424333687830795,28.74278236317832,0.0936267131258093,0.4358784231329251,0.564121576867074,0.1193692959418415,0.0112824171800053,5.998552020636064,0.0945169110191594,0.9054830889808404,0.0888061240763959,0.0562420934150949,0.0383757906584904,66,65.16708777207958
1199.0500000000002,1.743589459928814,0.142834455480564,28.818272548228485,0.0936845781746332,0.4326789430587738,0.5673210569412276,0.1194873313081203,0.0114886265785458,6.000021587840424,0.0961493266264859,0.9038506733735142,0.0880704763273115,0.0566547559858916,0.0383345244014109,67,65.4659524934085
1199.0500000000002,1.7341839593835242,0.1430898158742979,28.878627020014783,0.0935581106331517,0.4285564502876314,0.5714435497123698,0.1195799707333299,0.0116941388400731,6.001902801779054,0.0977934577326485,0.9022065422673516,0.0872942913954619,0.0570204837759344,0.0382979516224064,68,65.70100685197647
1199.0500000000002,1.724171687332601,0.1434333483914971,28.935467307539405,0.0934769238729351,0.4241724913796759,0.5758275086203253,0.1196682784489941,0.0119022941068897,6.003900260964926,0.0994607264393815,0.9005392735606185,0.0865063846652902,0.0573725502848464,0.0382627449715148,69,65.9254709933694
1199.0500000000002,0.0150982446351292,0.809327695288897,163.38302647319236,0.8829274944027375,0.0002748865171753,0.9997251134828248,0.0588944446377725,0.002799853457247,6.865090146991241,0.0475401962692028,0.9524598037307972,0.0904796746466691,0.0435593276213849,0.0396440672378615,70,2.930758019551627
1199.0500000000002,0.2113399159944717,0.8009830204091252,161.69843950934296,0.9990319676917392,0.0109379543570742,0.9890620456429268,0.0850316351857533,0.0049805716725371,6.465815608113064,0.0585731610448304,0.9414268389551697,0.0870286105262978,0.0468924313805463,0.0393107568619453,71,12.550882933221065
1199.0500000000002,0.2119276960695426,0.8009064358462188,161.68298157454709,0.999036718757219,0.0112445738309487,0.9887554261690517,0.0850419087788545,0.0049693272191384,6.465456974004731,0.0584338626627043,0.9415661373372958,0.0872001965248922,0.0473723816431701,0.0392627618356829,72,12.557841471882082
1199.0500000000002,0.2081672161716324,0.8014018677534557,161.78298917182957,0.9990389380133182,0.0113370950375527,0.988662904962448,0.0850618378517564,0.0051743894572647,6.468542526758472,0.0608309152301851,0.9391690847698148,0.0867008806614332,0.0485904838315908,0.0391409516168307,73,12.571350151688376
1199.0500000000002,0.2043171153929133,0.8019095078107323,161.88546948036628,0.9990397493564468,0.0110354404712091,0.9889645595287916,0.0850789221620108,0.0053749527120257,6.471600509166916,0.0631760789624459,0.936823921037554,0.0860266601600166,0.0490449732171017,0.039095502678274,74,12.582941334717756
1199.0500000000002,0.2004997550544357,0.802413450631094,161.9872045758038,0.999040459936404,0.0107350511530329,0.9892649488469668,0.0850957571418301,0.0055766205085754,6.474681056112422,0.0655334730268654,0.9344665269731346,0.0853528849766284,0.0494994423068038,0.0390500557693405,75,12.594373106725222
1199.0500000000002,0.1967172755478963,0.8029134644077978,162.0881402171525,0.99904148780095,0.0104369485302507,0.9895630514697498,0.0851126840708348,0.0057796746322816,6.477783176024113,0.0679061491110946,0.9320938508889054,0.0846795837339979,0.0499540841833306,0.0390045915816719,76,12.605877083589114
1199.0500000000002,0.0087289475666947,0.2681587509284751,54.134357437262835,0.0757407762696822,0.0001318659609889,0.9998681340390124,0.0538441241755947,0.002536627889386,6.94487506189652,0.0471105794391988,0.952889420560801,0.0912117030982616,0.0431705595197449,0.0396829440480255,77,2.199532673640503
1199.0500000000002,0.2025018178066966,0.7955847909146759,160.60867642373736,0.9590454434995082,0.0100029837507525,0.9899970162492476,0.0843902425687202,0.0047533471948458,6.4727184104354265,0.0563257913480144,0.9436742086519856,0.0875817093280551,0.0462441974235669,0.0393755802576432,78,12.12351333246937
1199.0500000000002,0.6652500954988897,0.7445764322505866,150.31136206957805,0.9947362941337964,0.0695992238318435,0.9304007761681566,0.0995855030626945,0.0068574553775773,6.25453253858138,0.0688599760530967,0.9311400239469034,0.0869142273475453,0.0492017881920826,0.0390798211807917,79,26.802707944187556
1199.0500000000002,0.7722613311672976,0.7328866597774024,147.95146349187002,0.996435468847192,0.0960363953317498,0.9039636046682512,0.101992291921327,0.0073755175057597,6.223053759740546,0.0723144599080212,0.9276855400919788,0.0869993462044454,0.0518567861972468,0.0388143213802741,80,30.184537765868246
1199.0500000000002,0.764908353289875,0.7337005315202194,148.11573533267477,0.996439352166228,0.0945558692589749,0.905444130741026,0.102028259455659,0.0075435342765206,6.225254580347691,0.0739357338833759,0.926064266116624,0.0864488909213494,0.0524470042915886,0.0387552995708411,81,30.23763989986015
1199.0500000000002,0.7566406254295651,0.7346174791621944,148.30083287937882,0.9964420414565331,0.0927896563799977,0.9072103436200024,0.1020662393840143,0.0077287091296908,6.227707829094608,0.0757224828606079,0.924277517139392,0.0858068928347071,0.0529414937736089,0.0387058506226398,82,30.29379643284673
1199.0500000000002,0.7480877881285778,0.735568179202795,148.49278474936358,0.9964433996676484,0.0909472963126089,0.9090527036873916,0.1021043076397704,0.0079194743200619,6.230252778004859,0.0775625876987438,0.922437412301256,0.0851369220193654,0.0534065154241168,0.0386593484575881,83,30.35016951146896
1199.0500000000002,0.0046080595218539,0.1179209038597353,23.805118266014752,0.0275207398685198,5.620894671773341e-05,0.999943791053282,0.0479621141029526,0.0022191874351878,7.037617888870587,0.0462695916698393,0.9537304083301608,0.0920862552816915,0.0427449331905292,0.039725506680947,84,1.5727301394377946
1199.0500000000002,0.1019974551230676,0.5323438920907362,107.46681243403776,0.2570552239859603,0.0037272647606459,0.996272735239354,0.0764773043511756,0.003346096012825,6.581146527694157,0.0437527975260856,0.956247202473914,0.0874608214677791,0.0445632958102692,0.039543670418973,85,7.862223220921161
1199.0500000000002,0.3435122909842403,0.769794107498466,155.4021663153325,0.9206190733854752,0.0224874715925603,0.9775125284074396,0.0905079384168599,0.0054739051171498,6.382766111671499,0.0604798342804125,0.9395201657195876,0.0871594798982288,0.0471347805812656,0.0392865219418734,86,16.81115260579982
1199.0500000000002,1.1192719537632467,0.6956981388900313,140.44395957192393,0.9928487693055664,0.1909612706644134,0.8090387293355844,0.1087438254085054,0.0087061305367608,6.132705085470923,0.0800609171853022,0.9199390828146978,0.0871750176105774,0.052660741818678,0.038733925818132,87,41.543697923292044
1199.0500000000002,1.111754364128337,0.6964523595990663,140.59627986231766,0.9928602671727488,0.1887485054718536,0.8112514945281475,0.1087938940109961,0.0088669804452579,6.13455144057103,0.0815025560118412,0.9184974439881588,0.0866472551033469,0.053278154638151,0.0386721845361849,88,41.63864280242671
1199.0500000000002,1.102507918920839,0.6973807901302116,140.7836780102895,0.9928675239624166,0.1858489517524791,0.8141510482475212,0.1088439074517323,0.0090493289728503,6.136757025351966,0.0831404269322785,0.9168595730677211,0.0860024057906333,0.0537720100389637,0.038622798996103,89,41.733642653672746
1199.0500000000002,1.0927168185196758,0.6983659598497252,140.98257715489154,0.992872207351077,0.1827618112455981,0.8172381887544024,0.1088938259171081,0.0092391652943399,6.1390889896205305,0.0848456301766647,0.9151543698233352,0.0853176921738237,0.0542238205359527,0.0385776179464044,90,41.82862114157197
1199.0500000000002,0.0017420282067604,0.0522241692790064,10.542439961532342,0.0113110255755079,1.538087475326683e-05,0.9999846191252464,0.0390634000841315,0.0017772005988178,7.1785633419114365,0.0454952870182071,0.954504712981793,0.0934791719969903,0.0421646529156493,0.039783534708435,91,0.9452735290060188
1199.0500000000002,0.0369027514325701,0.2390642839769639,48.26091583500279,0.0667551742049835,0.0009153271707086,0.9990846728292913,0.0673274114302188,0.0033647314970113,6.733955334446543,0.0499756551675422,0.950024344832458,0.0893460054892293,0.0442726912058069,0.0395727308794193,92,4.7189501225121555
1199.0500000000002,0.0926537883718332,0.4578178244507493,92.42157712574844,0.189064597944335,0.0032627019065921,0.9967372980934088,0.0797862530658738,0.0075394181980757,6.595886085536696,0.0944952032067909,0.905504796793209,0.0914359486261237,0.048294757271264,0.0391705242728736,93,9.434121558052876
1199.0500000000002,1.2067439282030454,0.6852880394436837,138.3425663110628,0.9846729822769829,0.2161190835401032,0.7838809164598968,0.1103495347678267,0.0090087315423374,6.11098661290851,0.0816381470142607,0.9183618529857392,0.0873033117993477,0.0517826816269908,0.0388217318373008,94,44.66822333425591
1199.0500000000002,1.336051712659582,0.6736110831513138,135.98517543283918,0.9879533803385536,0.2667018941755078,0.7332981058244906,0.1125692212198234,0.0096147113913156,6.084091502858206,0.0854115473260485,0.9145884526739516,0.087286124187898,0.0533388415400391,0.0386661158459968,95,49.256976663673015
1199.0500000000002,1.3276294067139391,0.6744117967256675,136.14682569498632,0.9879853628783104,0.2637084835859947,0.7362915164140056,0.1126405717651834,0.0097986042551258,6.085967208165708,0.0869900079922569,0.913009992007743,0.0866380697102094,0.0538313748873001,0.0386168625112701,96,49.40962081351312
