time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,ATP_made,idx
1199.0500000000002,0.10801146398469608,0.7373740680825269,29.771305414943868,0.6374919260311083,0.004444962486475262,0.9955550375135246,0.07771961023421403,0.004072339343188866,6.572545485149581,0.05239783535738959,0.9476021646426105,0.08838730400805783,0.04560710094352891,0.03943928990564711,10099.604415362332,0
1199.0500000000002,0.8246861333751297,0.7231288133677821,29.19631004366322,0.9765764656484114,0.11282975313732994,0.8871702468626703,0.1026318962034247,0.007202749062243134,6.209514214313641,0.07018041493479413,0.9298195850652059,0.08812164918673845,0.051560950715798734,0.03884390492842017,40629.14194193496,1
1199.0500000000002,0.829229972567694,0.7226648312080274,29.17746526497009,0.9767433481702914,0.11436211160190526,0.8856378883980949,0.10269738177946688,0.007200328705111801,6.208382448760749,0.07011209558800031,0.9298879044119998,0.08830759030056042,0.05207313974025331,0.03879268602597515,41390.19248728077,2
1199.0500000000002,0.8187123637684472,0.7238230199912541,29.224267180818345,0.9767628026653956,0.11206414700705158,0.8879358529929473,0.10277392299943182,0.007457553012076863,6.211393833544085,0.07256269657243565,0.9274373034275643,0.08745413406384775,0.05294013277424685,0.03870598672257537,42080.748928636174,3
1199.0500000000002,0.8098768709775725,0.7247923174388599,29.26342009439358,0.9767473381265986,0.11003391873468271,0.8899660812653176,0.10281814615241161,0.007652285995748345,6.213902330722279,0.07442544210627096,0.9255745578937289,0.08674998858461608,0.05337251087381702,0.03866274891261829,42325.32512844883,4
1199.0500000000002,0.8009098700096908,0.72577797576093,29.303248558181373,0.9767279349823967,0.10799392464392985,0.892006075356071,0.10286190526592338,0.007849768513454407,6.21646438745885,0.07631366045206937,0.9236863395479304,0.08603635003383106,0.05379438586949331,0.038620561413050744,42548.04768801328,5
1199.0500000000002,0.7919000474920617,0.7267738903200546,29.343372316537476,0.9767222434724788,0.10595690241394276,0.8940430975860574,0.10290622322624095,0.008049355160074174,6.219052198897221,0.07822029469452904,0.9217797053054712,0.08532154821453057,0.05421461813465517,0.038578538186534526,42762.27665297236,6
1199.0500000000002,0.06434185709444547,0.2194448258854509,8.859647168366815,0.06131730599558356,0.002162988054858887,0.9978370119451416,0.07258796415504204,0.0036667693074450233,6.651313419206716,0.0505148387896303,0.9494851612103699,0.08887668496744679,0.04497424433903914,0.03950257556609614,7594.05828380087,7
1199.0500000000002,0.934944201751744,0.6253355449655567,25.24769224083235,0.6617885517228629,0.1350472969050165,0.8649527030949843,0.10500252229053446,0.007674581250556004,6.177867649333693,0.07308949420124519,0.9269105057987547,0.08796657711681088,0.05109290816897775,0.038890709183102196,40658.08916537021,8
1199.0500000000002,1.5806612945849987,0.6172681992460091,24.92211895110718,0.8528851271621114,0.36623525746459157,0.6337647425354083,0.11600307700384924,0.010069791300057508,6.034445238270137,0.08680624304101157,0.9131937569589882,0.08986024238864118,0.05573301716921007,0.03842669828307885,69433.46257975828,9
1199.0500000000002,1.59167485126337,0.6172958574501237,24.923014998963325,0.8566252993974912,0.37129863778324523,0.6287013622167549,0.11644508898635697,0.01039228301820997,6.032453233864216,0.08924621064402605,0.9107537893559741,0.08913654589798911,0.0568198200804943,0.038318017991950455,71949.80927193309,10
1199.0500000000002,1.581988664098273,0.6181790110343673,24.958792675426842,0.8566214956203753,0.3672992276209689,0.6327007723790314,0.11652602581819627,0.010591743642918674,6.03442863041204,0.09089594830598288,0.9091040516940174,0.08837808243106351,0.05720482808789902,0.038279517191211164,72322.45083405385,11
1199.0500000000002,1.5717272201783064,0.6191159590719082,24.996047072091976,0.8566123553956126,0.3630679441181599,0.6369320558818401,0.1166041571437239,0.010795187886090027,6.036517179039436,0.09257978068453031,0.9074202193154696,0.08760561472047243,0.05757368921536225,0.038242631078463915,72654.05417726535,12
1199.0500000000002,1.5612470844355797,0.6200407659018285,25.033952852640375,0.8564754076395553,0.3587586918167519,0.6412413081832478,0.11667741250476585,0.010996745669440125,6.03865555274457,0.09424913877334024,0.9057508612266598,0.08683071951695184,0.057939287985525924,0.038206071201447055,72971.1532903248,13
1199.0500000000002,0.034279086106994205,0.0964255396139327,3.8922952490969998,0.022617578303012947,0.0009148408966072046,0.9990851591033927,0.06654991929001693,0.0032483264807640693,6.744973453179119,0.04881037445617414,0.9511896255438257,0.0895682629546321,0.044339953007047475,0.039566004699295214,5407.403603975933,14
1199.0500000000002,0.57118455574104,0.3719106730407986,15.015500304660415,0.19064464610464502,0.056028962123682705,0.9439710378763164,0.09705848458922647,0.006293372391496428,6.287248130037832,0.06484103288345236,0.9351589671165478,0.08759860484450097,0.0489994096324559,0.03910005903675442,28030.338868999603,15
