time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,LIGHT,ratio_absorb
1199.0500000000002,1.5114701913165232,0.5172243208041738,417.65422639378465,0.5513682613092359,0.3318919745063457,0.6681080254936551,0.11545261132211145,0.010195746088650186,6.045718912775646,0.0883110905585756,0.9116889094414244,0.08767930014395506,0.05308288260857062,0.03869171173914296,0,2000.0,0.1
1199.0500000000002,1.400872542816312,0.5359866854707017,389.52610515585286,0.5682937018588368,0.2874224966628299,0.7125775033371705,0.11362155389001286,0.009735141467782104,6.06855979296282,0.08568041110900229,0.9143195888909975,0.0874992618379353,0.05248499245714169,0.03875150075428584,1,1800.0,0.1
1199.0500000000002,1.2799543179970854,0.5518078289291956,360.9233520859675,0.5752146195867321,0.2416887964422937,0.7583112035577049,0.11156452507075805,0.009234253329937075,6.094495470986317,0.08277051620376447,0.9172294837962355,0.08733053670569543,0.051857519400166995,0.038814248059983264,2,1620.0,0.1
1199.0500000000002,1.1582178373835643,0.5657827254702834,333.0574833463413,0.5762594259210816,0.1990785327659338,0.8009214672340654,0.10942510145269249,0.008738168349229134,6.121884448275611,0.07985524558214756,0.9201447544178525,0.08718565163203403,0.05124168393332133,0.03887583160666787,3,1458.0,0.1
1199.0500000000002,1.0402605036933017,0.5783992101629256,306.43448322243137,0.5735774608742248,0.16149064223477622,0.8385093577652236,0.10726723578113995,0.008265035106286202,6.14996332208577,0.07705088152813208,0.9229491184718679,0.087068396504411,0.05065350338893686,0.03893464966110636,4,1312.2,0.1
1199.0500000000002,0.9281829783903964,0.5898724664260161,281.2632053982871,0.5682868694756377,0.12946202497840853,0.8705379750215899,0.10511659017141702,0.007819880425347165,6.178388170898836,0.07439244759254732,0.9256075524074525,0.08697960656323384,0.05009849216126877,0.03899015078387315,5,1180.98,0.1
1199.0500000000002,0.8229483551189574,0.6003336926881065,257.6251696255157,0.5611122163679995,0.10282763954213543,0.8971723604578653,0.1029860528913787,0.007405505218582517,6.206990872120064,0.0719078457032257,0.9280921542967743,0.08691937082053455,0.04957829715074097,0.03904217028492586,6,1062.882,0.1
1199.0500000000002,0.7250133177519478,0.6098510495645878,235.53945394557044,0.5525428495667771,0.0810763227889207,0.9189236772110778,0.10087830253269463,0.007019764922015882,6.23569103982202,0.0695864694965777,0.9304135305034222,0.08688712248584515,0.049092579217334814,0.03909074207826657,7,956.5938,0.1
1199.0500000000002,0.6346046398325486,0.6184966144182537,214.99007638268063,0.5430400194617742,0.06355333618999712,0.936446663810003,0.09879562067352299,0.006662477928149546,6.264447620910443,0.06743697618400787,0.9325630238159921,0.08688074598735702,0.04863883129294248,0.03913611687070574,8,860.93442,0.1
1199.0500000000002,0.5518519930235763,0.6263206801056389,195.93891985025493,0.5330011725838848,0.049587075820548096,0.9504129241794524,0.09673649396373869,0.006330892613812401,6.293239977501228,0.0654447184219187,0.9345552815780813,0.0868992566397173,0.04821550676293431,0.03917844932370658,9,774.840978,0.1
1199.0500000000002,0.4767935083750676,0.6333829021266892,178.33345891640872,0.5228216620085415,0.038547824122509906,0.961452175877491,0.09469997604994249,0.0060233637482566115,6.322056461638569,0.06360470186374409,0.9363952981362559,0.08694163046606146,0.04782095061842002,0.03921790493815797,10,697.3568802,0.1
1199.0500000000002,0.4093594932145327,0.6397413380892331,162.11141438528756,0.5128518732723001,0.02987815706349961,0.9701218429364997,0.09268429964643936,0.0057379122684816704,6.350893543700705,0.06190813640319458,0.9380918635968054,0.08700638795803936,0.047453036386437844,0.03925469636135625,11,627.6211922,0.1
1199.0500000000002,0.34936323567346567,0.6454556645253141,147.20378064483145,0.5033903858647046,0.0231038598397294,0.9768961401602704,0.09068756849784661,0.005472590807006901,6.3797503718193385,0.060345545675762516,0.9396544543242376,0.08709224627067393,0.04710988406859817,0.03928901159314015,12,564.859073,0.1
1199.0500000000002,0.29649101582707693,0.6505903128054563,133.53719010441358,0.4946777089515922,0.017830705061785343,0.9821692949382139,0.0887083325312609,0.005226139711323562,6.408630119667711,0.0589137408108538,0.941086259189146,0.08719684922166104,0.046788550503236284,0.03932114494967637,13,508.3731657,0.1
1199.0500000000002,0.2503309349926006,0.6552025979992966,121.03561229800013,0.48687422127880264,0.01373976096567583,0.9862602390343238,0.08674449536584466,0.004996396752765329,6.43753168978201,0.05759900650412143,0.9424009934958788,0.08731982428149848,0.04648822888477827,0.039351177111522265,14,457.5358491,0.1
1199.0500000000002,0.21037813034555927,0.6593535195276552,109.62207920614087,0.48008227153007343,0.01057397680046496,0.989426023199535,0.0847947276085524,0.0047821047095735845,6.46645628501702,0.05639625061264279,0.9436037493873574,0.08745963642212295,0.046206962334390825,0.039379303766560805,15,411.7822642,0.1
1199.0500000000002,0.17606989125864864,0.6630964010257564,99.21996600550519,0.4743340812182881,0.008128829043279561,0.9918711709567207,0.08285732852526753,0.004581701670024793,6.495406219079287,0.05529627555437853,0.9447037244456216,0.08761452250311733,0.04594261607532414,0.03940573839246748,16,370.6040378,0.1
1199.0500000000002,0.14681979912522614,0.6664837431923761,89.75410067879551,0.46962143683592156,0.006243557403607955,0.9937564425963922,0.0809311213776359,0.004393974384415926,6.524380883446334,0.05429276536453428,0.9457072346354657,0.08778332909975038,0.04569374612673556,0.03943062538732644,17,333.543634,0.1
