ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
0.1,3.15,0.45555556,6.7,4.5,1199.05,0.024645239,0.826444737,33.36770714,0.999838221,0.000621256,0.999378744,0.064112886,0.00372765,6.793579395,0.05814198,0.94185802,0.087678994,0.045140307,0.039485969,446
0.1,3.15,0.45555556,7.8,4.5,1199.05,0.024312406,0.826491341,33.36958812,0.999838291,0.000611083,0.999388917,0.064115552,0.003850044,6.795574867,0.06004852,0.93995148,0.087262112,0.045339571,0.039466043,447
0.1,3.15,0.45555556,8.9,4.5,1199.05,0.023981815,0.826537642,33.37145748,0.999838399,0.000600467,0.999399533,0.064118298,0.003973304,6.797583428,0.061968334,0.938031666,0.086843572,0.045536967,0.039446303,448
0.1,3.15,0.45555556,10,4.5,1199.05,0.023654161,0.826583547,33.3733121,0.999838581,0.000589672,0.999410328,0.064121215,0.00409735,6.799602253,0.063900066,0.936099934,0.086424297,0.045733469,0.039426653,449
0.1,3.15,0.54444444,0.1,4.5,1199.05,2.07E-05,0.206389794,8.33297331,0.053292998,4.98E-08,0.99999995,-0.001271336,-7.44E-05,7.819948904,0.058522577,0.941477423,0.100331854,0.040054176,0.039994582,450
0.1,3.15,0.54444444,1.2,4.5,1199.05,0.002643933,0.821992142,33.18793216,0.948757888,2.98E-05,0.999970189,0.042853893,0.001945076,7.118186387,0.045388545,0.954611455,0.092950017,0.04248084,0.039751916,451
0.1,3.15,0.54444444,2.3,4.5,1199.05,0.011192104,0.827338038,33.40377327,0.992887789,0.000202689,0.999797311,0.056101753,0.002629384,6.908793848,0.046868131,0.953131869,0.090953795,0.043429125,0.039657088,452
0.1,3.15,0.54444444,3.4,4.5,1199.05,0.025197723,0.826147625,33.35571037,0.998308667,0.000600763,0.999399237,0.063667574,0.00308268,6.790251759,0.048418365,0.951581635,0.08987594,0.044090323,0.039590968,453
0.1,3.15,0.54444444,4.5,4.5,1199.05,0.035788655,0.824882494,33.30463057,0.999801657,0.000992268,0.999007732,0.067239205,0.003557747,6.738642364,0.052911798,0.947088202,0.088539509,0.044760658,0.039523934,454
0.1,3.15,0.54444444,5.6,4.5,1199.05,0.0353394,0.824945197,33.30716217,0.999801966,0.000996082,0.999003918,0.067242836,0.003675007,6.740536191,0.054652766,0.945347234,0.088143448,0.044983298,0.03950167,455
0.1,3.15,0.54444444,6.7,4.5,1199.05,0.034877595,0.825009639,33.30976402,0.999802131,0.00098748,0.99901252,0.067246134,0.00379555,6.742490265,0.056442652,0.943557348,0.087731625,0.045188257,0.039481174,456
0.1,3.15,0.54444444,7.8,4.5,1199.05,0.034414307,0.825074324,33.31237941,0.999802479,0.000974375,0.999025625,0.067249881,0.003918266,6.744473089,0.05826428,0.94173572,0.087312914,0.045385781,0.039461422,457
0.1,3.15,0.54444444,8.9,4.5,1199.05,0.033950615,0.825139025,33.31498874,0.999802471,0.000959159,0.999040841,0.067252781,0.004041291,6.746475164,0.060091063,0.939908937,0.086890953,0.045579753,0.039442025,458
0.1,3.15,0.54444444,10,4.5,1199.05,0.033490212,0.825203293,33.31758279,0.999802573,0.000942918,0.999057082,0.06725594,0.004165332,6.74848986,0.061932546,0.938067454,0.086467519,0.04577204,0.039422796,459
0.1,3.15,0.63333333,0.1,4.5,1199.05,1.38E-05,0.151080791,6.099824369,0.036469437,2.96E-08,0.99999997,-0.004969187,-0.000238554,7.87884388,0.048006704,0.951993296,0.100982023,0.039881731,0.040011827,460
0.1,3.15,0.63333333,1.2,4.5,1199.05,0.001585528,0.786123418,31.73973162,0.754389645,1.51E-05,0.999984891,0.038125089,0.00165925,7.192236015,0.043521214,0.956478786,0.093637334,0.042132449,0.039786755,461
0.1,3.15,0.63333333,2.3,4.5,1199.05,0.006695589,0.826080258,33.35299016,0.979832196,0.000102349,0.999897651,0.051366024,0.002374036,6.983466872,0.04621803,0.95378197,0.091649909,0.043069523,0.039693048,462
0.1,3.15,0.63333333,3.4,4.5,1199.05,0.01565503,0.8267622,33.38052381,0.993263223,0.000317507,0.999682493,0.05921055,0.002803966,6.859890252,0.047355844,0.952644156,0.09051939,0.043684806,0.039631519,463
0.1,3.15,0.63333333,4.5,4.5,1199.05,0.028033898,0.825616881,33.33428161,0.997382485,0.000693934,0.999306066,0.064663234,0.003138404,6.774586158,0.048534591,0.951465409,0.089770865,0.044178563,0.039582144,464
0.1,3.15,0.63333333,5.6,4.5,1199.05,0.043316675,0.823771472,33.25977386,0.999371273,0.001249342,0.998750658,0.068853059,0.003473935,6.710347934,0.05045433,0.94954567,0.08905357,0.044650662,0.039534934,465
0.1,3.15,0.63333333,6.7,4.5,1199.05,0.047093547,0.823303543,33.24088067,0.999764711,0.001450806,0.998549194,0.069899837,0.003779024,6.697986457,0.054063418,0.945936582,0.088089141,0.045104253,0.039489575,466
0.1,3.15,0.63333333,7.8,4.5,1199.05,0.046488813,0.823387604,33.24427429,0.999764959,0.00144616,0.99855384,0.069903826,0.003899618,6.699929861,0.055785475,0.944214525,0.08767466,0.045306852,0.039469315,467
0.1,3.15,0.63333333,8.9,4.5,1199.05,0.045877853,0.823472542,33.24770377,0.999765166,0.001431008,0.998568992,0.069907724,0.004022157,6.701907217,0.057535235,0.942464765,0.087252431,0.045500793,0.039449921,468
0.1,3.15,0.63333333,10,4.5,1199.05,0.045266432,0.823557559,33.2511362,0.999765349,0.0014111,0.9985889,0.069911568,0.004145953,6.70390642,0.059302817,0.940697183,0.086825925,0.045690055,0.039430995,469
0.1,3.15,0.72222222,0.1,4.5,1199.05,8.22E-06,0.10750896,4.3406032,0.024684512,1.54E-08,0.999999985,-0.009679834,-0.000446861,7.95388287,0.046164152,0.953835848,0.101814239,0.03966587,0.040033413,470
0.1,3.15,0.72222222,1.2,4.5,1199.05,0.00090622,0.66975763,27.04146081,0.415966584,7.17E-06,0.999992827,0.03308748,0.001480092,7.2732102,0.044732693,0.955267307,0.094508771,0.041870607,0.039812939,471
0.1,3.15,0.72222222,2.3,4.5,1199.05,0.003393137,0.815638717,32.93141263,0.909660664,4.16E-05,0.999958438,0.045133356,0.002055821,7.082041088,0.045549933,0.954450067,0.092598935,0.042635703,0.03973643,472
0.1,3.15,0.72222222,3.4,4.5,1199.05,0.008259621,0.82566472,33.33621282,0.978522911,0.000135389,0.999864611,0.053296682,0.00247535,6.952977793,0.046444726,0.953555274,0.09136764,0.043214929,0.039678507,473
0.1,3.15,0.72222222,4.5,4.5,1199.05,0.015271905,0.826377208,33.36497972,0.990225581,0.000307351,0.999692649,0.058979001,0.002789372,6.86350619,0.047294331,0.952705669,0.090556514,0.043666236,0.039633376,474
0.1,3.15,0.72222222,5.6,4.5,1199.05,0.024262969,0.825772275,33.34055592,0.994797493,0.000571633,0.999428367,0.063299435,0.003047425,6.795799847,0.048143012,0.951856988,0.089968985,0.044046255,0.039595375,475
0.1,3.15,0.72222222,6.7,4.5,1199.05,0.035106307,0.824604272,33.29339959,0.997221658,0.000940503,0.999059497,0.066787961,0.003274953,6.741449862,0.049035081,0.950964919,0.089506352,0.044385777,0.039561422,476
0.1,3.15,0.72222222,7.8,4.5,1199.05,0.047614148,0.823079302,33.23182771,0.998721894,0.001421668,0.998578332,0.069716526,0.003494376,6.696297486,0.050122629,0.949877371,0.089084034,0.044708923,0.039529108,477
0.1,3.15,0.72222222,8.9,4.5,1199.05,0.060141122,0.82148824,33.16758838,0.999719996,0.001963091,0.998036909,0.072188817,0.003875026,6.661436809,0.053679029,0.946320971,0.08810978,0.0451574,0.03948426,478
0.1,3.15,0.72222222,10,4.5,1199.05,0.059577938,0.821567127,33.17077311,0.999726655,0.002005256,0.997994744,0.072208486,0.003982859,6.662906218,0.055157772,0.944842228,0.087702977,0.045402441,0.039459756,479
0.1,3.15,0.81111111,0.1,4.5,1199.05,4.02E-06,0.071628288,2.891941813,0.015810463,6.54E-09,0.999999993,-0.016183674,-0.000733114,8.057509329,0.045299592,0.954700408,0.102970532,0.039374836,0.040062516,480
0.1,3.15,0.81111111,1.2,4.5,1199.05,0.000432527,0.481845049,19.45448978,0.190640746,2.68E-06,0.999997316,0.026353265,0.00116854,7.380254579,0.044341378,0.955658622,0.095614256,0.041479609,0.039852039,481
0.1,3.15,0.81111111,2.3,4.5,1199.05,0.001507756,0.715069379,28.87092524,0.515043074,1.41E-05,0.999985899,0.037727071,0.001698067,7.199516595,0.045009246,0.954990754,0.093764619,0.04215715,0.039784285,482
0.1,3.15,0.81111111,3.4,4.5,1199.05,0.003315617,0.804717317,32.49046062,0.84722227,4.04E-05,0.999959633,0.044916041,0.002039495,7.085390896,0.045406823,0.954593177,0.092627383,0.042617261,0.039738274,483
0.1,3.15,0.81111111,4.5,4.5,1199.05,0.006234467,0.822416623,33.20507093,0.954924283,9.33E-05,0.999906689,0.050708954,0.002338518,6.993826071,0.046116476,0.953883524,0.091752926,0.043026015,0.039697398,484
0.1,3.15,0.81111111,5.6,4.5,1199.05,0.010240681,0.825327292,33.32258927,0.97815163,0.000180425,0.999819575,0.055278261,0.002581616,6.921722576,0.046702189,0.953297811,0.091082557,0.04336866,0.039663134,485
0.1,3.15,0.81111111,6.7,4.5,1199.05,0.01521448,0.825899335,33.34568559,0.986880731,0.000306038,0.999693962,0.058943129,0.002786519,6.86405651,0.047274712,0.952725288,0.090564633,0.04366407,0.039633593,486
0.1,3.15,0.81111111,7.8,4.5,1199.05,0.021107383,0.825719419,33.33842148,0.991368448,0.000474335,0.999525665,0.0619928,0.002965779,6.816216317,0.047840698,0.952159302,0.090149281,0.043927608,0.039607239,487
0.1,3.15,0.81111111,8.9,4.5,1199.05,0.027880884,0.825161683,33.31590293,0.994089309,0.000689515,0.999310485,0.064603897,0.003127409,6.775391855,0.048408978,0.951591022,0.089804772,0.044168232,0.039583177,488
0.1,3.15,0.81111111,10,4.5,1199.05,0.035496264,0.824359662,33.28352156,0.995912501,0.000955165,0.999044835,0.066887727,0.003276791,6.739817736,0.048989418,0.951010582,0.089510188,0.04439236,0.039560764,489
0.1,3.15,0.9,0.1,4.5,1199.05,1.25E-06,0.040333462,1.628310095,0.008612433,1.98E-09,0.999999998,-0.026783619,-0.001196845,8.226446229,0.044685703,0.955314297,0.104873689,0.038918536,0.040108146,490
0.1,3.15,0.9,1.2,4.5,1199.05,0.000128999,0.270379869,10.91658401,0.075947546,5.40E-07,0.99999946,0.015347867,0.000668107,7.555337332,0.04353093,0.95646907,0.097465573,0.040884326,0.039911567,491
0.1,3.15,0.9,2.3,4.5,1199.05,0.00044457,0.445763276,17.99767444,0.164885398,2.78E-06,0.999997217,0.026603189,0.001179994,7.37628008,0.04435535,0.95564465,0.095572964,0.04149387,0.039850613,492
0.1,3.15,0.9,3.4,4.5,1199.05,0.000938318,0.586007011,23.66003092,0.290333614,7.50E-06,0.999992495,0.033404689,0.001495011,7.268172022,0.044754517,0.955245483,0.094456625,0.041888911,0.039811109,493
0.1,3.15,0.9,4.5,4.5,1199.05,0.001608807,0.688865567,27.81294281,0.454427612,1.54E-05,0.999984627,0.038319184,0.001726678,7.190124896,0.045060395,0.954939605,0.093667582,0.042191494,0.039780851,494
0.1,3.15,0.9,5.6,4.5,1199.05,0.535050417,0.703131187,28.38892149,0.745031451,0.047433809,0.952566191,0.042964924,-0.047060798,6.299571298,-1.095330635,2.095330635,0.054452816,0.016061326,0.042393867,495
0.1,3.15,0.9,6.7,4.5,1199.05,0.003567786,0.794985579,32.09754097,0.797446818,4.45E-05,0.999955509,0.045533492,0.002019604,7.074768521,0.044354243,0.955645757,0.092478328,0.042617577,0.039738242,496
0.1,3.15,0.9,7.8,4.5,1199.05,0.004927058,0.813429825,32.84222881,0.897826855,6.84E-05,0.999931638,0.048547598,0.002225917,7.027971986,0.045850195,0.954149805,0.092078627,0.042872792,0.039712721,497
0.1,3.15,0.9,8.9,4.5,1199.05,0.006652782,0.82049479,33.1274761,0.942884826,0.000101793,0.999898207,0.051304955,0.002368962,6.984400123,0.046174138,0.953825862,0.091666151,0.043071259,0.039692874,498
0.1,3.15,0.9,10,4.5,1199.05,0.00869029,0.82331515,33.24134865,0.963174138,0.000145156,0.999854844,0.053763562,0.002499141,6.945592991,0.046483921,0.953516079,0.091304209,0.043254099,0.03967459,499
0.1,3.92,0.1,0.1,5.6,1199.05,5.55E-05,0.82114059,33.15355084,0.940827483,1.86E-07,0.999999814,0.007678556,0.000327258,7.677478356,0.042619711,0.957380289,0.09875846,0.040470847,0.039952915,500
0.1,3.92,0.1,1.2,5.6,1199.05,0.000938674,0.829796138,33.50301899,0.999976159,7.57E-06,0.999992425,0.033737931,0.001825143,7.268120207,0.054097668,0.945902332,0.093253024,0.042330031,0.039766997,501
0.1,3.92,0.1,2.3,5.6,1199.05,0.000925833,0.829797953,33.50309219,0.999976186,7.45E-06,0.999992553,0.033739407,0.00194627,7.27011439,0.057685365,0.942314635,0.092821498,0.042514844,0.039748516,502
0.1,3.92,0.1,3.4,5.6,1199.05,0.000913195,0.829799737,33.50316423,0.999976186,7.32E-06,0.999992676,0.033740791,0.002067049,7.272104293,0.061262607,0.938737393,0.092394037,0.042703735,0.039729626,503
0.1,3.92,0.1,4.5,5.6,1199.05,0.000900791,0.829801486,33.50323493,0.999976178,7.21E-06,0.999992794,0.033742139,0.002187205,7.274084436,0.064821177,0.935178823,0.091972431,0.042898615,0.039710138,504
0.1,3.92,0.1,5.6,5.6,1199.05,0.000888581,0.82980321,33.50330453,0.999976187,7.10E-06,0.999992904,0.03374353,0.002307169,7.276060653,0.068373667,0.931626333,0.091554579,0.043097303,0.03969027,505
0.1,3.92,0.1,6.7,5.6,1199.05,0.00087655,0.829804907,33.5033731,0.999976182,6.99E-06,0.999993013,0.03374487,0.002426939,7.278034486,0.07192025,0.92807975,0.09113997,0.043299267,0.039670073,506
0.1,3.92,0.1,7.8,5.6,1199.05,0.000864673,0.829806588,33.50344081,0.999976218,6.88E-06,0.999993123,0.033746331,0.002546923,7.280009852,0.075472577,0.924527423,0.090727179,0.043503024,0.039649698,507
0.1,3.92,0.1,8.9,5.6,1199.05,0.000852925,0.829808247,33.50350778,0.999976229,6.77E-06,0.999993226,0.033747713,0.002667162,7.281990819,0.079032388,0.920967612,0.090314929,0.04370724,0.039629276,508
0.1,3.92,0.1,10,5.6,1199.05,0.000841302,0.829809885,33.50357403,0.999976211,6.67E-06,0.999993333,0.033749004,0.002787654,7.283977504,0.082599606,0.917400394,0.089903203,0.043911896,0.03960881,509
0.1,3.92,0.18888889,0.1,5.6,1199.05,4.12E-05,0.735968692,29.71473518,0.571218103,1.25E-07,0.999999875,0.004963297,0.0002051,7.720696719,0.041323282,0.958676718,0.099233299,0.040341965,0.039965804,510
0.1,3.92,0.18888889,1.2,5.6,1199.05,0.003181193,0.829476617,33.4901183,0.999953413,3.88E-05,0.999961196,0.04482501,0.002308782,7.091396201,0.051506559,0.948493441,0.09168412,0.04298243,0.039701757,511
0.1,3.92,0.18888889,2.3,5.6,1199.05,0.003138245,0.829482673,33.49036294,0.99995342,3.81E-05,0.999961856,0.044826589,0.002428548,7.093365983,0.054176496,0.945823504,0.091267044,0.043182337,0.039681766,512
0.1,3.92,0.18888889,3.4,5.6,1199.05,0.003095226,0.829488742,33.49060795,0.99995344,3.75E-05,0.99996253,0.04482822,0.002550185,7.095366072,0.056887933,0.943112067,0.090842254,0.043373777,0.039662622,513
0.1,3.92,0.18888889,4.5,5.6,1199.05,0.003052815,0.829494725,33.49084951,0.999953461,3.69E-05,0.999963123,0.044829847,0.002671824,7.097366273,0.059599212,0.940400788,0.090419912,0.04356763,0.039643237,514
0.1,3.92,0.18888889,5.6,5.6,1199.05,0.003010995,0.829500624,33.49108769,0.999953478,3.62E-05,0.999963772,0.044831453,0.002793347,7.09936491,0.062307759,0.937692241,0.090000625,0.043764552,0.039623545,515
0.1,3.92,0.18888889,6.7,5.6,1199.05,0.0029697,0.82950645,33.4913229,0.999953497,3.56E-05,0.999964408,0.044833055,0.002915012,7.10136595,0.065019259,0.934980741,0.08958306,0.043963155,0.039603684,516
0.1,3.92,0.18888889,7.8,5.6,1199.05,0.002928907,0.829512207,33.49155527,0.999953535,3.50E-05,0.999964972,0.044834712,0.00303698,7.103371132,0.067737244,0.932262756,0.089166529,0.044162729,0.039583727,517
0.1,3.92,0.18888889,8.9,5.6,1199.05,0.002888561,0.829517898,33.49178506,0.999953545,3.44E-05,0.999965588,0.044836281,0.003159133,7.105380873,0.070459302,0.929540698,0.088751016,0.044363253,0.039563675,518
0.1,3.92,0.18888889,10,5.6,1199.05,0.002848662,0.829523525,33.49201232,0.999953552,3.38E-05,0.999966181,0.044837835,0.003281617,7.10739637,0.073188575,0.926811425,0.088336111,0.0445643,0.03954357,519
0.1,3.92,0.27777778,0.1,5.6,1199.05,3.28E-05,0.586193015,23.66753074,0.29029345,9.20E-08,0.999999908,0.002895952,0.000112421,7.753607806,0.038819978,0.961180022,0.099595329,0.040244283,0.039975572,520
0.1,3.92,0.27777778,1.2,5.6,1199.05,0.00557734,0.829035574,33.47231131,0.999224494,7.99E-05,0.999920069,0.049706466,0.002305515,7.009984143,0.046382588,0.953617412,0.091831458,0.042952727,0.039704727,521
0.1,3.92,0.27777778,2.3,5.6,1199.05,0.006599729,0.828991516,33.47053238,0.99992958,0.000103644,0.999896356,0.051574971,0.002709917,6.985582426,0.052543258,0.947456742,0.090472204,0.043585883,0.039641412,522
0.1,3.92,0.27777778,3.4,5.6,1199.05,0.006510372,0.829004103,33.47104064,0.999929598,0.000101962,0.999898038,0.051576739,0.002830468,6.98756215,0.054878771,0.945121229,0.090055735,0.04378603,0.039621397,523
0.1,3.92,0.27777778,4.5,5.6,1199.05,0.00642085,0.829016717,33.47154991,0.999929634,0.000100168,0.999899832,0.051578572,0.002952911,6.989572317,0.05725073,0.94274927,0.089631642,0.043977997,0.0396022,524
0.1,3.92,0.27777778,5.6,5.6,1199.05,0.006332453,0.829029175,33.47205287,0.999929691,9.84E-05,0.999901593,0.051580462,0.003075566,6.991585068,0.059626566,0.940373434,0.089209246,0.044171597,0.03958284,525
0.1,3.92,0.27777778,6.7,5.6,1199.05,0.006245068,0.829041484,33.47254992,0.999929698,9.67E-05,0.999903319,0.051582197,0.003198318,6.993602022,0.062004304,0.937995696,0.088788058,0.044366337,0.039563366,526
0.1,3.92,0.27777778,7.8,5.6,1199.05,0.006158647,0.829053662,33.4730416,0.999929733,9.49E-05,0.999905074,0.051584008,0.003321476,6.995624473,0.064389646,0.935610354,0.088367649,0.044561768,0.039543823,527
0.1,3.92,0.27777778,8.9,5.6,1199.05,0.00607327,0.829065694,33.47352738,0.999929776,9.32E-05,0.999906784,0.051585833,0.003444872,6.997650648,0.066779412,0.933220588,0.087948542,0.044758444,0.039524156,528
0.1,3.92,0.27777778,10,5.6,1199.05,0.005988782,0.829077603,33.47400813,0.999929826,9.15E-05,0.999908474,0.051587676,0.00356871,6.999683909,0.069177577,0.930822423,0.087529679,0.044955258,0.039504474,529
0.1,3.92,0.36666667,0.1,5.6,1199.05,2.56E-05,0.441146785,17.81127783,0.161762049,6.64E-08,0.999999934,0.000631706,1.12E-05,7.78965839,0.017744238,0.982255762,0.09999252,0.040137921,0.039986208,530
0.1,3.92,0.36666667,1.2,5.6,1199.05,0.004062396,0.828582069,33.45400102,0.994535208,5.25E-05,0.999947498,0.04678626,0.002143083,7.055947045,0.045805818,0.954194182,0.092325948,0.042735423,0.039726458,531
0.1,3.92,0.36666667,2.3,5.6,1199.05,0.011277849,0.828329645,33.44380938,0.99990461,0.00020986,0.99979014,0.056443801,0.002906009,6.907703472,0.051484997,0.948515003,0.089975611,0.043783645,0.039621636,532
0.1,3.92,0.36666667,3.4,5.6,1199.05,0.01113683,0.828349491,33.44461066,0.999904725,0.000209774,0.999790226,0.056445912,0.003018833,6.909548677,0.053481873,0.946518127,0.089602887,0.044030298,0.03959697,533
0.1,3.92,0.36666667,4.5,5.6,1199.05,0.010988678,0.828370333,33.44545217,0.999904786,0.000206905,0.999793095,0.056447959,0.003138023,6.911501068,0.055591441,0.944408559,0.089197159,0.044241529,0.039575847,534
0.1,3.92,0.36666667,5.6,5.6,1199.05,0.010838828,0.828391415,33.44630334,0.999904843,0.000203382,0.999796618,0.056450026,0.003260026,6.913499999,0.057750656,0.942249344,0.088778512,0.044439075,0.039556092,535
0.1,3.92,0.36666667,6.7,5.6,1199.05,0.010689033,0.828412495,33.44715455,0.999904934,0.000199718,0.999800282,0.056452204,0.003383751,6.91552579,0.059940106,0.940059894,0.088353562,0.044629902,0.03953701,536
0.1,3.92,0.36666667,7.8,5.6,1199.05,0.010540642,0.828433368,33.44799721,0.999904955,0.000195974,0.999804026,0.056454169,0.003507698,6.917558813,0.062133549,0.937866451,0.087929008,0.044821014,0.039517899,537
0.1,3.92,0.36666667,8.9,5.6,1199.05,0.010393999,0.828454005,33.44883047,0.999905031,0.00019228,0.99980772,0.056456288,0.003632105,6.91959696,0.064334826,0.935665174,0.087505349,0.045012938,0.039498706,538
0.1,3.92,0.36666667,10,5.6,1199.05,0.010248886,0.828474421,33.44965472,0.999905065,0.000188641,0.999811359,0.056458275,0.00375676,6.921641418,0.066540474,0.933459526,0.087082327,0.045205406,0.039479459,539
0.1,3.92,0.45555556,0.1,5.6,1199.05,1.92E-05,0.329573873,13.30653787,0.100737315,4.60E-08,0.999999954,-0.00195586,-0.000104101,7.830862662,0.053225011,0.946774989,0.100447418,0.040017292,0.039998271,540
0.1,3.92,0.45555556,1.2,5.6,1199.05,0.002778302,0.827315014,33.40284348,0.984467609,3.17E-05,0.999968272,0.04330875,0.001968971,7.111003682,0.04546358,0.95453642,0.092871418,0.042504091,0.039749591,541
0.1,3.92,0.45555556,2.3,5.6,1199.05,0.011064162,0.828099305,33.43450943,0.998076161,0.000199349,0.999800651,0.056003574,0.002631544,6.910466163,0.046988861,0.953011139,0.090939474,0.043424458,0.039657554,542
0.1,3.92,0.45555556,3.4,5.6,1199.05,0.016975294,0.827525605,33.41134628,0.999878874,0.000364327,0.999635673,0.060257758,0.003143686,6.848098799,0.05217064,0.94782936,0.089375631,0.044141253,0.039585875,543
0.1,3.92,0.45555556,4.5,5.6,1199.05,0.016756805,0.827556296,33.41258604,0.999879052,0.00036336,0.99963664,0.060260329,0.003260709,6.850006337,0.054110373,0.945889627,0.08898187,0.04436554,0.039563446,544
0.1,3.92,0.45555556,5.6,5.6,1199.05,0.016532762,0.827587755,33.41385621,0.999879139,0.000358532,0.999641468,0.060262687,0.003381259,6.8519762,0.056108662,0.943891338,0.0885703,0.044570616,0.039542938,545
0.1,3.92,0.45555556,6.7,5.6,1199.05,0.016308045,0.827619303,33.41512929,0.999879165,0.000352721,0.999647279,0.060264884,0.00350336,6.853974607,0.058132701,0.941867299,0.088151965,0.044768443,0.039523156,546
0.1,3.92,0.45555556,7.8,5.6,1199.05,0.016084454,0.827650702,33.41639704,0.999879244,0.000346529,0.999653471,0.060267237,0.003626658,6.855990352,0.060176275,0.939823725,0.087730507,0.044962866,0.039503713,547
0.1,3.92,0.45555556,8.9,5.6,1199.05,0.015862367,0.827681896,33.41765678,0.999879347,0.000340157,0.999659843,0.060269656,0.00375086,6.858020082,0.062234643,0.937765357,0.087307115,0.045155139,0.039484486,548
0.1,3.92,0.45555556,10,5.6,1199.05,0.015641848,0.827712865,33.41890688,0.999879401,0.00033372,0.99966628,0.06027193,0.003875644,6.860061907,0.064302642,0.935697358,0.086882535,0.045346047,0.039465395,549
0.1,3.92,0.54444444,0.1,5.6,1199.05,1.38E-05,0.24605548,9.934463749,0.066877466,3.01E-08,0.99999997,-0.004993802,-0.000239089,7.879245213,0.047877096,0.952122904,0.100982855,0.039876951,0.040012305,550
0.1,3.92,0.54444444,1.2,5.6,1199.05,0.001750626,0.822603658,33.2126219,0.951887834,1.72E-05,0.999982761,0.039089908,0.001763575,7.177894457,0.045115869,0.954884131,0.093541759,0.042236962,0.039776304,551
0.1,3.92,0.54444444,2.3,5.6,1199.05,0.007381914,0.82790073,33.4264919,0.993055603,0.000116314,0.999883686,0.052265627,0.002423398,6.969296177,0.046366952,0.953633048,0.091507471,0.043131849,0.039686815,552
0.1,3.92,0.54444444,3.4,5.6,1199.05,0.016657365,0.827354465,33.40443653,0.998368922,0.000344646,0.999655354,0.059799571,0.002849384,6.850830208,0.047648899,0.952351101,0.090396998,0.043742498,0.03962575,553
0.1,3.92,0.54444444,4.5,5.6,1199.05,0.023782292,0.826567563,33.37266608,0.999852236,0.000569759,0.999430241,0.063391777,0.003317451,6.798761228,0.052332511,0.947667489,0.089004618,0.044382471,0.039561753,554
0.1,3.92,0.54444444,5.6,5.6,1199.05,0.023475036,0.826610627,33.37440603,0.999852507,0.00056991,0.99943009,0.063394896,0.003436261,6.800689428,0.05420407,0.94579593,0.088601443,0.04459737,0.039540263,555
0.1,3.92,0.54444444,6.7,5.6,1199.05,0.023160909,0.826654627,33.37618137,0.999852566,0.000563425,0.999436575,0.063397451,0.00355766,6.802670153,0.056116767,0.943883233,0.088184577,0.044796943,0.039520306,556
0.1,3.92,0.54444444,7.8,5.6,1199.05,0.02284589,0.826698759,33.37796235,0.999852634,0.0005547,0.9994453,0.063400048,0.003680797,6.804679144,0.05805669,0.94194331,0.087761104,0.044989401,0.03950106,557
0.1,3.92,0.54444444,8.9,5.6,1199.05,0.022532542,0.82674267,33.37973584,0.999852768,0.000545074,0.999454926,0.063402837,0.00380511,6.806704541,0.060014816,0.939985184,0.087334909,0.045178862,0.039482114,558
0.1,3.92,0.54444444,10,5.6,1199.05,0.022221206,0.826786298,33.3814969,0.999852852,0.000535055,0.999464945,0.063405479,0.003930018,6.808742323,0.06198231,0.93801769,0.086907479,0.045366897,0.03946331,559
0.1,3.92,0.63333333,0.1,5.6,1199.05,9.17E-06,0.181871114,7.342998611,0.045553963,1.82E-08,0.999999982,-0.008679826,-0.000402325,7.937958338,0.046351778,0.953648222,0.101634687,0.03970873,0.040029127,560
0.1,3.92,0.63333333,1.2,5.6,1199.05,0.001420228,0.794787756,32.0895553,0.794775436,1.27E-05,0.999987259,0.034586483,-0.000923564,7.208165878,-0.026703041,1.026703041,0.092036177,0.040339133,0.039966087,561
0.1,3.92,0.63333333,2.3,5.6,1199.05,0.004419711,0.826497775,33.36984734,0.98046489,5.89E-05,0.9999411,0.047555491,0.002179122,7.043727172,0.045822713,0.954177287,0.092220525,0.042795251,0.039720475,562
0.1,3.92,0.63333333,3.4,5.6,1199.05,0.010332597,0.827537837,33.41183998,0.99343298,0.000182214,0.999817786,0.05536405,0.002589343,6.920421543,0.046769389,0.953230611,0.09105788,0.043370418,0.039662958,563
0.1,3.92,0.63333333,4.5,5.6,1199.05,0.018541315,0.826960289,33.38852168,0.997465084,0.000397961,0.999602039,0.060791614,0.002902203,6.835176481,0.047740189,0.952259811,0.090280883,0.043824385,0.039617562,564
0.1,3.92,0.63333333,5.6,5.6,1199.05,0.028769675,0.825807441,33.34197544,0.99941882,0.000717757,0.999282243,0.064959235,0.003205757,6.770775371,0.049350287,0.950649713,0.089567117,0.044250074,0.039574993,565
0.1,3.92,0.63333333,6.7,5.6,1199.05,0.03141361,0.82549644,33.32941865,0.999824901,0.000834042,0.999165958,0.066053049,0.00352554,6.757874838,0.053374365,0.946625635,0.088528193,0.044698324,0.039530168,566
0.1,3.92,0.63333333,7.8,5.6,1199.05,0.030998033,0.825554516,33.33176396,0.999825112,0.000829203,0.999170797,0.066056357,0.003647486,6.759852161,0.055217796,0.944782204,0.088107956,0.044894729,0.039510527,567
