ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*100,NADPH,2NADPH,3_v_ATP_made,CO2
0.18888889,1.61,0.9,6.7,2.3,1199.05,0.04197218,0.760913292,30.72187178,0.679541585,0.001208222,0.998791778,0.068418867,0.003321078,6.715036861,0.048540389,0.951459611,0.08926305,0.044458286,0.039554171,1296,5.017273929884447,12.93552604009133,6.467763020045665,3.2338815100228326,1.6724246432948158,1.6724246432948158
0.18888889,1.61,0.9,7.8,2.3,1199.05,0.057559424,0.79729894,32.19094115,0.852413117,0.001856239,0.998143761,0.07150621,0.00358704,6.668013833,0.050164037,0.949835963,0.088976418,0.044837006,0.039516299,1297,5.96399904608269,13.554082059729891,6.777041029864946,3.388520514932473,1.9879996820275632,1.9879996820275632
0.18888889,1.61,0.9,8.9,2.3,1199.05,0.07727947,0.807094119,32.58642235,0.923607127,0.002776723,0.997223277,0.074385486,0.003806128,6.623677369,0.051167621,0.948832379,0.088672576,0.045163391,0.039483661,1298,7.001499852223091,13.720600103709412,6.860300051854706,3.430150025927353,2.333833284074364,2.333833284074364
0.18888889,1.61,0.9,10.0,2.3,1199.05,0.100063601,0.808560474,32.64562682,0.952091901,0.003968172,0.996031828,0.076955736,0.004013191,6.584290924,0.052149346,0.947850654,0.088428117,0.045481795,0.039451821,1299,8.072902289485496,13.745528138856049,6.872764069428024,3.436382034714012,2.6909674298284987,2.6909674298284987
0.18888889,2.38,0.1,0.1,3.4,1199.05,0.000465731,0.817678422,33.01376558,0.919447341,2.99e-06,0.999997011,0.02702686,0.001200053,7.369553214,0.04440222,0.95559778,0.095498296,0.041513249,0.039848675,1300,0.4738831323832127,1.5445036950853157,0.7722518475426579,0.3861259237713289,0.1579610441277375,0.1579610441277375
0.18888889,2.38,0.1,1.2,3.4,1199.05,0.00822009,0.828760504,33.46120527,0.999909349,0.000140271,0.999859729,0.053562678,0.002785057,6.95370632,0.05199623,0.94800377,0.090308116,0.043774676,0.039622532,1301,2.164566974081561,1.565436516764006,0.782718258382003,0.3913591291910015,0.7215223246938537,0.3913591291910015
0.18888889,2.38,0.1,2.3,3.4,1199.05,0.008110208,0.828775983,33.46183015,0.999909434,0.000138032,0.999861968,0.05356465,0.002904438,6.955663123,0.054223032,0.945776968,0.089898905,0.043982497,0.03960175,1302,2.164810044346721,1.5654657548752888,0.7827328774376444,0.3913664387188222,0.7216033481155737,0.3913664387188222
0.18888889,2.38,0.1,3.4,3.4,1199.05,0.008002657,0.828791121,33.4624415,0.999909425,0.000135897,0.999864103,0.053566423,0.003022649,6.957603768,0.056428057,0.943571943,0.089497582,0.044198285,0.039580172,1303,2.1650286087637305,1.565494348875457,0.7827471744377285,0.3913735872188642,0.7216762029212435,0.3913735872188642
0.18888889,2.38,0.1,4.5,3.4,1199.05,0.007897475,0.828805945,33.4630398,0.999909544,0.000133878,0.999866122,0.053568396,0.003140094,6.959528308,0.058618412,0.941381588,0.089103796,0.04442181,0.039557819,1304,2.165271853594452,1.5655223497645108,0.7827611748822554,0.3913805874411277,0.721757284531484,0.3913805874411277
0.18888889,2.38,0.1,5.6,3.4,1199.05,0.007794236,0.828820473,33.46362659,0.999909507,0.000131997,0.999868003,0.053570069,0.003256566,6.961441619,0.06079078,0.93920922,0.088715994,0.04465148,0.039534852,1305,2.1654781335663564,1.5655497915424497,0.7827748957712248,0.3913874478856124,0.7218260445221188,0.3913874478856124
0.18888889,2.38,0.1,6.7,3.4,1199.05,0.007692728,0.82883477,33.4642038,0.999909547,0.000130106,0.999869894,0.053571863,0.003372739,6.963347947,0.062957292,0.937042708,0.088332625,0.044885676,0.039511432,1306,2.1656993543672787,1.565576796987053,0.7827883984935265,0.3913941992467633,0.7218997847890929,0.3913941992467633
0.18888889,2.38,0.1,7.8,3.4,1199.05,0.007592799,0.828848844,33.46477205,0.999909587,0.000128336,0.999871664,0.053573643,0.003488629,6.965249755,0.065118378,0.934881622,0.087952757,0.045123438,0.039487656,1307,2.16591887089852,1.565603381209432,0.782801690604716,0.391400845302358,0.7219729569661734,0.391400845302358
0.18888889,2.38,0.1,8.9,3.4,1199.05,0.007494443,0.828862706,33.46533155,0.999909689,0.00012656,0.99987344,0.053575519,0.003604301,6.967146375,0.067275155,0.932724845,0.087576673,0.045365056,0.039463494,1308,2.1661502503426577,1.5656295649873635,0.7828147824936817,0.3914073912468409,0.7220500834475526,0.3914073912468409
0.18888889,2.38,0.1,10.0,3.4,1199.05,0.00739751,0.82887635,33.46588262,0.999909664,0.000124876,0.999875124,0.053577154,0.003719515,6.969039354,0.069423532,0.930576468,0.087203831,0.045609974,0.039439003,1309,2.166351925606169,1.5656553369875152,0.7828276684937576,0.3914138342468788,0.7221173085353897,0.3914138342468788
0.18888889,2.38,0.18888889,0.1,3.4,1199.05,0.000350521,0.625150646,25.24045294,0.341869453,2.04e-06,0.999997964,0.024440487,0.001081175,7.41067813,0.044237031,0.955762969,0.095930996,0.04137113,0.039862887,1310,0.4084644781262359,2.2304757878952124,1.1152378939476062,0.5576189469738031,0.1361548260420786,0.1361548260420786
0.18888889,2.38,0.18888889,1.2,3.4,1199.05,0.027516303,0.826040125,33.35137057,0.999818014,0.000715764,0.999284236,0.064736641,0.003380275,6.777393904,0.052215795,0.947784205,0.088935417,0.044616803,0.03953832,1311,4.078478431629318,2.9472296164634133,1.4736148082317069,0.7368074041158534,1.359492810543106,0.7368074041158534
0.18888889,2.38,0.18888889,2.3,3.4,1199.05,0.027222694,0.826081221,33.35302984,0.999818239,0.00072692,0.99927308,0.064739354,0.003479815,6.779007683,0.053751156,0.946248844,0.088635193,0.044939512,0.039506049,1312,4.07910243701799,2.947376242934274,1.473688121467137,0.7368440607335685,1.35970081233933,0.7368440607335685
0.18888889,2.38,0.18888889,3.4,3.4,1199.05,0.026899099,0.826126503,33.3548583,0.999818378,0.000723521,0.999276479,0.064742008,0.003588743,6.780778917,0.055431439,0.944568561,0.088285294,0.045209291,0.039479071,1313,4.079712962528981,2.947537804639878,1.473768902319939,0.7368844511599695,1.3599043208429935,0.7368844511599695
0.18888889,2.38,0.18888889,4.5,3.4,1199.05,0.026567641,0.826172887,33.35673123,0.999818504,0.000716617,0.999283383,0.064744687,0.003701221,6.782608903,0.057166406,0.942833594,0.087917987,0.045460693,0.039453931,1314,4.080329329777332,2.947703298172689,1.4738516490863445,0.7369258245431722,1.360109776592444,0.7369258245431722
0.18888889,2.38,0.18888889,5.6,3.4,1199.05,0.026230453,0.826220076,33.35863644,0.999818612,0.000707588,0.999292412,0.064747379,0.003816769,6.784489824,0.058948618,0.941051382,0.087536073,0.045696706,0.039430329,1315,4.080948779829363,2.9478716638660285,1.4739358319330145,0.7369679159665072,1.360316259943121,0.7369679159665072
0.18888889,2.38,0.18888889,6.7,3.4,1199.05,0.025894177,0.826267142,33.3605367,0.999818717,0.000698023,0.999301977,0.06475007,0.003933376,6.786388434,0.060747058,0.939252942,0.087150603,0.045928887,0.039407111,1316,4.081568091804178,2.9480395907075096,1.4740197953537548,0.7370098976768774,1.3605226972680595,0.7370098976768774
0.18888889,2.38,0.18888889,7.8,3.4,1199.05,0.025562887,0.826313518,33.36240915,0.999818831,0.000688777,0.999311223,0.06475275,0.004049744,6.788283218,0.062541645,0.937458355,0.086768597,0.046164582,0.039383542,1317,4.082184963680691,2.948205055697111,1.4741025278485556,0.7370512639242778,1.3607283212268968,0.7370512639242778
0.18888889,2.38,0.18888889,8.9,3.4,1199.05,0.025235967,0.826359286,33.3642571,0.999818943,0.000679556,0.999320444,0.064755405,0.004166002,6.790176623,0.064334434,0.935665566,0.086389228,0.046402931,0.039359707,1318,4.082796171170577,2.9483683514027352,1.4741841757013676,0.7370920878506838,1.360932057056859,0.7370920878506838
0.18888889,2.38,0.18888889,10.0,3.4,1199.05,0.024913451,0.82640443,33.36607877,0.999818961,0.000670613,0.999329387,0.06475787,0.004281898,6.792067121,0.066121656,0.933878344,0.086013014,0.046644478,0.039335552,1319,4.083363718981259,2.948529420737964,1.474264710368982,0.737132355184491,1.3611212396604195,0.737132355184491
0.18888889,2.38,0.27777778,0.1,3.4,1199.05,0.000280158,0.421319879,17.0107793,0.149236556,1.51e-06,0.999998491,0.022401833,0.000988037,7.443103404,0.044105206,0.955894794,0.096272256,0.04125924,0.039874076,1320,0.3633173765399843,2.2106290254418184,1.1053145127209092,0.5526572563604546,0.1211057921799947,0.1211057921799947
0.18888889,2.38,0.27777778,1.2,3.4,1199.05,0.047726987,0.823107963,33.23298406,0.999026086,0.001425867,0.998574133,0.069754155,0.003510822,6.695944449,0.050331364,0.949668636,0.089032571,0.044725082,0.039527492,1321,5.407299441075608,4.318776409028851,2.1593882045144257,1.0796941022572129,1.8024331470252024,1.0796941022572129
0.18888889,2.38,0.27777778,2.3,3.4,1199.05,0.055829361,0.822084995,33.19168202,0.999719254,0.00191867,0.99808133,0.071518939,0.00388139,6.672707516,0.054270803,0.945729197,0.087997846,0.045482868,0.039451713,1322,5.968240253362733,4.31340898426298,2.15670449213149,1.078352246065745,1.9894134177875775,1.078352246065745
0.18888889,2.38,0.27777778,3.4,3.4,1199.05,0.055223046,0.822169021,33.1950738,0.999719433,0.001941737,0.998058263,0.071522632,0.003985844,6.674386859,0.05572843,0.94427157,0.087668586,0.045774856,0.039422514,1323,5.969471280246208,4.3138498614295955,2.1569249307147977,1.0784624653573989,1.9898237600820696,1.0784624653573989
0.18888889,2.38,0.27777778,4.5,3.4,1199.05,0.054593127,0.822256339,33.19859923,0.999719636,0.001945044,0.998054956,0.071526428,0.004094324,6.676131597,0.057242115,0.942757885,0.08731983,0.046046057,0.039395394,1324,5.970736897706619,4.314308011435955,2.1571540057179774,1.0785770028589887,1.9902456325688729,1.0785770028589887
0.18888889,2.38,0.27777778,5.6,3.4,1199.05,0.053958912,0.822344275,33.20215007,0.999719873,0.001940745,0.998059255,0.071530296,0.00420436,6.677901061,0.058777326,0.941222674,0.086964877,0.04631062,0.039368938,1325,5.9720267880736255,4.314769404034953,2.157384702017477,1.0786923510087385,1.990675596024542,1.0786923510087385
0.18888889,2.38,0.27777778,6.7,3.4,1199.05,0.053325552,0.822432103,33.20569597,0.999720047,0.00193191,0.99806809,0.071534049,0.00431507,6.679683689,0.060321902,0.939678098,0.086607628,0.046572666,0.039342733,1326,5.973278586703312,4.315230229967276,2.157615114983638,1.078807557491819,1.9910928622344377,1.078807557491819
0.18888889,2.38,0.27777778,7.8,3.4,1199.05,0.052693733,0.822519738,33.20923426,0.999720236,0.001919383,0.998080617,0.071537826,0.004426567,6.681479023,0.061877292,0.938122708,0.086248209,0.046832341,0.039316766,1327,5.9745386471952155,4.315690043245265,2.1578450216226326,1.0789225108113163,1.9915128823984052,1.0789225108113163
0.18888889,2.38,0.27777778,8.9,3.4,1199.05,0.052061198,0.822607485,33.21277671,0.999720385,0.001902573,0.998097427,0.07154154,0.004539117,6.683292956,0.063447296,0.936552704,0.085884787,0.047087732,0.039291227,1328,5.975777941210759,4.316150444177582,2.158075222088791,1.0790376110443956,1.9919259804035865,1.0790376110443956
0.18888889,2.38,0.27777778,10.0,3.4,1199.05,0.051426258,0.822695605,33.21633548,0.999720672,0.001881269,0.998118731,0.071545519,0.004653424,6.685131751,0.065041445,0.934958555,0.085515306,0.047336686,0.039266331,1329,5.9771059373375355,4.3166128022086925,2.1583064011043462,1.0791532005521731,1.9923686457791785,1.0791532005521731
0.18888889,2.38,0.36666667,0.1,3.4,1199.05,0.000218127,0.293460821,11.84846152,0.085131204,1.08e-06,0.999998919,0.02012508,0.000884407,7.479322116,0.043945526,0.956054474,0.096655438,0.041136302,0.03988637,1330,0.318760327402745,2.032487938840381,1.0162439694201906,0.5081219847100953,0.1062534424675816,0.1062534424675816
0.18888889,2.38,0.36666667,1.2,3.4,1199.05,0.035058498,0.824131438,33.2743068,0.993924378,0.000939485,0.999060515,0.066766889,0.003265891,6.741650028,0.048914823,0.951085177,0.089535573,0.044377833,0.039562217,1331,4.57254307767756,5.707873378280297,2.8539366891401485,1.4269683445700745,1.52418102589252,1.4269683445700745
0.18888889,2.38,0.36666667,2.3,3.4,1199.05,0.092233757,0.817056836,32.98866923,0.999612905,0.00371031,0.99628969,0.076379096,0.004191644,6.596875789,0.054879461,0.945120539,0.087690663,0.045849641,0.039415036,1332,7.819633824833549,5.658875208139228,2.829437604069614,1.414718802034807,2.6065446082778494,1.414718802034807
0.18888889,2.38,0.36666667,3.4,3.4,1199.05,0.091372747,0.817174818,32.99343257,0.999613803,0.003837412,0.996162588,0.076385467,0.004290608,6.598419018,0.056170474,0.943829526,0.087388686,0.046172839,0.039382716,1333,7.822389970400923,5.659692342744055,2.8298461713720275,1.4149230856860138,2.607463323466974,1.4149230856860138
0.18888889,2.38,0.36666667,4.5,3.4,1199.05,0.090401239,0.817307885,32.99880516,0.999614163,0.003875777,0.996124223,0.076390766,0.004397383,6.600110282,0.057564321,0.942435679,0.087045237,0.046450173,0.039354983,1334,7.8246830700584145,5.66061395494304,2.83030697747152,1.41515348873576,2.6082276900194716,1.41515348873576
0.18888889,2.38,0.36666667,5.6,3.4,1199.05,0.08940565,0.817444287,33.00431244,0.999614476,0.003887065,0.996112935,0.076396034,0.004506646,6.601843532,0.058990574,0.941009426,0.086690107,0.046714997,0.0393285,1335,7.826963393901654,5.661558665105335,2.8307793325526673,1.4153896662763337,2.608987797967218,1.4153896662763337
0.18888889,2.38,0.36666667,6.7,3.4,1199.05,0.088405927,0.817581302,33.00984459,0.999614796,0.00388602,0.99611398,0.076401322,0.004616995,6.603594552,0.060430825,0.939569175,0.086331189,0.04697571,0.039302429,1336,7.82925301612003,5.662507620860283,2.8312538104301415,1.4156269052150707,2.6097510053733433,1.4156269052150707
0.18888889,2.38,0.36666667,7.8,3.4,1199.05,0.087407896,0.817718123,33.01536865,0.999615062,0.003876772,0.996123228,0.076406503,0.004727864,6.605356025,0.061877771,0.938122229,0.085970949,0.047234922,0.039276508,1337,7.831496932111027,5.663455232985584,2.831727616492792,1.415863808246396,2.610498977370342,1.415863808246396
0.18888889,2.38,0.36666667,8.9,3.4,1199.05,0.086412441,0.817854635,33.02088019,0.999615317,0.003860129,0.996139871,0.076411656,0.004839286,6.60712716,0.063331776,0.936668224,0.085609623,0.047492891,0.039250711,1338,7.833729333079998,5.66440070499974,2.83220035249987,1.416100176249935,2.611243111026666,1.416100176249935
0.18888889,2.38,0.36666667,10.0,3.4,1199.05,0.085416238,0.817991288,33.02639726,0.999615533,0.003833862,0.996166138,0.076416745,0.004951503,6.608912631,0.064796043,0.935203957,0.085245708,0.047748052,0.039225195,1339,7.835934606823103,5.665347153569467,2.8326735767847335,1.4163367883923668,2.6119782022743676,1.4163367883923668
0.18888889,2.38,0.45555556,0.1,3.4,1199.05,0.000163651,0.210440291,8.496526864,0.054625467,7.38e-07,0.999999262,0.017511664,0.000765949,7.520904745,0.043739338,0.956260662,0.097097348,0.040997186,0.039900281,1340,0.2742998387513573,1.8108257422320888,0.9054128711160444,0.4527064355580222,0.0914332795837857,0.0914332795837857
0.18888889,2.38,0.45555556,1.2,3.4,1199.05,0.024028866,0.824017133,33.26969151,0.982558078,0.000565363,0.999434637,0.06320336,0.003036795,6.79722392,0.048048,0.951952,0.089999717,0.044039066,0.039596093,1341,3.7403734711378256,7.090616675096134,3.545308337548067,1.7726541687740336,1.2467911570459418,1.2467911570459418
0.18888889,2.38,0.45555556,2.3,3.4,1199.05,0.092642473,0.816715964,32.97490738,0.997710769,0.003559286,0.996440714,0.076208202,0.003973676,6.596091229,0.052142362,0.947857638,0.088439264,0.045461173,0.039453883,1342,7.746050436851481,7.027790565558075,3.5138952827790373,1.7569476413895186,2.5820168122838267,1.7569476413895186
0.18888889,2.38,0.45555556,3.4,3.4,1199.05,0.133729243,0.811400234,32.76028319,0.999501627,0.006335844,0.993664156,0.080160178,0.004530938,6.539512662,0.056523555,0.943476445,0.087328747,0.046434576,0.039356542,1343,9.629507662479297,6.982049036324231,3.4910245181621153,1.7455122590810577,3.209835887493099,1.7455122590810577
0.18888889,2.38,0.45555556,4.5,3.4,1199.05,0.132482366,0.811568722,32.76708608,0.999502613,0.0064977,0.9935023,0.080167953,0.004633887,6.541098905,0.057802242,0.942197758,0.087002877,0.046731932,0.039326807,1344,9.633610814861514,6.983498865186409,3.4917494325932044,1.7458747162966022,3.211203604953838,1.7458747162966022
0.18888889,2.38,0.45555556,5.6,3.4,1199.05,0.131124296,0.811752208,32.77449399,0.999502984,0.006557305,0.993442695,0.080174675,0.004741778,6.542785047,0.059143086,0.940856914,0.086649498,0.046999129,0.039300087,1345,9.637159598410582,6.9850777509148045,3.4925388754574023,1.7462694377287011,3.2123865328035275,1.7462694377287011
0.18888889,2.38,0.45555556,6.7,3.4,1199.05,0.12973581,0.811939903,32.78207239,0.999503465,0.006577083,0.993422917,0.080181652,0.00485197,6.544505298,0.060512224,0.939487776,0.086287008,0.047256521,0.039274348,1346,9.64084431815282,6.98669285482895,3.493346427414475,1.7466732137072376,3.2136147727176065,1.7466732137072376
0.18888889,2.38,0.45555556,7.8,3.4,1199.05,0.128338392,0.812128869,32.78970163,0.99950378,0.00657554,0.99342446,0.080188355,0.004962943,6.546243135,0.061891072,0.938108928,0.085920977,0.047510058,0.039248994,1347,9.644385591670645,6.988318895619812,3.494159447809906,1.747079723904953,3.214795197223548,1.747079723904953
0.18888889,2.38,0.45555556,8.9,3.4,1199.05,0.126940441,0.812317999,32.79733771,0.999504133,0.006559555,0.993440445,0.080195122,0.005074637,6.547991904,0.06327862,0.93672138,0.085553485,0.047761937,0.039223806,1348,9.647961929735027,6.989946347620571,3.4949731738102856,1.7474865869051428,3.2159873099116756,1.7474865869051428
0.18888889,2.38,0.45555556,10.0,3.4,1199.05,0.125544906,0.812506896,32.80496441,0.999504516,0.006531593,0.993468407,0.08020193,0.005186891,6.54974935,0.0646729,0.9353271,0.085185306,0.048012994,0.039198701,1349,9.65156120657442,6.991571794670683,3.4957858973353413,1.7478929486676706,3.21718706885814,1.7478929486676706
0.18888889,2.38,0.54444444,0.1,3.4,1199.05,0.000116707,0.152596591,6.161087452,0.036905023,4.72e-07,0.999999528,0.014437425,0.000627199,7.569829568,0.043442606,0.956557394,0.097619901,0.040836178,0.039916382,1350,0.229861478467086,1.5692958026304504,0.7846479013152252,0.3923239506576126,0.076620492822362,0.076620492822362
0.18888889,2.38,0.54444444,1.2,3.4,1199.05,0.015062393,0.818998849,33.06707766,0.941184725,0.00030323,0.99969677,0.058846279,0.002777848,6.865526149,0.047205152,0.952794848,0.090590115,0.043664131,0.039633587,1351,2.9227619324753595,8.422543699517309,4.2112718497586545,2.1056359248793273,0.9742539774917864,0.9742539774917864
0.18888889,2.38,0.54444444,2.3,3.4,1199.05,0.062828877,0.819991579,33.10715999,0.99211061,0.002082208,0.997917792,0.07235964,0.00365227,6.654877156,0.050473849,0.949526151,0.088902976,0.044974873,0.039502513,1352,6.254918929768927,8.43275288579032,4.21637644289516,2.10818822144758,2.084972976589642,2.084972976589642
0.18888889,2.38,0.54444444,3.4,3.4,1199.05,0.136110502,0.810847779,32.73797937,0.997995629,0.006125396,0.993874604,0.080130368,0.004324502,6.536568913,0.053968332,0.946031668,0.088059167,0.046005992,0.039399401,1353,9.613791204531164,8.338718498350485,4.169359249175242,2.084679624587621,3.204597068177055,2.084679624587621
0.18888889,2.38,0.54444444,4.5,3.4,1199.05,0.179418138,0.805261294,32.51242286,0.999384307,0.009602076,0.990397924,0.08323867,0.004811458,6.49287979,0.057803153,0.942196847,0.087148045,0.046864585,0.039313542,1354,11.39019145826117,8.281267362617328,4.140633681308664,2.070316840654332,3.796730486087057,2.070316840654332
0.18888889,2.38,0.54444444,5.6,3.4,1199.05,0.177858053,0.805469009,32.52080927,0.999385792,0.00984728,0.99015272,0.083248823,0.00491489,6.49443444,0.059038546,0.940961454,0.086816545,0.047156837,0.039284316,1355,11.396470998467237,8.283403493414925,4.141701746707462,2.070850873353731,3.7988236661557457,2.070850873353731
0.18888889,2.38,0.54444444,6.7,3.4,1199.05,0.176125321,0.805699649,32.53012108,0.999386244,0.009943871,0.990056129,0.083257116,0.005023312,6.496103263,0.060334928,0.939665072,0.086456087,0.047416864,0.039258314,1356,11.401602558588996,8.285775383779885,4.142887691889943,2.0714438459449713,3.800534186196332,2.0714438459449713
0.18888889,2.38,0.54444444,7.8,3.4,1199.05,0.174341458,0.80593724,32.53971371,0.999386757,0.009976267,0.990023733,0.083265619,0.005134141,6.497808709,0.061659798,0.938340202,0.086085891,0.047666377,0.039233362,1357,11.406866316990415,8.288218757885424,4.144109378942712,2.072054689471356,3.8022887723301384,2.072054689471356
0.18888889,2.38,0.54444444,8.9,3.4,1199.05,0.172537816,0.806177603,32.54941831,0.999387248,0.009972822,0.990027178,0.083274128,0.005246155,6.499533783,0.062998624,0.937001376,0.085711421,0.047911237,0.039208876,1358,11.412136075156232,8.290690639102007,4.145345319551003,2.0726726597755016,3.8040453583854106,2.0726726597755016
0.18888889,2.38,0.54444444,10.0,3.4,1199.05,0.170727815,0.806418958,32.55916299,0.999387745,0.00994592,0.99005408,0.083282663,0.005358938,6.501271259,0.064346385,0.935653615,0.085335099,0.048154044,0.039184596,1359,11.417424233170513,8.29317272199758,4.14658636099879,2.073293180499395,3.805808077723504,2.073293180499395
0.18888889,2.38,0.63333333,0.1,3.4,1199.05,7.74e-05,0.109869787,4.435915046,0.025295224,2.74e-07,0.999999726,0.010701138,0.000459276,7.629302293,0.042918408,0.957081592,0.098258989,0.040644401,0.03993556,1360,0.1854195938198577,1.31436819344348,0.65718409672174,0.32859204836087,0.0618065312732859,0.0618065312732859
0.18888889,2.38,0.63333333,1.2,3.4,1199.05,0.009324668,0.763744469,30.83618236,0.668616608,0.000159988,0.999840012,0.054057687,0.002178904,6.935353607,0.040307008,0.959692992,0.09088671,0.042983602,0.03970164,1361,2.2264370099483344,9.136646801472184,4.568323400736092,2.284161700368046,0.7421456699827781,0.7421456699827781
0.18888889,2.38,0.63333333,2.3,3.4,1199.05,0.03796607,0.821296263,33.15983632,0.977528765,0.001049646,0.998950354,0.067516759,0.003309705,6.729882425,0.049020492,0.950979508,0.089465879,0.044454841,0.039554516,1362,4.769433410554735,9.825136781972564,4.912568390986282,2.456284195493141,1.5898111368515784,1.5898111368515784
0.18888889,2.38,0.63333333,3.4,3.4,1199.05,0.086862674,0.81671765,32.97497515,0.992444313,0.00325838,0.99674162,0.075542172,0.003897492,6.605921993,0.05159359,0.94840641,0.088580006,0.04535592,0.039464408,1363,7.46556555908453,9.77036300419791,4.885181502098955,2.4425907510494773,2.4885218530281765,2.4425907510494773
0.18888889,2.38,0.63333333,4.5,3.4,1199.05,0.15051398,0.808747585,32.65318391,0.996960948,0.007077562,0.992922438,0.081160244,0.00440354,6.520721611,0.054257359,0.945742641,0.088036183,0.046141311,0.039385869,1364,10.17111126827004,9.675017411731464,4.837508705865732,2.418754352932866,3.39037042275668,2.418754352932866
0.18888889,2.38,0.63333333,5.6,3.4,1199.05,0.221602342,0.799649617,32.28585332,0.999124463,0.012483539,0.987516461,0.085491291,0.004987466,6.458269596,0.058338881,0.941661119,0.087277453,0.0469571,0.03930429,1365,12.865762411653602,9.56617875744185,4.783089378720925,2.3915446893604626,4.2885874705512,2.3915446893604626
0.18888889,2.38,0.63333333,6.7,3.4,1199.05,0.226762232,0.798995781,32.25945182,0.999263187,0.0137302,0.9862698,0.085834903,0.005120273,6.45475617,0.059652578,0.940347422,0.086871431,0.047406806,0.039259319,1366,13.105937127849865,9.558356941585156,4.779178470792578,2.389589235396289,4.368645709283288,2.389589235396289
0.18888889,2.38,0.63333333,7.8,3.4,1199.05,0.224736377,0.799261274,32.2701708,0.999264369,0.013921455,0.986078545,0.085845879,0.005228405,6.456375428,0.06090455,0.93909545,0.086511118,0.047667494,0.039233251,1367,13.113677335396854,9.561533024513048,4.780766512256524,2.390383256128262,4.371225778465618,2.390383256128262
0.18888889,2.38,0.63333333,8.9,3.4,1199.05,0.222590662,0.799542534,32.28152667,0.999264799,0.013992607,0.986007393,0.085855668,0.005339056,6.458056461,0.062186412,0.937813588,0.086135126,0.047911005,0.039208899,1368,13.120584063510243,9.564897727478092,4.782448863739046,2.391224431869523,4.373528021170081,2.391224431869523
0.18888889,2.38,0.63333333,10.0,3.4,1199.05,0.220397326,0.799830266,32.29314374,0.999265394,0.013999286,0.986000714,0.085865851,0.005451721,6.459764494,0.06349114,0.93650886,0.085752458,0.048147281,0.039185272,1369,13.127772371390645,9.568339854739484,4.784169927369742,2.392084963684871,4.375924123796882,2.392084963684871
0.18888889,2.38,0.72222222,0.1,3.4,1199.05,4.58e-05,0.0767505,3.098771982,0.017035787,1.37e-07,0.999999863,0.005934302,0.000245996,7.705194904,0.041453243,0.958546757,0.099080273,0.040405512,0.039959449,1370,0.1409552828016913,1.0470284288632907,0.5235142144316454,0.2617571072158227,0.0469850942672304,0.0469850942672304
0.18888889,2.38,0.72222222,1.2,3.4,1199.05,0.005194015,0.598770716,24.17536485,0.307395851,7.3e-05,0.999927026,0.049034381,0.002253339,7.020315965,0.045954269,0.954045731,0.092003889,0.042905255,0.039709474,1371,1.6720278095481822,8.168415346125792,4.084207673062896,2.042103836531448,0.5573426031827274,0.5573426031827274
0.18888889,2.38,0.72222222,2.3,3.4,1199.05,0.019258875,0.809889076,32.6992702,0.889781042,0.000422623,0.999577377,0.061129507,0.002907565,6.829634287,0.047564013,0.952435987,0.090283048,0.043861602,0.03961384,1372,3.326469824611444,11.04848680852662,5.52424340426331,2.762121702131655,1.1088232748704814,1.1088232748704814
0.18888889,2.38,0.72222222,3.4,3.4,1199.05,0.046646619,0.819818621,33.10017653,0.975861367,0.001388992,0.998611008,0.069480787,0.003442192,6.699356739,0.049541631,0.950458369,0.089236588,0.044657291,0.039534271,1373,5.325122288495243,11.183945416622688,5.591972708311344,2.795986354155672,1.7750407628317475,1.7750407628317475
0.18888889,2.38,0.72222222,4.5,3.4,1199.05,0.084809385,0.816480528,32.96540119,0.989002281,0.003153589,0.996846411,0.07530192,0.003875775,6.609564265,0.051469809,0.948530191,0.08861188,0.04532295,0.039467705,1374,7.366804243224357,11.138407234210986,5.569203617105493,2.7846018085527464,2.455601414408119,2.455601414408119
0.18888889,2.38,0.72222222,5.6,3.4,1199.05,0.131652202,0.810847139,32.73795334,0.99407517,0.005847227,0.994152773,0.079750351,0.004257726,6.541789593,0.053388182,0.946611818,0.088199698,0.045918865,0.039408114,1375,9.41556124282612,11.06155668035341,5.530778340176705,2.7653891700883526,3.1385204142753733,2.7653891700883526
0.18888889,2.38,0.72222222,6.7,3.4,1199.05,0.185206811,0.804077974,32.46464829,0.996756827,0.009562307,0.990437693,0.083363681,0.00461752,6.487563985,0.055390067,0.944609933,0.087884422,0.046479791,0.039352021,1376,11.467736531651118,10.96921189830422,5.48460594915211,2.742302974576055,3.822578843883706,2.742302974576055
0.18888889,2.38,0.72222222,7.8,3.4,1199.05,0.242882852,0.796752892,32.16889818,0.998411669,0.014295632,0.985704368,0.08641427,0.004995495,6.443020424,0.057808685,0.942191315,0.087522594,0.047043706,0.039295629,1377,13.520357579114872,10.869283310246098,5.434641655123049,2.7173208275615246,4.506785859704958,2.7173208275615246
