Time_s,pHlumen,Dy,pmf,Klumen,Kstroma,Cl_lumen,Cl_stroma,Hstroma,pHstroma
0.0,5.994956,0.010221,0.118524,0.086659,0.1,0.053123,0.038688,0.0,7.8
1.0001389081816918,5.979637187111775,0.013584783269426009,0.12280691204246473,0.0865758120201056,0.1,0.05345736490081421,0.03865456350991857,0.0,7.8
2.0002778163633836,5.967794019669251,0.012867385567862382,0.12280010438859917,0.08649799894881004,0.1,0.05374380669216728,0.03862591933078326,0.0,7.8
3.0004167245450755,5.957718454565164,0.012257364511107276,0.1227946172408168,0.08642569050204062,0.1,0.05398138397212962,0.03860216160278701,0.0,7.8
4.000555632726767,5.949110553342918,0.011734962061034512,0.12278868886729098,0.08635799704111966,0.1,0.05417845202101196,0.038582454797898756,0.0,7.8
5.000694540908459,5.941770857638534,0.011286936554454759,0.12278104510607972,0.08629432584138294,0.1,0.054340567244993726,0.03856624327550056,0.0,7.8
6.000833449090151,5.935725573518262,0.010915947089249258,0.12277277269105213,0.0862347548367563,0.1,0.05446698818557822,0.038553601181442104,0.0,7.8
7.000972357271843,5.930515489136803,0.010595016350766819,0.12276444701647492,0.08617791962246477,0.1,0.054570463722799466,0.03854325362771997,0.0,7.8
8.001111265453535,5.926095905676495,0.010321540549962207,0.12275614622231991,0.08612368707246679,0.1,0.05465223421480921,0.038535076578519005,0.0,7.8
9.001250173635226,5.922515225187851,0.010098975956231035,0.12274842245881212,0.08607219220888081,0.1,0.054710939455590996,0.03852920605444082,0.0,7.8
10.001389081816917,5.919516696703372,0.009912017217339284,0.1227413754294314,0.08602267536056543,0.1,0.054753713457121066,0.03852492865428781,0.0,7.8
11.00152798999861,5.916953549627632,0.009752120867731931,0.12273526790424535,0.08597469931328386,0.1,0.054784628825457385,0.03852183711745418,0.0,7.8
12.001666898180302,5.914679013365205,0.009610743441853952,0.12273036265332153,0.08592782685279926,0.1,0.054807758166657936,0.03851952418333413,0.0,7.8
13.001805806361993,5.912883266030828,0.009497613505830227,0.1227249775582804,0.08588261442449656,0.1,0.05481783107907148,0.03851851689209277,0.0,7.8
14.001944714543686,5.9113772128998745,0.009401892444113281,0.12271961968663729,0.08583850000054882,0.1,0.054820093744002,0.03851829062559971,0.0,7.8
15.002083622725378,5.910024918286812,0.009315624345903004,0.12271448926870093,0.08579507831880015,0.1,0.054818318334107316,0.03851846816658915,0.0,7.8
16.00222253090707,5.908730124259437,0.009233004942901418,0.12270955751237476,0.08575206112653912,0.1,0.05481517682624676,0.03851878231737518,0.0,7.8
17.002361439088762,5.9076462231316915,0.009162697817277556,0.12270428445945897,0.08570990334492105,0.1,0.054806414169554694,0.03851965858304436,0.0,7.8
18.002500347270452,5.906761264741641,0.009103784544958691,0.12269846869525769,0.08566856769367537,0.1,0.05479236305915089,0.038521063694084715,0.0,7.8
19.002639255452145,5.905942998006881,0.009048374965391535,0.12269215512469099,0.08562765877351641,0.1,0.05477669417128796,0.03852263058287098,0.0,7.8
20.002778163633835,5.905146024367924,0.008993612236970705,0.12268521081962491,0.08558703973297216,0.1,0.05476066829140717,0.03852423317085903,0.0,7.8
21.002917071815528,5.904399051617631,0.008941790011508112,0.12267820696327095,0.0855467942754458,0.1,0.054743479242884543,0.03852595207571127,0.0,7.8
22.00305597999722,5.90377478193233,0.00889784183344676,0.12267171496884621,0.08550713947126784,0.1,0.05472310141394326,0.03852798985860539,0.0,7.8
23.00319488817891,5.903224886141937,0.008858314102880105,0.12266518098746837,0.08546793203427437,0.1,0.0547008845267758,0.03853021154732213,0.0,7.8
24.003333796360604,5.902749364246453,0.008823206819808149,0.1226586050191374,0.08542917196446537,0.1,0.05467682858138216,0.03853261714186148,0.0,7.8
25.003472704542297,5.902328310334604,0.008791494711765168,0.12265215614625151,0.08539079556638926,0.1,0.05465147986464658,0.03853515201353504,0.0,7.8
26.003611612723986,5.901915835254192,0.008760814215306008,0.12264622415492993,0.08535265600274576,0.1,0.054626097733231134,0.03853769022667659,0.0,7.8
27.00375052090568,5.901550308787502,0.008733141601737967,0.12264048312918126,0.08531487605016014,0.1,0.054599629187927344,0.038540337081206966,0.0,7.8
28.003889429087373,5.9012317309345335,0.008708476871061046,0.12263493306900553,0.0852774557086324,0.1,0.05457207422873522,0.03854309257712618,0.0,7.8
29.004028337269062,5.900960101695286,0.008686820023275244,0.1226295739744027,0.08524039497816255,0.1,0.05454343285565477,0.03854595671443423,0.0,7.8
30.004167245450756,5.900697992503181,0.00866567897581616,0.12262415947771756,0.08520357225480193,0.1,0.05451473744625009,0.0385488262553747,0.0,7.8
31.004306153632445,5.900442416543531,0.00864485485949157,0.12261866991871197,0.08516697783450651,0.1,0.05448607038466657,0.03855169296153305,0.0,7.8
32.00444506181414,5.900211296243629,0.008625540991936917,0.12261322326894596,0.08513066994654142,0.1,0.05445693732357746,0.03855460626764196,0.0,7.8
33.00458396999583,5.900004631603476,0.008607737373152199,0.12260781952841954,0.08509464859090668,0.1,0.054427338262982766,0.03855756617370144,0.0,7.8
34.004722878177525,5.899822422623072,0.008591444003137416,0.1226024586971327,0.08505891376760227,0.1,0.0543972732028825,0.03856057267971146,0.0,7.8
35.004861786359214,5.899649777373615,0.00857544182542478,0.12259681523445283,0.08502377739545328,0.1,0.054367516045202284,0.038563548395479486,0.0,7.8
36.005000694540904,5.899477018855759,0.008559421697740231,0.12259116061790994,0.08498865749296856,0.1,0.05433777897942203,0.038566522102057514,0.0,7.8
