Time_s,pHlumen,Dy,pmf,Klumen,Kstroma,Cl_lumen,Cl_stroma,Hstroma,pHstroma
0.0,5.994956,0.010221,0.118524,0.086659,0.1,0.053123,0.038688,0.0,7.8
1.0001389081816918,6.029068344580165,-0.002719262177152318,0.10353699714807134,0.08685474545382683,0.1,0.05245699073127259,0.03875460092687273,0.0,7.8
2.0002778163633836,6.053526061778316,-0.0012920667778696321,0.10349672951546489,0.08703212250277052,0.1,0.05188281150471044,0.038812018849528944,0.0,7.8
3.0004167245450755,6.074430730104007,-8.016848578350956e-05,0.10345434770800942,0.08719201443089655,0.1,0.051400427546949616,0.038860257245305035,0.0,7.8
4.000555632726767,6.09223589571312,0.0009464597612628225,0.10341266601850888,0.08733680901281024,0.1,0.05099824522907885,0.03890047547709212,0.0,7.8
5.000694540908459,6.107388340846043,0.0018160135521437138,0.1033730731014143,0.08746877554692566,0.1,0.05066477823739276,0.038933822176260735,0.0,7.8
6.000833449090151,6.1203199375863075,0.002554985803610239,0.10333614954846487,0.08759005456563432,0.1,0.05038888006215704,0.038961411993784306,0.0,7.8
7.000972357271843,6.131390243553786,0.0031851968007041787,0.1033021421875102,0.08770239083169255,0.1,0.0501612362160996,0.03898417637839005,0.0,7.8
8.001111265453535,6.140883406991164,0.0037237387584885947,0.10327109433905203,0.08780714099467231,0.1,0.049974465430655535,0.03900285345693446,0.0,7.8
9.001250173635226,6.149041611693033,0.004185014638802447,0.10324287793725381,0.08790544800316884,0.1,0.049822265256782336,0.03901807347432178,0.0,7.8
10.001389081816917,6.1560543990138825,0.0045801544466970365,0.10321725050589736,0.08799817722454908,0.1,0.04969967581455333,0.03903033241854468,0.0,7.8
11.00152798999861,6.162099077106306,0.0049197401959234196,0.10319415556957805,0.08808615705766597,0.1,0.049602074095646355,0.03904009259043539,0.0,7.8
12.001666898180302,6.167296887964831,0.005210691060703786,0.10317323778284644,0.0881699159875753,0.1,0.04952626490921183,0.03904767350907886,0.0,7.8
13.001805806361993,6.171791610266022,0.005461523568880503,0.1031543869529511,0.08825012917138915,0.1,0.04946850368606827,0.03905344963139324,0.0,7.8
14.001944714543686,6.175669808036699,0.005677130689129194,0.10313730220695848,0.08832717110958409,0.1,0.0494265068958321,0.039057649310416886,0.0,7.8
15.002083622725378,6.179039343289721,0.005863789928813278,0.10312178933146067,0.08840154381449329,0.1,0.049397462288390794,0.03906055377116104,0.0,7.8
16.00222253090707,6.181968542922322,0.006025367932440557,0.10310761535713141,0.08847355022775522,0.1,0.04937957470654395,0.03906234252934575,0.0,7.8
17.002361439088762,6.184530541241768,0.006166100927585683,0.10309462845310939,0.08854352308136124,0.1,0.049370929945286544,0.0390632070054715,0.0,7.8
18.002500347270452,6.186780510290863,0.006289121815805119,0.10308265119838295,0.08861171021332045,0.1,0.0493700815534029,0.03906329184465988,0.0,7.8
19.002639255452145,6.188774709293121,0.006397675189101548,0.10307155263154368,0.08867836331378096,0.1,0.04937555292145242,0.03906274470785493,0.0,7.8
20.002778163633835,6.190539971112349,0.006493229323516965,0.10306119105680514,0.08874360249962551,0.1,0.049386640842573125,0.039061635915742875,0.0,7.8
21.002917071815528,6.192097103960373,0.006576916998448352,0.10305145076085484,0.08880751935003453,0.1,0.04940279850189901,0.03906002014981029,0.0,7.8
22.00305597999722,6.1935064002396,0.006652297971557369,0.10304227395720994,0.0888703879505888,0.1,0.04942244675383765,0.039058055324616446,0.0,7.8
23.00319488817891,6.194774008500529,0.006719665799041053,0.10303358528903736,0.08893223334402112,0.1,0.04944542251827722,0.03905575774817251,0.0,7.8
24.003333796360604,6.195904088178359,0.006779219174915745,0.10302533388424151,0.08899307192120155,0.1,0.04947161492147038,0.03905313850785322,0.0,7.8
25.003472704542297,6.196919044986689,0.0068322352236181196,0.10301745252444318,0.08905300523522745,0.1,0.0495004373946375,0.03905025626053655,0.0,7.8
26.003611612723986,6.197858566465074,0.006881004426051233,0.10300985043817218,0.08911221561743321,0.1,0.0495308530362819,0.03904721469637215,0.0,7.8
27.00375052090568,6.1987122300857855,0.006924897944574491,0.10300252413945153,0.08917065397918772,0.1,0.04956313328738503,0.03904398667126189,0.0,7.8
28.003889429087373,6.199482450804308,0.006964040947002517,0.10299545389876685,0.08922833142133249,0.1,0.04959721523685777,0.03904057847631467,0.0,7.8
29.004028337269062,6.200207578929492,0.007000629171649385,0.10298853443590143,0.0892854244951547,0.1,0.04963209750335194,0.039037090249665306,0.0,7.8
30.004167245450756,6.2008823757050475,0.007034349777546254,0.10298176723526363,0.0893419102207724,0.1,0.04966791817685821,0.039033508182314734,0.0,7.8
31.004306153632445,6.201511702539964,0.007065472860636923,0.10297513070825819,0.08939781249675785,0.1,0.049704551940353406,0.03902984480596526,0.0,7.8
