Time_s,pHlumen,Dy,pmf,Klumen,Kstroma,Cl_lumen,Cl_stroma,Hstroma,pHstroma
0.0,5.994956,0.010221,0.118524,0.086659,0.1,0.053123,0.038688,0.0,7.8
1.0001389081816918,6.008501317262147,-0.0052765779788331085,0.10221370298548374,0.08687343804634154,0.1,0.053124633385362385,0.03868783666146376,0.0,7.8
2.0002778163633836,6.015294559725291,-0.00482923002637112,0.10225345639015711,0.08708443312200191,0.1,0.05312624409674345,0.03868767559032566,0.0,7.8
3.0004167245450755,6.021882646615067,-0.004396605145810209,0.10229079605733145,0.08728908425197857,0.1,0.05312784941141216,0.03868751505885879,0.0,7.8
4.000555632726767,6.02830156919726,-0.003976096601077268,0.10232616924713284,0.08748850436886216,0.1,0.053129449967515945,0.03868735500324841,0.0,7.8
5.000694540908459,6.034539592249014,-0.003568568238316384,0.10235941622678851,0.08768233059919052,0.1,0.05313104573716527,0.03868719542628348,0.0,7.8
6.000833449090151,6.0405992156648605,-0.0031737825709046165,0.10239062448924953,0.08787064081334411,0.1,0.053132636627848284,0.03868703633721518,0.0,7.8
7.000972357271843,6.04649757156172,-0.002790112070744548,0.10242039363559807,0.08805396866762141,0.1,0.05313422200556882,0.038686877799443124,0.0,7.8
8.001111265453535,6.052224474535738,-0.0024185243375225043,0.10244836719037914,0.08823199689212836,0.1,0.053135802247250924,0.038686719775274915,0.0,7.8
9.001250173635226,6.057779924586913,-0.0020590193712384844,0.10247454515359274,0.088404725486865,0.1,0.053137377352894616,0.038686562264710546,0.0,7.8
10.001389081816917,6.063180040771734,-0.0017102685728898129,0.10249928898085225,0.08857265443016904,0.1,0.053138947135789504,0.038686405286421054,0.0,7.8
11.00152798999861,6.068428805670159,-0.0013719436818388007,0.10252268797799785,0.08873590725307406,0.1,0.05314051154980454,0.038686248845019554,0.0,7.8
12.001666898180302,6.073526981200736,-0.0010439818976217636,0.1025447592303804,0.08889450758864874,0.1,0.05314207058611426,0.038686092941388577,0.0,7.8
13.001805806361993,6.078479252202757,-0.0007260607631052146,0.10256554410477577,0.08904860016607404,0.1,0.05314362440143711,0.0386859375598563,0.0,7.8
14.001944714543686,6.083290675887327,-0.00041786456900024123,0.10258505487780661,0.08919834092112958,0.1,0.05314517327221209,0.03868578267277879,0.0,7.8
