ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,idx,Phi2_initial,Phi2,Phi2*PSII_antenna_size*100
0.3,5.0,0.5,10.0,370,0.090171812,0.817182648,40.8591324
0.3,5.0,0.7,0.1,371,0.403954393,0.090171812,6.31202684
0.3,5.0,0.7,0.5,372,0.734445627,0.403954393,28.27680751
0.3,5.0,0.7,1.0,373,0.811544986,0.734445627,51.41119388999999
0.3,5.0,0.7,4.0,374,0.806434155,0.811544986,56.80814902
0.3,5.0,0.7,6.0,375,0.806854287,0.806434155,56.45039085
0.3,5.0,0.7,8.0,376,0.807288062,0.806854287,56.47980008999999
0.3,5.0,0.7,10.0,377,0.070209423,0.807288062,56.51016434
0.3,5.0,0.9,0.1,378,0.316362787,0.070209423,6.3188480700000005
0.3,5.0,0.9,0.5,379,0.597948702,0.316362787,28.472650830000003
0.3,5.0,0.9,1.0,380,0.811597628,0.597948702,53.81538318000001
0.3,5.0,0.9,4.0,381,0.795386455,0.811597628,73.04378652
0.3,5.0,0.9,6.0,382,0.795773419,0.795386455,71.58478095000001
0.3,5.0,0.9,8.0,383,0.796323628,0.795773419,71.61960771
0.3,5.0,0.9,10.0,384,0.600707704,0.796323628,71.66912652
0.3,7.0,0.1,0.1,385,0.829325669,0.600707704,6.00707704
0.3,7.0,0.1,0.5,386,0.829561053,0.829325669,8.29325669
0.3,7.0,0.1,1.0,387,0.829574251,0.829561053,8.295610530000001
0.3,7.0,0.1,4.0,388,0.829582799,0.829574251,8.29574251
0.3,7.0,0.1,6.0,389,0.829591156,0.829582799,8.29582799
0.3,7.0,0.1,8.0,390,0.82959933,0.829591156,8.29591156
0.3,7.0,0.1,10.0,391,0.213873001,0.82959933,8.2959933
0.3,7.0,0.3,0.1,392,0.800610406,0.213873001,6.41619003
0.3,7.0,0.3,0.5,393,0.827679207,0.800610406,24.01831218
0.3,7.0,0.3,1.0,394,0.82704847,0.827679207,24.83037621
0.3,7.0,0.3,4.0,395,0.827116366,0.82704847,24.8114541
0.3,7.0,0.3,6.0,396,0.827184018,0.827116366,24.81349098
0.3,7.0,0.3,8.0,397,0.827250895,0.827184018,24.815520539999998
0.3,7.0,0.3,10.0,398,0.129130538,0.827250895,24.81752685
0.3,7.0,0.5,0.1,399,0.561391525,0.129130538,6.456526899999999
0.3,7.0,0.5,0.5,400,0.819758141,0.561391525,28.06957625
0.3,7.0,0.5,1.0,401,0.822435479,0.819758141,40.98790705
0.3,7.0,0.5,4.0,402,0.82259818,0.822435479,41.12177395
0.3,7.0,0.5,6.0,403,0.822765302,0.82259818,41.129909
0.3,7.0,0.5,8.0,404,0.822931569,0.822765302,41.1382651
0.3,7.0,0.5,10.0,405,0.09244887,0.822931569,41.14657845
0.3,7.0,0.7,0.1,406,0.409587497,0.09244887,6.471420899999999
0.3,7.0,0.7,0.5,407,0.738483344,0.409587497,28.67112479
0.3,7.0,0.7,1.0,408,0.819696119,0.738483344,51.69383408
0.3,7.0,0.7,4.0,409,0.816459003,0.819696119,57.378728329999994
0.3,7.0,0.7,6.0,410,0.816739974,0.816459003,57.152130209999996
0.3,7.0,0.7,8.0,411,0.81702513,0.816739974,57.171798179999996
0.3,7.0,0.7,10.0,412,0.071992678,0.81702513,57.19175909999999
0.3,7.0,0.9,0.1,413,0.321029655,0.071992678,6.4793410200000014
0.3,7.0,0.9,0.5,414,0.603581653,0.321029655,28.892668950000004
0.3,7.0,0.9,1.0,415,0.819542981,0.603581653,54.322348770000005
0.3,7.0,0.9,4.0,416,0.80950734,0.819542981,73.75886829
0.3,7.0,0.9,6.0,417,0.809572687,0.80950734,72.85566060000001
0.3,7.0,0.9,8.0,418,0.809972534,0.809572687,72.86154183
0.3,7.0,0.9,10.0,419,0.419938834,0.809972534,72.89752806
0.7,0.07,0.1,0.1,420,0.558180806,0.419938834,4.1993883400000005
0.7,0.07,0.1,0.5,421,0.558445546,0.558180806,5.58180806
0.7,0.07,0.1,1.0,422,0.5597287,0.558445546,5.58445546
0.7,0.07,0.1,4.0,423,0.560594346,0.5597287,5.597287
0.7,0.07,0.1,6.0,424,0.561464989,0.560594346,5.605943460000001
0.7,0.07,0.1,8.0,425,0.562331327,0.561464989,5.61464989
0.7,0.07,0.1,10.0,426,0.144438224,0.562331327,5.62331327
0.7,0.07,0.3,0.1,427,0.239071048,0.144438224,4.33314672
0.7,0.07,0.3,0.5,428,0.241179481,0.239071048,7.17213144
0.7,0.07,0.3,1.0,429,0.242581553,0.241179481,7.23538443
0.7,0.07,0.3,4.0,430,0.243135051,0.242581553,7.27744659
0.7,0.07,0.3,6.0,431,0.243539641,0.243135051,7.294051529999999
0.7,0.07,0.3,8.0,432,0.244056951,0.243539641,7.30618923
0.7,0.07,0.3,10.0,433,0.086998773,0.244056951,7.3217085299999995
0.7,0.07,0.5,0.1,434,0.143939644,0.086998773,4.34993865
0.7,0.07,0.5,0.5,435,0.145264728,0.143939644,7.1969822
0.7,0.07,0.5,1.0,436,0.146122005,0.145264728,7.2632364
0.7,0.07,0.5,4.0,437,0.146516713,0.146122005,7.30610025
0.7,0.07,0.5,6.0,438,0.146765237,0.146516713,7.325835649999999
0.7,0.07,0.5,8.0,439,0.147100244,0.146765237,7.338261849999999
0.7,0.07,0.5,10.0,440,0.062239793,0.147100244,7.355012199999999
0.7,0.07,0.7,0.1,441,0.102793109,0.062239793,4.35678551
0.7,0.07,0.7,0.5,442,0.103670784,0.102793109,7.195517629999999
0.7,0.07,0.7,1.0,443,0.10432854,0.103670784,7.256954879999999
0.7,0.07,0.7,4.0,444,0.10455207,0.10432854,7.3029978
0.7,0.07,0.7,6.0,445,0.104844762,0.10455207,7.318644899999999
0.7,0.07,0.7,8.0,446,0.105066191,0.104844762,7.339133339999999
0.7,0.07,0.7,10.0,447,0.048452612,0.105066191,7.354633369999999
0.7,0.07,0.9,0.1,448,0.080057945,0.048452612,4.3607350799999995
0.7,0.07,0.9,0.5,449,0.080705607,0.080057945,7.2052150500000005
0.7,0.07,0.9,1.0,450,0.081202557,0.080705607,7.263504630000001
0.7,0.07,0.9,4.0,451,0.081420813,0.081202557,7.30823013
0.7,0.07,0.9,6.0,452,0.081610553,0.081420813,7.32787317
0.7,0.07,0.9,8.0,453,0.081800387,0.081610553,7.34494977
0.7,0.07,0.9,10.0,454,0.460140588,0.081800387,7.36203483
0.7,0.1,0.1,0.1,455,0.612892884,0.460140588,4.601405880000001
0.7,0.1,0.1,0.5,456,0.611498199,0.612892884,6.12892884
0.7,0.1,0.1,1.0,457,0.612176564,0.611498199,6.11498199
0.7,0.1,0.1,4.0,458,0.612989519,0.612176564,6.1217656400000005
0.7,0.1,0.1,6.0,459,0.613829973,0.612989519,6.12989519
0.7,0.1,0.1,8.0,460,0.614680592,0.613829973,6.13829973
0.7,0.1,0.1,10.0,461,0.157697471,0.614680592,6.146805920000001
0.7,0.1,0.3,0.1,462,0.331108892,0.157697471,4.73092413
0.7,0.1,0.3,0.5,463,0.335640404,0.331108892,9.933266759999999
0.7,0.1,0.3,1.0,464,0.337585085,0.335640404,10.06921212
0.7,0.1,0.3,4.0,465,0.33820784,0.337585085,10.12755255
0.7,0.1,0.3,6.0,466,0.338836449,0.33820784,10.1462352
0.7,0.1,0.3,8.0,467,0.339417957,0.338836449,10.165093469999999
0.7,0.1,0.3,10.0,468,0.094918413,0.339417957,10.18253871
0.7,0.1,0.5,0.1,469,0.203778926,0.094918413,4.7459206499999995
0.7,0.1,0.5,0.5,470,0.207273522,0.203778926,10.1889463
0.7,0.1,0.5,1.0,471,0.208718552,0.207273522,10.3636761
0.7,0.1,0.5,4.0,472,0.209114417,0.208718552,10.4359276
0.7,0.1,0.5,6.0,473,0.209508316,0.209114417,10.45572085
0.7,0.1,0.5,8.0,474,0.209967594,0.209508316,10.4754158
0.7,0.1,0.5,10.0,475,0.067878696,0.209967594,10.498379700000001
0.7,0.1,0.7,0.1,476,0.145722414,0.067878696,4.75150872
0.7,0.1,0.7,0.5,477,0.148099736,0.145722414,10.20056898
0.7,0.1,0.7,1.0,478,0.149145411,0.148099736,10.36698152
0.7,0.1,0.7,4.0,479,0.149466182,0.149145411,10.44017877
0.7,0.1,0.7,6.0,480,0.149802063,0.149466182,10.46263274
0.7,0.1,0.7,8.0,481,0.150130736,0.149802063,10.486144410000001
0.7,0.1,0.7,10.0,482,0.052837793,0.150130736,10.509151519999998
0.7,0.1,0.9,0.1,483,0.113328919,0.052837793,4.75540137
0.7,0.1,0.9,0.5,484,0.115073747,0.113328919,10.19960271
0.7,0.1,0.9,1.0,485,0.11589976,0.115073747,10.35663723
0.7,0.1,0.9,4.0,486,0.116176084,0.11589976,10.4309784
0.7,0.1,0.9,6.0,487,0.116468076,0.116176084,10.45584756
0.7,0.1,0.9,8.0,488,0.116672537,0.116468076,10.48212684
0.7,0.1,0.9,10.0,489,0.538978649,0.116672537,10.50052833
0.7,1.0,0.1,0.1,490,0.796185277,0.538978649,5.3897864900000005
0.7,1.0,0.1,0.5,491,0.780334775,0.796185277,7.96185277
0.7,1.0,0.1,1.0,492,0.780495983,0.780334775,7.80334775
0.7,1.0,0.1,4.0,493,0.781143758,0.780495983,7.8049598300000005
0.7,1.0,0.1,6.0,494,0.78184431,0.781143758,7.811437580000001
0.7,1.0,0.1,8.0,495,0.782566048,0.78184431,7.8184431
0.7,1.0,0.1,10.0,496,0.184308412,0.782566048,7.825660480000001
0.7,1.0,0.3,0.1,497,0.756222925,0.184308412,5.52925236
0.7,1.0,0.3,0.5,498,0.744041901,0.756222925,22.686687749999997
0.7,1.0,0.3,1.0,499,0.695458846,0.744041901,22.321257029999998
0.7,1.0,0.3,4.0,500,0.696326355,0.695458846,20.86376538
0.7,1.0,0.3,6.0,501,0.6972745,0.696326355,20.88979065
0.7,1.0,0.3,8.0,502,0.698246852,0.6972745,20.918235
0.7,1.0,0.3,10.0,503,0.110874537,0.698246852,20.94740556
0.7,1.0,0.5,0.1,504,0.508517503,0.110874537,5.54372685
0.7,1.0,0.5,0.5,505,0.729586583,0.508517503,25.42587515
0.7,1.0,0.5,1.0,506,0.657564824,0.729586583,36.47932915
0.7,1.0,0.5,4.0,507,0.658318383,0.657564824,32.878241200000005
0.7,1.0,0.5,6.0,508,0.659207428,0.658318383,32.91591915
0.7,1.0,0.5,8.0,509,0.660140725,0.659207428,32.9603714
0.7,1.0,0.5,10.0,510,0.079273134,0.660140725,33.00703625
0.7,1.0,0.7,0.1,511,0.367906802,0.079273134,5.549119379999999
0.7,1.0,0.7,0.5,512,0.637872256,0.367906802,25.753476139999997
0.7,1.0,0.7,1.0,513,0.636731039,0.637872256,44.65105791999999
0.7,1.0,0.7,4.0,514,0.637326694,0.636731039,44.57117273
0.7,1.0,0.7,6.0,515,0.638140318,0.637326694,44.61286857999999
0.7,1.0,0.7,8.0,516,0.639011707,0.638140318,44.66982226
0.7,1.0,0.7,10.0,517,0.061689847,0.639011707,44.730819489999995
0.7,1.0,0.9,0.1,518,0.287499811,0.061689847,5.5520862300000005
0.7,1.0,0.9,0.5,519,0.52107507,0.287499811,25.87498299
0.7,1.0,0.9,1.0,520,0.620599515,0.52107507,46.8967563
0.7,1.0,0.9,4.0,521,0.621028442,0.620599515,55.85395635
0.7,1.0,0.9,6.0,522,0.621794069,0.621028442,55.89255977999999
0.7,1.0,0.9,8.0,523,0.622634888,0.621794069,55.96146621
0.7,1.0,0.9,10.0,524,0.559247922,0.622634888,56.03713992
0.7,3.0,0.1,0.1,525,0.824647254,0.559247922,5.5924792199999995
0.7,3.0,0.1,0.5,526,0.821149222,0.824647254,8.246472540000001
0.7,3.0,0.1,1.0,527,0.821351402,0.821149222,8.21149222
0.7,3.0,0.1,4.0,528,0.821511073,0.821351402,8.213514020000002
0.7,3.0,0.1,6.0,529,0.821686232,0.821511073,8.215110730000001
0.7,3.0,0.1,8.0,530,0.821862487,0.821686232,8.21686232
0.7,3.0,0.1,10.0,531,0.193198752,0.821862487,8.218624870000001
0.7,3.0,0.3,0.1,532,0.789413418,0.193198752,5.7959625599999995
0.7,3.0,0.3,0.5,533,0.81213996,0.789413418,23.68240254
0.7,3.0,0.3,1.0,534,0.780772473,0.81213996,24.364198799999997
0.7,3.0,0.3,4.0,535,0.781243061,0.780772473,23.423174189999997
0.7,3.0,0.3,6.0,536,0.781853346,0.781243061,23.43729183
0.7,3.0,0.3,8.0,537,0.782538541,0.781853346,23.45560038
0.7,3.0,0.3,10.0,538,0.116333394,0.782538541,23.476156229999997
0.7,3.0,0.5,0.1,539,0.532076745,0.116333394,5.8166697
0.7,3.0,0.5,0.5,540,0.802635733,0.532076745,26.60383725
0.7,3.0,0.5,1.0,541,0.743553296,0.802635733,40.13178665
0.7,3.0,0.5,4.0,542,0.744117715,0.743553296,37.1776648
0.7,3.0,0.5,6.0,543,0.744917037,0.744117715,37.20588575
0.7,3.0,0.5,8.0,544,0.745786347,0.744917037,37.24585185
0.7,3.0,0.5,10.0,545,0.083207374,0.745786347,37.28931735
0.7,3.0,0.7,0.1,546,0.385051028,0.083207374,5.824516179999999
0.7,3.0,0.7,0.5,547,0.709639153,0.385051028,26.95357196
0.7,3.0,0.7,1.0,548,0.716648059,0.709639153,49.674740709999995
0.7,3.0,0.7,4.0,549,0.716296319,0.716648059,50.165364129999986
0.7,3.0,0.7,6.0,550,0.717146642,0.716296319,50.14074233
0.7,3.0,0.7,8.0,551,0.718083776,0.717146642,50.20026494
0.7,3.0,0.7,10.0,552,0.064765901,0.718083776,50.26586432
0.7,3.0,0.9,0.1,553,0.30091893,0.064765901,5.82893109
0.7,3.0,0.9,0.5,554,0.573408143,0.30091893,27.0827037
0.7,3.0,0.9,1.0,555,0.711693087,0.573408143,51.60673287
0.7,3.0,0.9,4.0,556,0.695497421,0.711693087,64.05237783000001
0.7,3.0,0.9,6.0,557,0.696285826,0.695497421,62.59476789
0.7,3.0,0.9,8.0,558,0.697226111,0.696285826,62.665724340000004
0.7,3.0,0.9,10.0,559,0.570089597,0.697226111,62.75034999
0.7,5.0,0.1,0.1,560,0.827644769,0.570089597,5.70089597
0.7,5.0,0.1,0.5,561,0.826484712,0.827644769,8.27644769
0.7,5.0,0.1,1.0,562,0.826590374,0.826484712,8.26484712
0.7,5.0,0.1,4.0,563,0.826666472,0.826590374,8.26590374
0.7,5.0,0.1,6.0,564,0.826740415,0.826666472,8.26666472
0.7,5.0,0.1,8.0,565,0.826812288,0.826740415,8.26740415
0.7,5.0,0.1,10.0,566,0.198292013,0.826812288,8.26812288
0.7,5.0,0.3,0.1,567,0.794652368,0.198292013,5.9487603899999995
0.7,5.0,0.3,0.5,568,0.821858303,0.794652368,23.839571040000003
0.7,5.0,0.3,1.0,569,0.80645564,0.821858303,24.655749089999997
0.7,5.0,0.3,4.0,570,0.80681389,0.80645564,24.193669200000002
0.7,5.0,0.3,6.0,571,0.807189132,0.80681389,24.2044167
0.7,5.0,0.3,8.0,572,0.80758691,0.807189132,24.215673959999997
0.7,5.0,0.3,10.0,573,0.119476328,0.80758691,24.227607300000003
0.7,5.0,0.5,0.1,574,0.540359857,0.119476328,5.9738164000000005
0.7,5.0,0.5,0.5,575,0.812883508,0.540359857,27.01799285
0.7,5.0,0.5,1.0,576,0.780736953,0.812883508,40.6441754
0.7,5.0,0.5,4.0,577,0.781187899,0.780736953,39.03684765
0.7,5.0,0.5,6.0,578,0.781764447,0.781187899,39.05939495
0.7,5.0,0.5,8.0,579,0.782396967,0.781764447,39.08822235
0.7,5.0,0.5,10.0,580,0.085475621,0.782396967,39.119848350000005
0.7,5.0,0.7,0.1,581,0.391693883,0.085475621,5.98329347
0.7,5.0,0.7,0.5,582,0.721846325,0.391693883,27.418571809999996
0.7,5.0,0.7,1.0,583,0.763016821,0.721846325,50.52924275
0.7,5.0,0.7,4.0,584,0.757522642,0.763016821,53.41117746999999
0.7,5.0,0.7,6.0,585,0.758183137,0.757522642,53.02658494
0.7,5.0,0.7,8.0,586,0.758967875,0.758183137,53.072819589999995
0.7,5.0,0.7,10.0,587,0.06653788,0.758967875,53.12775124999999
0.7,5.0,0.9,0.1,588,0.306293673,0.06653788,5.9884091999999995
0.7,5.0,0.9,0.5,589,0.583800829,0.306293673,27.56643057
0.7,5.0,0.9,1.0,590,0.763615856,0.583800829,52.54207461
0.7,5.0,0.9,4.0,591,0.737592029,0.763615856,68.72542704000001
0.7,5.0,0.9,6.0,592,0.738090799,0.737592029,66.38328261000001
0.7,5.0,0.9,8.0,593,0.738935497,0.738090799,66.42817191
0.7,5.0,0.9,10.0,594,0.577950693,0.738935497,66.50419473000001
0.7,7.0,0.1,0.1,595,0.828526616,0.577950693,5.77950693
0.7,7.0,0.1,0.5,596,0.828096984,0.828526616,8.28526616
0.7,7.0,0.1,1.0,597,0.828158512,0.828096984,8.280969840000001
0.7,7.0,0.1,4.0,598,0.828200275,0.828158512,8.28158512
0.7,7.0,0.1,6.0,599,0.828240973,0.828200275,8.28200275
0.7,7.0,0.1,8.0,600,0.828280679,0.828240973,8.282409730000001
0.7,7.0,0.1,10.0,601,0.202116316,0.828280679,8.28280679
0.7,7.0,0.3,0.1,602,0.796882498,0.202116316,6.063489479999999
0.7,7.0,0.3,0.5,603,0.824870124,0.796882498,23.90647494
0.7,7.0,0.3,1.0,604,0.816509357,0.824870124,24.74610372
0.7,7.0,0.3,4.0,605,0.816766996,0.816509357,24.49528071
0.7,7.0,0.3,6.0,606,0.817025972,0.816766996,24.503009879999997
0.7,7.0,0.3,8.0,607,0.817283783,0.817025972,24.510779160000002
0.7,7.0,0.3,10.0,608,0.121840612,0.817283783,24.51851349
0.7,7.0,0.5,0.1,609,0.545908725,0.121840612,6.0920306
0.7,7.0,0.5,0.5,610,0.816235937,0.545908725,27.295436249999998
0.7,7.0,0.5,1.0,611,0.799040611,0.816235937,40.81179685
0.7,7.0,0.5,4.0,612,0.799466535,0.799040611,39.95203055
0.7,7.0,0.5,6.0,613,0.799940648,0.799466535,39.97332675
0.7,7.0,0.5,8.0,614,0.800427886,0.799940648,39.9970324
0.7,7.0,0.5,10.0,615,0.087182232,0.800427886,40.021394300000004
0.7,7.0,0.7,0.1,616,0.396295313,0.087182232,6.102756239999999
0.7,7.0,0.7,0.5,617,0.727508136,0.396295313,27.740671909999996
0.7,7.0,0.7,1.0,618,0.788051001,0.727508136,50.92556951999999
0.7,7.0,0.7,4.0,619,0.780976644,0.788051001,55.16357007
0.7,7.0,0.7,6.0,620,0.781551092,0.780976644,54.668365079999994
0.7,7.0,0.7,8.0,621,0.782188356,0.781551092,54.70857643999999
0.7,7.0,0.7,10.0,622,0.067870911,0.782188356,54.753184919999995
0.7,7.0,0.9,0.1,623,0.310055866,0.067870911,6.108381990000001
0.7,7.0,0.9,0.5,624,0.589573201,0.310055866,27.905027940000004
0.7,7.0,0.9,1.0,625,0.788523705,0.589573201,53.06158809
0.7,7.0,0.9,4.0,626,0.763758359,0.788523705,70.96713345
0.7,7.0,0.9,6.0,627,0.764209825,0.763758359,68.73825231000001
0.7,7.0,0.9,8.0,628,0.764924566,0.764209825,68.77888425
0.7,7.0,0.9,10.0,629,0.381578603,0.764924566,68.84321094
0.9,0.07,0.1,0.1,630,0.489768135,0.381578603,3.8157860300000004
0.9,0.07,0.1,0.5,631,0.491022831,0.489768135,4.89768135
0.9,0.07,0.1,1.0,632,0.492727136,0.491022831,4.910228310000001
0.9,0.07,0.1,4.0,633,0.493578426,0.492727136,4.927271360000001
0.9,0.07,0.1,6.0,634,0.494413264,0.493578426,4.935784260000001
0.9,0.07,0.1,8.0,635,0.495235451,0.494413264,4.94413264
0.9,0.07,0.1,10.0,636,0.131210995,0.495235451,4.95235451
0.9,0.07,0.3,0.1,637,0.187122557,0.131210995,3.93632985
0.9,0.07,0.3,0.5,638,0.188457193,0.187122557,5.61367671
0.9,0.07,0.3,1.0,639,0.189518474,0.188457193,5.65371579
0.9,0.07,0.3,4.0,640,0.189988317,0.189518474,5.68555422
0.9,0.07,0.3,6.0,641,0.190300393,0.189988317,5.6996495099999995
0.9,0.07,0.3,8.0,642,0.190706248,0.190300393,5.70901179
0.9,0.07,0.3,10.0,643,0.079063979,0.190706248,5.72118744
0.9,0.07,0.5,0.1,644,0.112138505,0.079063979,3.9531989500000004
0.9,0.07,0.5,0.5,645,0.112906248,0.112138505,5.60692525
0.9,0.07,0.5,1.0,646,0.113577135,0.112906248,5.6453124
0.9,0.07,0.5,4.0,647,0.113896378,0.113577135,5.67885675
0.9,0.07,0.5,6.0,648,0.114098683,0.113896378,5.6948189000000005
0.9,0.07,0.5,8.0,649,0.114352953,0.114098683,5.704934150000001
0.9,0.07,0.5,10.0,650,0.056563266,0.114352953,5.71764765
0.9,0.07,0.7,0.1,651,0.080187707,0.056563266,3.9594286199999997
0.9,0.07,0.7,0.5,652,0.080711425,0.080187707,5.613139489999999
0.9,0.07,0.7,1.0,653,0.081247529,0.080711425,5.64979975
0.9,0.07,0.7,4.0,654,0.081444143,0.081247529,5.68732703
0.9,0.07,0.7,6.0,655,0.081641298,0.081444143,5.701090009999999
0.9,0.07,0.7,8.0,656,0.081814477,0.081641298,5.71489086
0.9,0.07,0.7,10.0,657,0.044037875,0.081814477,5.727013389999999
0.9,0.07,0.9,0.1,658,0.062498129,0.044037875,3.9634087499999997
0.9,0.07,0.9,0.5,659,0.062885883,0.062498129,5.62483161
0.9,0.07,0.9,1.0,660,0.063274065,0.062885883,5.65972947
0.9,0.07,0.9,4.0,661,0.063428312,0.063274065,5.694665850000001
0.9,0.07,0.9,6.0,662,0.063606075,0.063428312,5.708548080000001
0.9,0.07,0.9,8.0,663,0.063706557,0.063606075,5.72454675
0.9,0.07,0.9,10.0,664,0.433553143,0.063706557,5.73359013
0.9,0.1,0.1,0.1,665,0.579471718,0.433553143,4.3355314300000005
0.9,0.1,0.1,0.5,666,0.579211108,0.579471718,5.79471718
0.9,0.1,0.1,1.0,667,0.581129567,0.579211108,5.79211108
0.9,0.1,0.1,4.0,668,0.582860379,0.0,0.0
0.9,0.1,0.1,6.0,669,0.149004999,0.581129567,5.81129567
0.9,0.1,0.1,8.0,670,0.26415741,0.0,0.0
0.9,0.1,0.1,10.0,671,0.26671147,0.582860379,5.828603790000001
0.9,0.1,0.3,0.1,672,0.268263412,0.149004999,4.4701499700000005
0.9,0.1,0.3,0.5,673,0.268845153,0.26415741,7.924722299999999
0.9,0.1,0.3,1.0,674,0.269317531,0.26671147,8.0013441
0.9,0.1,0.3,4.0,675,0.269811941,0.268263412,8.047902359999998
0.9,0.1,0.3,6.0,676,0.089730641,0.268845153,8.06535459
0.9,0.1,0.3,8.0,677,0.159802301,0.269317531,8.079525929999999
0.9,0.1,0.3,10.0,678,0.161387907,0.269811941,8.09435823
0.9,0.1,0.5,0.1,679,0.162423471,0.089730641,4.48653205
0.9,0.1,0.5,0.5,680,0.162831229,0.159802301,7.99011505
0.9,0.1,0.5,1.0,681,0.163142761,0.161387907,8.06939535
0.9,0.1,0.5,4.0,682,0.163501472,0.162423471,8.12117355
0.9,0.1,0.5,6.0,683,0.064195731,0.162831229,8.14156145
0.9,0.1,0.5,8.0,684,0.114042285,0.163142761,8.15713805
0.9,0.1,0.5,10.0,685,0.115146258,0.163501472,8.175073600000001
0.9,0.1,0.7,0.1,686,0.11590777,0.064195731,4.4937011700000005
0.9,0.1,0.7,0.5,687,0.116183069,0.114042285,7.982959949999999
0.9,0.1,0.7,1.0,688,0.116467358,0.115146258,8.06023806
0.9,0.1,0.7,4.0,689,0.116680772,0.11590777,8.1135439
0.9,0.1,0.7,6.0,690,0.049968159,0.116183069,8.13281483
0.9,0.1,0.7,8.0,691,0.088767126,0.116467358,8.15271506
0.9,0.1,0.7,10.0,692,0.089622746,0.116680772,8.16765404
0.9,0.1,0.9,0.1,693,0.090223214,0.049968159,4.49713431
0.9,0.1,0.9,0.5,694,0.090440525,0.088767126,7.98904134
0.9,0.1,0.9,1.0,695,0.090634034,0.089622746,8.06604714
0.9,0.1,0.9,4.0,696,0.090820398,0.090223214,8.12008926
0.9,0.1,0.9,6.0,697,0.534525823,0.090440525,8.13964725
0.9,0.1,0.9,8.0,698,0.780864439,0.090634034,8.15706306
0.9,0.1,0.9,10.0,699,0.763066611,0.090820398,8.17383582
0.9,1.0,0.1,0.1,700,0.763234526,0.534525823,5.34525823
0.9,1.0,0.1,0.5,701,0.763991245,0.780864439,7.808644390000001
0.9,1.0,0.1,1.0,702,0.764803715,0.763066611,7.630666110000001
0.9,1.0,0.1,4.0,703,0.765640052,0.763234526,7.632345260000001
0.9,1.0,0.1,6.0,704,0.182493934,0.763991245,7.6399124500000015
0.9,1.0,0.1,8.0,705,0.739203716,0.764803715,7.64803715
0.9,1.0,0.1,10.0,706,0.717296774,0.765640052,7.656400520000001
0.9,1.0,0.3,0.1,707,0.67595896,0.182493934,5.47481802
0.9,1.0,0.3,0.5,708,0.676828784,0.739203716,22.17611148
0.9,1.0,0.3,1.0,709,0.677772604,0.717296774,21.51890322
0.9,1.0,0.3,4.0,710,0.678738597,0.67595896,20.278768799999998
0.9,1.0,0.3,6.0,711,0.109762429,0.676828784,20.304863519999998
0.9,1.0,0.3,8.0,712,0.499085199,0.677772604,20.33317812
0.9,1.0,0.3,10.0,713,0.698270425,0.678738597,20.36215791
0.9,1.0,0.5,0.1,714,0.64186824,0.109762429,5.4881214499999995
0.9,1.0,0.5,0.5,715,0.642598256,0.499085199,24.954259949999997
0.9,1.0,0.5,1.0,716,0.643450194,0.698270425,34.91352125
0.9,1.0,0.5,4.0,717,0.644340773,0.64186824,32.093412
0.9,1.0,0.5,6.0,718,0.078474469,0.642598256,32.1299128
0.9,1.0,0.5,8.0,719,0.36147513,0.643450194,32.1725097
0.9,1.0,0.5,10.0,720,0.603584212,0.644340773,32.21703865
0.9,1.0,0.7,0.1,721,0.620550905,0.078474469,5.49321283
0.9,1.0,0.7,0.5,722,0.621170886,0.36147513,25.3032591
0.9,1.0,0.7,1.0,723,0.62197593,0.603584212,42.25089484
0.9,1.0,0.7,4.0,724,0.622832682,0.620550905,43.438563349999995
0.9,1.0,0.7,6.0,725,0.061067824,0.621170886,43.48196202
0.9,1.0,0.7,8.0,726,0.282586062,0.62197593,43.5383151
0.9,1.0,0.7,10.0,727,0.493797796,0.622832682,43.598287739999996
0.9,1.0,0.9,0.1,728,0.595907751,0.061067824,5.496104160000001
0.9,1.0,0.9,0.5,729,0.596524252,0.282586062,25.432745580000006
0.9,1.0,0.9,1.0,730,0.597312474,0.493797796,44.44180164
0.9,1.0,0.9,4.0,731,0.598161963,0.595907751,53.63169759
0.9,1.0,0.9,6.0,732,0.554325148,0.596524252,53.68718268
0.9,1.0,0.9,8.0,733,0.821783545,0.597312474,53.75812266
0.9,1.0,0.9,10.0,734,0.816282151,0.598161963,53.834576670000004
0.9,3.0,0.1,0.1,735,0.816518802,0.554325148,5.54325148
0.9,3.0,0.1,0.5,736,0.816749293,0.821783545,8.217835449999999
0.9,3.0,0.1,1.0,737,0.817009684,0.816282151,8.16282151
0.9,3.0,0.1,4.0,738,0.817276416,0.816518802,8.16518802
0.9,3.0,0.1,6.0,739,0.190958294,0.816749293,8.16749293
0.9,3.0,0.1,8.0,740,0.785416968,0.817009684,8.170096840000001
0.9,3.0,0.1,10.0,741,0.803498438,0.817276416,8.172764160000002
0.9,3.0,0.3,0.1,742,0.763567116,0.190958294,5.72874882
0.9,3.0,0.3,0.5,743,0.764158667,0.785416968,23.562509040000002
0.9,3.0,0.3,1.0,744,0.76479608,0.803498438,24.10495314
0.9,3.0,0.3,4.0,745,0.765597242,0.763567116,22.90701348
0.9,3.0,0.3,6.0,746,0.11495475,0.764158667,22.92476001
0.9,3.0,0.3,8.0,747,0.527813004,0.76479608,22.9438824
