P700_red_initial,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,Phi2,Result
0.1,0.1,7.0,0.8111,0.088256,7.158444160000001
0.4,0.1,7.0,0.8111,0.088256,7.158444160000001
0.7,0.1,7.0,0.8111,0.088256,7.158444160000001
1.0,0.1,7.0,0.8111,0.088256,7.158444160000001
1.5,0.1,7.0,0.8111,0.088256,7.158444160000001
2.0,0.1,7.0,0.8111,0.088256,7.158444160000001
4.0,0.1,7.0,0.8111,0.088256,7.158444160000001
6.0,0.1,7.0,0.8111,0.088256,7.158444160000001
8.0,0.1,7.0,0.8111,0.088256,7.158444160000001
10.0,0.1,7.0,0.8111,0.088256,7.158444160000001
0.1,0.1,7.0,0.9,0.079592502,7.163325179999999
0.4,0.1,7.0,0.9,0.079592502,7.163325179999999
0.7,0.1,7.0,0.9,0.079592502,7.163325179999999
1.0,0.1,7.0,0.9,0.079592502,7.163325179999999
1.5,0.1,7.0,0.9,0.079592502,7.163325179999999
2.0,0.1,7.0,0.9,0.079592502,7.163325179999999
4.0,0.1,7.0,0.9,0.079592502,7.163325179999999
6.0,0.1,7.0,0.9,0.079592502,7.163325179999999
8.0,0.1,7.0,0.9,0.079592502,7.163325179999999
10.0,0.1,7.0,0.9,0.079592502,7.163325179999999
0.1,0.1889,0.07,0.1,0.510551773,5.105517730000001
0.4,0.1889,0.07,0.1,0.510551773,5.105517730000001
0.7,0.1889,0.07,0.1,0.510551773,5.105517730000001
1.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
1.5,0.1889,0.07,0.1,0.510551773,5.105517730000001
2.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
4.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
6.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
8.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
10.0,0.1889,0.07,0.1,0.510551773,5.105517730000001
0.1,0.1889,0.07,0.1889,0.274877295,5.192432102550001
0.4,0.1889,0.07,0.1889,0.274877295,5.192432102550001
0.7,0.1889,0.07,0.1889,0.274877295,5.192432102550001
1.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
1.5,0.1889,0.07,0.1889,0.274877295,5.192432102550001
2.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
4.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
6.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
8.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
10.0,0.1889,0.07,0.1889,0.274877295,5.192432102550001
0.1,0.1889,0.07,0.2778,0.187570763,5.21071579614
0.4,0.1889,0.07,0.2778,0.187570763,5.21071579614
0.7,0.1889,0.07,0.2778,0.187570763,5.21071579614
1.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
1.5,0.1889,0.07,0.2778,0.187570763,5.21071579614
2.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
4.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
6.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
8.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
10.0,0.1889,0.07,0.2778,0.187570763,5.21071579614
0.1,0.1889,0.07,0.3667,0.142310642,5.218531242139999
0.4,0.1889,0.07,0.3667,0.142310642,5.218531242139999
0.7,0.1889,0.07,0.3667,0.142310642,5.218531242139999
1.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
1.5,0.1889,0.07,0.3667,0.142310642,5.218531242139999
2.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
4.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
6.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
8.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
10.0,0.1889,0.07,0.3667,0.142310642,5.218531242139999
0.1,0.1889,0.07,0.4556,0.114645017,5.22322697452
0.4,0.1889,0.07,0.4556,0.114645017,5.22322697452
0.7,0.1889,0.07,0.4556,0.114645017,5.22322697452
1.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
1.5,0.1889,0.07,0.4556,0.114645017,5.22322697452
2.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
4.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
6.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
8.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
10.0,0.1889,0.07,0.4556,0.114645017,5.22322697452
0.1,0.1889,0.07,0.5444,0.095992914,5.22585423816
0.4,0.1889,0.07,0.5444,0.095992914,5.22585423816
0.7,0.1889,0.07,0.5444,0.095992914,5.22585423816
1.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
1.5,0.1889,0.07,0.5444,0.095992914,5.22585423816
2.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
4.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
6.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
8.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
10.0,0.1889,0.07,0.5444,0.095992914,5.22585423816
0.1,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
0.4,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
0.7,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
1.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
1.5,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
2.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
4.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
6.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
8.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
10.0,0.1889,0.07,0.6333,0.082549858,5.2278825071399995
0.1,0.1889,0.07,0.7222,0.072406568,5.22920234096
0.4,0.1889,0.07,0.7222,0.072406568,5.22920234096
0.7,0.1889,0.07,0.7222,0.072406568,5.22920234096
1.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
1.5,0.1889,0.07,0.7222,0.072406568,5.22920234096
2.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
4.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
6.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
8.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
10.0,0.1889,0.07,0.7222,0.072406568,5.22920234096
0.1,0.1889,0.07,0.8111,0.064491287,5.23088828857
0.4,0.1889,0.07,0.8111,0.064491287,5.23088828857
0.7,0.1889,0.07,0.8111,0.064491287,5.23088828857
1.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
1.5,0.1889,0.07,0.8111,0.064491287,5.23088828857
2.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
4.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
6.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
8.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
10.0,0.1889,0.07,0.8111,0.064491287,5.23088828857
0.1,0.1889,0.07,0.9,0.058129511,5.23165599
0.4,0.1889,0.07,0.9,0.058129511,5.23165599
0.7,0.1889,0.07,0.9,0.058129511,5.23165599
1.0,0.1889,0.07,0.9,0.058129511,5.23165599
1.5,0.1889,0.07,0.9,0.058129511,5.23165599
2.0,0.1889,0.07,0.9,0.058129511,5.23165599
4.0,0.1889,0.07,0.9,0.058129511,5.23165599
6.0,0.1889,0.07,0.9,0.058129511,5.23165599
8.0,0.1889,0.07,0.9,0.058129511,5.23165599
10.0,0.1889,0.07,0.9,0.058129511,5.23165599
0.1,0.1889,0.1,0.1,0.51985573,5.1985573
0.4,0.1889,0.1,0.1,0.51985573,5.1985573
0.7,0.1889,0.1,0.1,0.51985573,5.1985573
1.0,0.1889,0.1,0.1,0.51985573,5.1985573
1.5,0.1889,0.1,0.1,0.51985573,5.1985573
2.0,0.1889,0.1,0.1,0.51985573,5.1985573
4.0,0.1889,0.1,0.1,0.51985573,5.1985573
6.0,0.1889,0.1,0.1,0.51985573,5.1985573
8.0,0.1889,0.1,0.1,0.51985573,5.1985573
10.0,0.1889,0.1,0.1,0.51985573,5.1985573
0.1,0.1889,0.1,0.1889,0.279921331,5.28771394259
0.4,0.1889,0.1,0.1889,0.279921331,5.28771394259
0.7,0.1889,0.1,0.1889,0.279921331,5.28771394259
1.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
1.5,0.1889,0.1,0.1889,0.279921331,5.28771394259
2.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
4.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
6.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
8.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
10.0,0.1889,0.1,0.1889,0.279921331,5.28771394259
0.1,0.1889,0.1,0.2778,0.191014954,5.30639542212
0.4,0.1889,0.1,0.2778,0.191014954,5.30639542212
0.7,0.1889,0.1,0.2778,0.191014954,5.30639542212
1.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
1.5,0.1889,0.1,0.2778,0.191014954,5.30639542212
2.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
4.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
6.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
8.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
10.0,0.1889,0.1,0.2778,0.191014954,5.30639542212
0.1,0.1889,0.1,0.3667,0.144927776,5.314501545920001
0.4,0.1889,0.1,0.3667,0.144927776,5.314501545920001
0.7,0.1889,0.1,0.3667,0.144927776,5.314501545920001
1.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
1.5,0.1889,0.1,0.3667,0.144927776,5.314501545920001
2.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
4.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
6.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
8.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
10.0,0.1889,0.1,0.3667,0.144927776,5.314501545920001
0.1,0.1889,0.1,0.4556,0.116744382,5.31887404392
0.4,0.1889,0.1,0.4556,0.116744382,5.31887404392
0.7,0.1889,0.1,0.4556,0.116744382,5.31887404392
1.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
1.5,0.1889,0.1,0.4556,0.116744382,5.31887404392
2.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
4.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
6.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
8.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
10.0,0.1889,0.1,0.4556,0.116744382,5.31887404392
0.1,0.1889,0.1,0.5444,0.097755467,5.32180762348
0.4,0.1889,0.1,0.5444,0.097755467,5.32180762348
0.7,0.1889,0.1,0.5444,0.097755467,5.32180762348
1.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
1.5,0.1889,0.1,0.5444,0.097755467,5.32180762348
2.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
4.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
6.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
8.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
10.0,0.1889,0.1,0.5444,0.097755467,5.32180762348
0.1,0.1889,0.1,0.6333,0.084062495,5.323677808349999
0.4,0.1889,0.1,0.6333,0.084062495,5.323677808349999
0.7,0.1889,0.1,0.6333,0.084062495,5.323677808349999
1.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
1.5,0.1889,0.1,0.6333,0.084062495,5.323677808349999
2.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
4.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
6.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
8.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
10.0,0.1889,0.1,0.6333,0.084062495,5.323677808349999
0.1,0.1889,0.1,0.7222,0.073738887,5.32542241914
0.4,0.1889,0.1,0.7222,0.073738887,5.32542241914
0.7,0.1889,0.1,0.7222,0.073738887,5.32542241914
1.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
1.5,0.1889,0.1,0.7222,0.073738887,5.32542241914
2.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
4.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
6.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
8.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
10.0,0.1889,0.1,0.7222,0.073738887,5.32542241914
0.1,0.1889,0.1,0.8111,0.065666535,5.32621265385
0.4,0.1889,0.1,0.8111,0.065666535,5.32621265385
0.7,0.1889,0.1,0.8111,0.065666535,5.32621265385
1.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
1.5,0.1889,0.1,0.8111,0.065666535,5.32621265385
2.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
4.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
6.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
8.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
10.0,0.1889,0.1,0.8111,0.065666535,5.32621265385
0.1,0.1889,0.1,0.9,0.059192549,5.32732941
0.4,0.1889,0.1,0.9,0.059192549,5.32732941
0.7,0.1889,0.1,0.9,0.059192549,5.32732941
1.0,0.1889,0.1,0.9,0.059192549,5.32732941
1.5,0.1889,0.1,0.9,0.059192549,5.32732941
2.0,0.1889,0.1,0.9,0.059192549,5.32732941
4.0,0.1889,0.1,0.9,0.059192549,5.32732941
6.0,0.1889,0.1,0.9,0.059192549,5.32732941
8.0,0.1889,0.1,0.9,0.059192549,5.32732941
10.0,0.1889,0.1,0.9,0.059192549,5.32732941
0.1,0.1889,0.25,0.1,0.537631221,5.37631221
0.4,0.1889,0.25,0.1,0.537631221,5.37631221
0.7,0.1889,0.25,0.1,0.537631221,5.37631221
1.0,0.1889,0.25,0.1,0.537631221,5.37631221
1.5,0.1889,0.25,0.1,0.537631221,5.37631221
2.0,0.1889,0.25,0.1,0.537631221,5.37631221
4.0,0.1889,0.25,0.1,0.537631221,5.37631221
6.0,0.1889,0.25,0.1,0.537631221,5.37631221
8.0,0.1889,0.25,0.1,0.537631221,5.37631221
10.0,0.1889,0.25,0.1,0.537631221,5.37631221
0.1,0.1889,0.25,0.1889,0.290447568,5.48655455952
0.4,0.1889,0.25,0.1889,0.290447568,5.48655455952
0.7,0.1889,0.25,0.1889,0.290447568,5.48655455952
1.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
1.5,0.1889,0.25,0.1889,0.290447568,5.48655455952
2.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
4.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
6.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
8.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
10.0,0.1889,0.25,0.1889,0.290447568,5.48655455952
0.1,0.1889,0.25,0.2778,0.198321957,5.50938396546
0.4,0.1889,0.25,0.2778,0.198321957,5.50938396546
0.7,0.1889,0.25,0.2778,0.198321957,5.50938396546
1.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
1.5,0.1889,0.25,0.2778,0.198321957,5.50938396546
2.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
4.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
6.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
8.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
10.0,0.1889,0.25,0.2778,0.198321957,5.50938396546
0.1,0.1889,0.25,0.3667,0.150510042,5.51920324014
0.4,0.1889,0.25,0.3667,0.150510042,5.51920324014
0.7,0.1889,0.25,0.3667,0.150510042,5.51920324014
1.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
1.5,0.1889,0.25,0.3667,0.150510042,5.51920324014
2.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
4.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
6.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
8.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
10.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
0.1,0.1889,0.25,0.4556,0.121265441,5.52485349196
0.4,0.1889,0.25,0.4556,0.121265441,5.52485349196
0.7,0.1889,0.25,0.4556,0.121265441,5.52485349196
1.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
1.5,0.1889,0.25,0.4556,0.121265441,5.52485349196
2.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
4.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
6.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
8.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
10.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
0.1,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
0.4,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
0.7,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
1.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
1.5,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
2.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
4.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
6.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
8.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
10.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
0.1,0.1889,0.25,0.6333,0.087332833,5.53078831389
0.4,0.1889,0.25,0.6333,0.087332833,5.53078831389
0.7,0.1889,0.25,0.6333,0.087332833,5.53078831389
1.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
1.5,0.1889,0.25,0.6333,0.087332833,5.53078831389
2.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
4.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
6.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
8.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
10.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
0.1,0.1889,0.25,0.7222,0.076608151,5.53264066522
0.4,0.1889,0.25,0.7222,0.076608151,5.53264066522
0.7,0.1889,0.25,0.7222,0.076608151,5.53264066522
1.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
1.5,0.1889,0.25,0.7222,0.076608151,5.53264066522
2.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
4.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
6.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
8.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
10.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
0.1,0.1889,0.25,0.8111,0.068225577,5.53377655047
0.4,0.1889,0.25,0.8111,0.068225577,5.53377655047
0.7,0.1889,0.25,0.8111,0.068225577,5.53377655047
1.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
1.5,0.1889,0.25,0.8111,0.068225577,5.53377655047
2.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
4.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
6.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
8.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
10.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
0.1,0.1889,0.25,0.9,0.061502195,5.53519755
0.4,0.1889,0.25,0.9,0.061502195,5.53519755
0.7,0.1889,0.25,0.9,0.061502195,5.53519755
1.0,0.1889,0.25,0.9,0.061502195,5.53519755
1.5,0.1889,0.25,0.9,0.061502195,5.53519755
2.0,0.1889,0.25,0.9,0.061502195,5.53519755
4.0,0.1889,0.25,0.9,0.061502195,5.53519755
6.0,0.1889,0.25,0.9,0.061502195,5.53519755
8.0,0.1889,0.25,0.9,0.061502195,5.53519755
10.0,0.1889,0.25,0.9,0.061502195,5.53519755
0.1,0.1889,0.4,0.1,0.545945363,5.45945363
0.4,0.1889,0.4,0.1,0.545945363,5.45945363
0.7,0.1889,0.4,0.1,0.545945363,5.45945363
1.0,0.1889,0.4,0.1,0.545945363,5.45945363
1.5,0.1889,0.4,0.1,0.545945363,5.45945363
2.0,0.1889,0.4,0.1,0.545945363,5.45945363
4.0,0.1889,0.4,0.1,0.545945363,5.45945363
6.0,0.1889,0.4,0.1,0.545945363,5.45945363
8.0,0.1889,0.4,0.1,0.545945363,5.45945363
10.0,0.1889,0.4,0.1,0.545945363,5.45945363
0.1,0.1889,0.4,0.1889,0.295798094,5.587625995660001
0.4,0.1889,0.4,0.1889,0.295798094,5.587625995660001
0.7,0.1889,0.4,0.1889,0.295798094,5.587625995660001
1.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
1.5,0.1889,0.4,0.1889,0.295798094,5.587625995660001
2.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
4.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
6.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
8.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
10.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
0.1,0.1889,0.4,0.2778,0.202092074,5.61411781572
0.4,0.1889,0.4,0.2778,0.202092074,5.61411781572
0.7,0.1889,0.4,0.2778,0.202092074,5.61411781572
1.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
1.5,0.1889,0.4,0.2778,0.202092074,5.61411781572
2.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
4.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
6.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
8.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
10.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
0.1,0.1889,0.4,0.3667,0.153407654,5.625458672180001
0.4,0.1889,0.4,0.3667,0.153407654,5.625458672180001
0.7,0.1889,0.4,0.3667,0.153407654,5.625458672180001
1.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
1.5,0.1889,0.4,0.3667,0.153407654,5.625458672180001
2.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
4.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
6.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
8.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
10.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
0.1,0.1889,0.4,0.4556,0.123613308,5.631822312480001
0.4,0.1889,0.4,0.4556,0.123613308,5.631822312480001
0.7,0.1889,0.4,0.4556,0.123613308,5.631822312480001
1.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
1.5,0.1889,0.4,0.4556,0.123613308,5.631822312480001
2.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
4.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
6.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
8.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
10.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
0.1,0.1889,0.4,0.5444,0.103523537,5.63582135428
0.4,0.1889,0.4,0.5444,0.103523537,5.63582135428
0.7,0.1889,0.4,0.5444,0.103523537,5.63582135428
1.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
1.5,0.1889,0.4,0.5444,0.103523537,5.63582135428
2.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
4.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
6.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
8.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
10.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
0.1,0.1889,0.4,0.6333,0.089036529,5.63868338157
0.4,0.1889,0.4,0.6333,0.089036529,5.63868338157
0.7,0.1889,0.4,0.6333,0.089036529,5.63868338157
1.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
1.5,0.1889,0.4,0.6333,0.089036529,5.63868338157
2.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
4.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
6.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
8.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
10.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
0.1,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
0.4,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
0.7,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
1.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
1.5,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
2.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
4.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
6.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
8.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
10.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
0.1,0.1889,0.4,0.8111,0.069562719,5.64223213809
0.4,0.1889,0.4,0.8111,0.069562719,5.64223213809
0.7,0.1889,0.4,0.8111,0.069562719,5.64223213809
1.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
1.5,0.1889,0.4,0.8111,0.069562719,5.64223213809
2.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
4.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
6.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
8.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
10.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
0.1,0.1889,0.4,0.9,0.062707363,5.64366267
0.4,0.1889,0.4,0.9,0.062707363,5.64366267
0.7,0.1889,0.4,0.9,0.062707363,5.64366267
1.0,0.1889,0.4,0.9,0.062707363,5.64366267
1.5,0.1889,0.4,0.9,0.062707363,5.64366267
2.0,0.1889,0.4,0.9,0.062707363,5.64366267
4.0,0.1889,0.4,0.9,0.062707363,5.64366267
6.0,0.1889,0.4,0.9,0.062707363,5.64366267
8.0,0.1889,0.4,0.9,0.062707363,5.64366267
10.0,0.1889,0.4,0.9,0.062707363,5.64366267
0.1,0.1889,0.55,0.1,0.551767208,5.5176720800000005
0.4,0.1889,0.55,0.1,0.551767208,5.5176720800000005
0.7,0.1889,0.55,0.1,0.551767208,5.5176720800000005
1.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
1.5,0.1889,0.55,0.1,0.551767208,5.5176720800000005
2.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
4.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
6.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
8.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
10.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
0.1,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
0.4,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
0.7,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
1.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
1.5,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
2.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
4.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
6.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
8.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
10.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
0.1,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
0.4,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
0.7,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
1.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
1.5,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
2.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
4.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
6.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
8.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
