P700_red_initial,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,Phi2,Result
5.6,0.1889,0.25,0.3667,0.150510042,5.51920324014
6.7,0.1889,0.25,0.3667,0.150510042,5.51920324014
7.8,0.1889,0.25,0.3667,0.150510042,5.51920324014
8.9,0.1889,0.25,0.3667,0.150510042,5.51920324014
10.0,0.1889,0.25,0.3667,0.150510042,5.51920324014
0.1,0.1889,0.25,0.4556,0.121265441,5.52485349196
1.2,0.1889,0.25,0.4556,0.121265441,5.52485349196
2.3,0.1889,0.25,0.4556,0.121265441,5.52485349196
3.4,0.1889,0.25,0.4556,0.121265441,5.52485349196
4.5,0.1889,0.25,0.4556,0.121265441,5.52485349196
5.6,0.1889,0.25,0.4556,0.121265441,5.52485349196
6.7,0.1889,0.25,0.4556,0.121265441,5.52485349196
7.8,0.1889,0.25,0.4556,0.121265441,5.52485349196
8.9,0.1889,0.25,0.4556,0.121265441,5.52485349196
10.0,0.1889,0.25,0.4556,0.121265441,5.52485349196
0.1,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
1.2,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
2.3,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
3.4,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
4.5,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
5.6,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
6.7,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
7.8,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
8.9,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
10.0,0.1889,0.25,0.5444,0.101550332,5.5284000740799994
0.1,0.1889,0.25,0.6333,0.087332833,5.53078831389
1.2,0.1889,0.25,0.6333,0.087332833,5.53078831389
2.3,0.1889,0.25,0.6333,0.087332833,5.53078831389
3.4,0.1889,0.25,0.6333,0.087332833,5.53078831389
4.5,0.1889,0.25,0.6333,0.087332833,5.53078831389
5.6,0.1889,0.25,0.6333,0.087332833,5.53078831389
6.7,0.1889,0.25,0.6333,0.087332833,5.53078831389
7.8,0.1889,0.25,0.6333,0.087332833,5.53078831389
8.9,0.1889,0.25,0.6333,0.087332833,5.53078831389
10.0,0.1889,0.25,0.6333,0.087332833,5.53078831389
0.1,0.1889,0.25,0.7222,0.076608151,5.53264066522
1.2,0.1889,0.25,0.7222,0.076608151,5.53264066522
2.3,0.1889,0.25,0.7222,0.076608151,5.53264066522
3.4,0.1889,0.25,0.7222,0.076608151,5.53264066522
4.5,0.1889,0.25,0.7222,0.076608151,5.53264066522
5.6,0.1889,0.25,0.7222,0.076608151,5.53264066522
6.7,0.1889,0.25,0.7222,0.076608151,5.53264066522
7.8,0.1889,0.25,0.7222,0.076608151,5.53264066522
8.9,0.1889,0.25,0.7222,0.076608151,5.53264066522
10.0,0.1889,0.25,0.7222,0.076608151,5.53264066522
0.1,0.1889,0.25,0.8111,0.068225577,5.53377655047
1.2,0.1889,0.25,0.8111,0.068225577,5.53377655047
2.3,0.1889,0.25,0.8111,0.068225577,5.53377655047
3.4,0.1889,0.25,0.8111,0.068225577,5.53377655047
4.5,0.1889,0.25,0.8111,0.068225577,5.53377655047
5.6,0.1889,0.25,0.8111,0.068225577,5.53377655047
6.7,0.1889,0.25,0.8111,0.068225577,5.53377655047
7.8,0.1889,0.25,0.8111,0.068225577,5.53377655047
8.9,0.1889,0.25,0.8111,0.068225577,5.53377655047
10.0,0.1889,0.25,0.8111,0.068225577,5.53377655047
0.1,0.1889,0.25,0.9,0.061502195,5.53519755
1.2,0.1889,0.25,0.9,0.061502195,5.53519755
2.3,0.1889,0.25,0.9,0.061502195,5.53519755
3.4,0.1889,0.25,0.9,0.061502195,5.53519755
4.5,0.1889,0.25,0.9,0.061502195,5.53519755
5.6,0.1889,0.25,0.9,0.061502195,5.53519755
6.7,0.1889,0.25,0.9,0.061502195,5.53519755
7.8,0.1889,0.25,0.9,0.061502195,5.53519755
8.9,0.1889,0.25,0.9,0.061502195,5.53519755
10.0,0.1889,0.25,0.9,0.061502195,5.53519755
0.1,0.1889,0.4,0.1,0.545945363,5.45945363
1.2,0.1889,0.4,0.1,0.545945363,5.45945363
2.3,0.1889,0.4,0.1,0.545945363,5.45945363
3.4,0.1889,0.4,0.1,0.545945363,5.45945363
4.5,0.1889,0.4,0.1,0.545945363,5.45945363
5.6,0.1889,0.4,0.1,0.545945363,5.45945363
6.7,0.1889,0.4,0.1,0.545945363,5.45945363
7.8,0.1889,0.4,0.1,0.545945363,5.45945363
8.9,0.1889,0.4,0.1,0.545945363,5.45945363
10.0,0.1889,0.4,0.1,0.545945363,5.45945363
0.1,0.1889,0.4,0.1889,0.295798094,5.587625995660001
1.2,0.1889,0.4,0.1889,0.295798094,5.587625995660001
2.3,0.1889,0.4,0.1889,0.295798094,5.587625995660001
3.4,0.1889,0.4,0.1889,0.295798094,5.587625995660001
4.5,0.1889,0.4,0.1889,0.295798094,5.587625995660001
5.6,0.1889,0.4,0.1889,0.295798094,5.587625995660001
6.7,0.1889,0.4,0.1889,0.295798094,5.587625995660001
7.8,0.1889,0.4,0.1889,0.295798094,5.587625995660001
8.9,0.1889,0.4,0.1889,0.295798094,5.587625995660001
10.0,0.1889,0.4,0.1889,0.295798094,5.587625995660001
0.1,0.1889,0.4,0.2778,0.202092074,5.61411781572
1.2,0.1889,0.4,0.2778,0.202092074,5.61411781572
2.3,0.1889,0.4,0.2778,0.202092074,5.61411781572
3.4,0.1889,0.4,0.2778,0.202092074,5.61411781572
4.5,0.1889,0.4,0.2778,0.202092074,5.61411781572
5.6,0.1889,0.4,0.2778,0.202092074,5.61411781572
6.7,0.1889,0.4,0.2778,0.202092074,5.61411781572
7.8,0.1889,0.4,0.2778,0.202092074,5.61411781572
8.9,0.1889,0.4,0.2778,0.202092074,5.61411781572
10.0,0.1889,0.4,0.2778,0.202092074,5.61411781572
0.1,0.1889,0.4,0.3667,0.153407654,5.625458672180001
1.2,0.1889,0.4,0.3667,0.153407654,5.625458672180001
2.3,0.1889,0.4,0.3667,0.153407654,5.625458672180001
3.4,0.1889,0.4,0.3667,0.153407654,5.625458672180001
4.5,0.1889,0.4,0.3667,0.153407654,5.625458672180001
5.6,0.1889,0.4,0.3667,0.153407654,5.625458672180001
6.7,0.1889,0.4,0.3667,0.153407654,5.625458672180001
7.8,0.1889,0.4,0.3667,0.153407654,5.625458672180001
8.9,0.1889,0.4,0.3667,0.153407654,5.625458672180001
10.0,0.1889,0.4,0.3667,0.153407654,5.625458672180001
0.1,0.1889,0.4,0.4556,0.123613308,5.631822312480001
1.2,0.1889,0.4,0.4556,0.123613308,5.631822312480001
2.3,0.1889,0.4,0.4556,0.123613308,5.631822312480001
3.4,0.1889,0.4,0.4556,0.123613308,5.631822312480001
4.5,0.1889,0.4,0.4556,0.123613308,5.631822312480001
5.6,0.1889,0.4,0.4556,0.123613308,5.631822312480001
6.7,0.1889,0.4,0.4556,0.123613308,5.631822312480001
7.8,0.1889,0.4,0.4556,0.123613308,5.631822312480001
8.9,0.1889,0.4,0.4556,0.123613308,5.631822312480001
10.0,0.1889,0.4,0.4556,0.123613308,5.631822312480001
0.1,0.1889,0.4,0.5444,0.103523537,5.63582135428
1.2,0.1889,0.4,0.5444,0.103523537,5.63582135428
2.3,0.1889,0.4,0.5444,0.103523537,5.63582135428
3.4,0.1889,0.4,0.5444,0.103523537,5.63582135428
4.5,0.1889,0.4,0.5444,0.103523537,5.63582135428
5.6,0.1889,0.4,0.5444,0.103523537,5.63582135428
6.7,0.1889,0.4,0.5444,0.103523537,5.63582135428
7.8,0.1889,0.4,0.5444,0.103523537,5.63582135428
8.9,0.1889,0.4,0.5444,0.103523537,5.63582135428
10.0,0.1889,0.4,0.5444,0.103523537,5.63582135428
0.1,0.1889,0.4,0.6333,0.089036529,5.63868338157
1.2,0.1889,0.4,0.6333,0.089036529,5.63868338157
2.3,0.1889,0.4,0.6333,0.089036529,5.63868338157
3.4,0.1889,0.4,0.6333,0.089036529,5.63868338157
4.5,0.1889,0.4,0.6333,0.089036529,5.63868338157
5.6,0.1889,0.4,0.6333,0.089036529,5.63868338157
6.7,0.1889,0.4,0.6333,0.089036529,5.63868338157
7.8,0.1889,0.4,0.6333,0.089036529,5.63868338157
8.9,0.1889,0.4,0.6333,0.089036529,5.63868338157
10.0,0.1889,0.4,0.6333,0.089036529,5.63868338157
0.1,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
1.2,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
2.3,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
3.4,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
4.5,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
5.6,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
6.7,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
7.8,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
8.9,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
10.0,0.1889,0.4,0.7222,0.078105516,5.6407803655199995
0.1,0.1889,0.4,0.8111,0.069562719,5.64223213809
1.2,0.1889,0.4,0.8111,0.069562719,5.64223213809
2.3,0.1889,0.4,0.8111,0.069562719,5.64223213809
3.4,0.1889,0.4,0.8111,0.069562719,5.64223213809
4.5,0.1889,0.4,0.8111,0.069562719,5.64223213809
5.6,0.1889,0.4,0.8111,0.069562719,5.64223213809
6.7,0.1889,0.4,0.8111,0.069562719,5.64223213809
7.8,0.1889,0.4,0.8111,0.069562719,5.64223213809
8.9,0.1889,0.4,0.8111,0.069562719,5.64223213809
10.0,0.1889,0.4,0.8111,0.069562719,5.64223213809
0.1,0.1889,0.4,0.9,0.062707363,5.64366267
1.2,0.1889,0.4,0.9,0.062707363,5.64366267
2.3,0.1889,0.4,0.9,0.062707363,5.64366267
3.4,0.1889,0.4,0.9,0.062707363,5.64366267
4.5,0.1889,0.4,0.9,0.062707363,5.64366267
5.6,0.1889,0.4,0.9,0.062707363,5.64366267
6.7,0.1889,0.4,0.9,0.062707363,5.64366267
7.8,0.1889,0.4,0.9,0.062707363,5.64366267
8.9,0.1889,0.4,0.9,0.062707363,5.64366267
10.0,0.1889,0.4,0.9,0.062707363,5.64366267
0.1,0.1889,0.55,0.1,0.551767208,5.5176720800000005
1.2,0.1889,0.55,0.1,0.551767208,5.5176720800000005
2.3,0.1889,0.55,0.1,0.551767208,5.5176720800000005
3.4,0.1889,0.55,0.1,0.551767208,5.5176720800000005
4.5,0.1889,0.55,0.1,0.551767208,5.5176720800000005
5.6,0.1889,0.55,0.1,0.551767208,5.5176720800000005
6.7,0.1889,0.55,0.1,0.551767208,5.5176720800000005
7.8,0.1889,0.55,0.1,0.551767208,5.5176720800000005
8.9,0.1889,0.55,0.1,0.551767208,5.5176720800000005
10.0,0.1889,0.55,0.1,0.551767208,5.5176720800000005
0.1,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
1.2,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
2.3,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
3.4,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
4.5,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
5.6,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
6.7,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
7.8,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
8.9,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
10.0,0.1889,0.55,0.1889,0.299676448,5.6608881027199995
0.1,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
1.2,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
2.3,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
3.4,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
4.5,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
5.6,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
6.7,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
7.8,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
8.9,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
10.0,0.1889,0.55,0.2778,0.20483588,5.6903407463999995
0.1,0.1889,0.55,0.3667,0.155523441,5.70304458147
1.2,0.1889,0.55,0.3667,0.155523441,5.70304458147
2.3,0.1889,0.55,0.3667,0.155523441,5.70304458147
3.4,0.1889,0.55,0.3667,0.155523441,5.70304458147
4.5,0.1889,0.55,0.3667,0.155523441,5.70304458147
5.6,0.1889,0.55,0.3667,0.155523441,5.70304458147
6.7,0.1889,0.55,0.3667,0.155523441,5.70304458147
7.8,0.1889,0.55,0.3667,0.155523441,5.70304458147
8.9,0.1889,0.55,0.3667,0.155523441,5.70304458147
10.0,0.1889,0.55,0.3667,0.155523441,5.70304458147
0.1,0.1889,0.55,0.4556,0.125329938,5.71003197528
1.2,0.1889,0.55,0.4556,0.125329938,5.71003197528
2.3,0.1889,0.55,0.4556,0.125329938,5.71003197528
3.4,0.1889,0.55,0.4556,0.125329938,5.71003197528
4.5,0.1889,0.55,0.4556,0.125329938,5.71003197528
5.6,0.1889,0.55,0.4556,0.125329938,5.71003197528
6.7,0.1889,0.55,0.4556,0.125329938,5.71003197528
7.8,0.1889,0.55,0.4556,0.125329938,5.71003197528
8.9,0.1889,0.55,0.4556,0.125329938,5.71003197528
10.0,0.1889,0.55,0.4556,0.125329938,5.71003197528
0.1,0.1889,0.55,0.5444,0.104967395,5.714424983800001
1.2,0.1889,0.55,0.5444,0.104967395,5.714424983800001
2.3,0.1889,0.55,0.5444,0.104967395,5.714424983800001
3.4,0.1889,0.55,0.5444,0.104967395,5.714424983800001
4.5,0.1889,0.55,0.5444,0.104967395,5.714424983800001
5.6,0.1889,0.55,0.5444,0.104967395,5.714424983800001
6.7,0.1889,0.55,0.5444,0.104967395,5.714424983800001
7.8,0.1889,0.55,0.5444,0.104967395,5.714424983800001
8.9,0.1889,0.55,0.5444,0.104967395,5.714424983800001
10.0,0.1889,0.55,0.5444,0.104967395,5.714424983800001
0.1,0.1889,0.55,0.6333,0.090281988,5.717558300039999
1.2,0.1889,0.55,0.6333,0.090281988,5.717558300039999
2.3,0.1889,0.55,0.6333,0.090281988,5.717558300039999
3.4,0.1889,0.55,0.6333,0.090281988,5.717558300039999
4.5,0.1889,0.55,0.6333,0.090281988,5.717558300039999
5.6,0.1889,0.55,0.6333,0.090281988,5.717558300039999
6.7,0.1889,0.55,0.6333,0.090281988,5.717558300039999
7.8,0.1889,0.55,0.6333,0.090281988,5.717558300039999
8.9,0.1889,0.55,0.6333,0.090281988,5.717558300039999
10.0,0.1889,0.55,0.6333,0.090281988,5.717558300039999
0.1,0.1889,0.55,0.7222,0.079202545,5.720007799899999
1.2,0.1889,0.55,0.7222,0.079202545,5.720007799899999
2.3,0.1889,0.55,0.7222,0.079202545,5.720007799899999
3.4,0.1889,0.55,0.7222,0.079202545,5.720007799899999
4.5,0.1889,0.55,0.7222,0.079202545,5.720007799899999
5.6,0.1889,0.55,0.7222,0.079202545,5.720007799899999
6.7,0.1889,0.55,0.7222,0.079202545,5.720007799899999
7.8,0.1889,0.55,0.7222,0.079202545,5.720007799899999
8.9,0.1889,0.55,0.7222,0.079202545,5.720007799899999
10.0,0.1889,0.55,0.7222,0.079202545,5.720007799899999
0.1,0.1889,0.55,0.8111,0.07054413,5.7218343843
1.2,0.1889,0.55,0.8111,0.07054413,5.7218343843
2.3,0.1889,0.55,0.8111,0.07054413,5.7218343843
3.4,0.1889,0.55,0.8111,0.07054413,5.7218343843
4.5,0.1889,0.55,0.8111,0.07054413,5.7218343843
5.6,0.1889,0.55,0.8111,0.07054413,5.7218343843
6.7,0.1889,0.55,0.8111,0.07054413,5.7218343843
7.8,0.1889,0.55,0.8111,0.07054413,5.7218343843
8.9,0.1889,0.55,0.8111,0.07054413,5.7218343843
10.0,0.1889,0.55,0.8111,0.07054413,5.7218343843
0.1,0.1889,0.55,0.9,0.063589276,5.7230348399999995
1.2,0.1889,0.55,0.9,0.063589276,5.7230348399999995
2.3,0.1889,0.55,0.9,0.063589276,5.7230348399999995
3.4,0.1889,0.55,0.9,0.063589276,5.7230348399999995
4.5,0.1889,0.55,0.9,0.063589276,5.7230348399999995
5.6,0.1889,0.55,0.9,0.063589276,5.7230348399999995
6.7,0.1889,0.55,0.9,0.063589276,5.7230348399999995
7.8,0.1889,0.55,0.9,0.063589276,5.7230348399999995
8.9,0.1889,0.55,0.9,0.063589276,5.7230348399999995
10.0,0.1889,0.55,0.9,0.063589276,5.7230348399999995
0.1,0.1889,0.7,0.1,0.556370315,5.56370315
1.2,0.1889,0.7,0.1,0.556370315,5.56370315
2.3,0.1889,0.7,0.1,0.556370315,5.56370315
3.4,0.1889,0.7,0.1,0.556370315,5.56370315
4.5,0.1889,0.7,0.1,0.556370315,5.56370315
5.6,0.1889,0.7,0.1,0.556370315,5.56370315
6.7,0.1889,0.7,0.1,0.556370315,5.56370315
7.8,0.1889,0.7,0.1,0.556370315,5.56370315
8.9,0.1889,0.7,0.1,0.556370315,5.56370315
10.0,0.1889,0.7,0.1,0.556370315,5.56370315
0.1,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
1.2,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
2.3,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
3.4,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
4.5,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
5.6,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
6.7,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
7.8,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
8.9,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
10.0,0.1889,0.7,0.1889,0.302805886,5.7200031865400005
0.1,0.1889,0.7,0.2778,0.207059587,5.752115326859999
1.2,0.1889,0.7,0.2778,0.207059587,5.752115326859999
2.3,0.1889,0.7,0.2778,0.207059587,5.752115326859999
3.4,0.1889,0.7,0.2778,0.207059587,5.752115326859999
4.5,0.1889,0.7,0.2778,0.207059587,5.752115326859999
5.6,0.1889,0.7,0.2778,0.207059587,5.752115326859999
6.7,0.1889,0.7,0.2778,0.207059587,5.752115326859999
7.8,0.1889,0.7,0.2778,0.207059587,5.752115326859999
8.9,0.1889,0.7,0.2778,0.207059587,5.752115326859999
10.0,0.1889,0.7,0.2778,0.207059587,5.752115326859999
0.1,0.1889,0.7,0.3667,0.15723877,5.7659456959
1.2,0.1889,0.7,0.3667,0.15723877,5.7659456959
2.3,0.1889,0.7,0.3667,0.15723877,5.7659456959
3.4,0.1889,0.7,0.3667,0.15723877,5.7659456959
4.5,0.1889,0.7,0.3667,0.15723877,5.7659456959
5.6,0.1889,0.7,0.3667,0.15723877,5.7659456959
6.7,0.1889,0.7,0.3667,0.15723877,5.7659456959
7.8,0.1889,0.7,0.3667,0.15723877,5.7659456959
8.9,0.1889,0.7,0.3667,0.15723877,5.7659456959
10.0,0.1889,0.7,0.3667,0.15723877,5.7659456959
0.1,0.1889,0.7,0.4556,0.12672442,5.773564575200001
1.2,0.1889,0.7,0.4556,0.12672442,5.773564575200001
2.3,0.1889,0.7,0.4556,0.12672442,5.773564575200001
3.4,0.1889,0.7,0.4556,0.12672442,5.773564575200001
4.5,0.1889,0.7,0.4556,0.12672442,5.773564575200001
5.6,0.1889,0.7,0.4556,0.12672442,5.773564575200001
6.7,0.1889,0.7,0.4556,0.12672442,5.773564575200001
7.8,0.1889,0.7,0.4556,0.12672442,5.773564575200001
8.9,0.1889,0.7,0.4556,0.12672442,5.773564575200001
10.0,0.1889,0.7,0.4556,0.12672442,5.773564575200001
0.1,0.1889,0.7,0.5444,0.106144193,5.778489866919999
1.2,0.1889,0.7,0.5444,0.106144193,5.778489866919999
2.3,0.1889,0.7,0.5444,0.106144193,5.778489866919999
3.4,0.1889,0.7,0.5444,0.106144193,5.778489866919999
4.5,0.1889,0.7,0.5444,0.106144193,5.778489866919999
5.6,0.1889,0.7,0.5444,0.106144193,5.778489866919999
6.7,0.1889,0.7,0.5444,0.106144193,5.778489866919999
7.8,0.1889,0.7,0.5444,0.106144193,5.778489866919999
8.9,0.1889,0.7,0.5444,0.106144193,5.778489866919999
10.0,0.1889,0.7,0.5444,0.106144193,5.778489866919999
0.1,0.1889,0.7,0.6333,0.091298043,5.781905063189999
1.2,0.1889,0.7,0.6333,0.091298043,5.781905063189999
2.3,0.1889,0.7,0.6333,0.091298043,5.781905063189999
3.4,0.1889,0.7,0.6333,0.091298043,5.781905063189999
4.5,0.1889,0.7,0.6333,0.091298043,5.781905063189999
5.6,0.1889,0.7,0.6333,0.091298043,5.781905063189999
6.7,0.1889,0.7,0.6333,0.091298043,5.781905063189999
7.8,0.1889,0.7,0.6333,0.091298043,5.781905063189999
8.9,0.1889,0.7,0.6333,0.091298043,5.781905063189999
10.0,0.1889,0.7,0.6333,0.091298043,5.781905063189999
0.1,0.1889,0.7,0.7222,0.080092451,5.78427681122
1.2,0.1889,0.7,0.7222,0.080092451,5.78427681122
2.3,0.1889,0.7,0.7222,0.080092451,5.78427681122
3.4,0.1889,0.7,0.7222,0.080092451,5.78427681122
4.5,0.1889,0.7,0.7222,0.080092451,5.78427681122
5.6,0.1889,0.7,0.7222,0.080092451,5.78427681122
6.7,0.1889,0.7,0.7222,0.080092451,5.78427681122
7.8,0.1889,0.7,0.7222,0.080092451,5.78427681122
8.9,0.1889,0.7,0.7222,0.080092451,5.78427681122
10.0,0.1889,0.7,0.7222,0.080092451,5.78427681122
0.1,0.1889,0.7,0.8111,0.071337224,5.78616223864
1.2,0.1889,0.7,0.8111,0.071337224,5.78616223864
2.3,0.1889,0.7,0.8111,0.071337224,5.78616223864
3.4,0.1889,0.7,0.8111,0.071337224,5.78616223864
4.5,0.1889,0.7,0.8111,0.071337224,5.78616223864
5.6,0.1889,0.7,0.8111,0.071337224,5.78616223864
6.7,0.1889,0.7,0.8111,0.071337224,5.78616223864
7.8,0.1889,0.7,0.8111,0.071337224,5.78616223864
8.9,0.1889,0.7,0.8111,0.071337224,5.78616223864
10.0,0.1889,0.7,0.8111,0.071337224,5.78616223864
0.1,0.1889,0.7,0.9,0.064308677,5.78778093
1.2,0.1889,0.7,0.9,0.064308677,5.78778093
2.3,0.1889,0.7,0.9,0.064308677,5.78778093
3.4,0.1889,0.7,0.9,0.064308677,5.78778093
4.5,0.1889,0.7,0.9,0.064308677,5.78778093
5.6,0.1889,0.7,0.9,0.064308677,5.78778093
6.7,0.1889,0.7,0.9,0.064308677,5.78778093
7.8,0.1889,0.7,0.9,0.064308677,5.78778093
8.9,0.1889,0.7,0.9,0.064308677,5.78778093
10.0,0.1889,0.7,0.9,0.064308677,5.78778093
0.1,0.1889,1.0,0.1,0.563584432,5.6358443199999995
1.2,0.1889,1.0,0.1,0.563584432,5.6358443199999995
2.3,0.1889,1.0,0.1,0.563584432,5.6358443199999995
3.4,0.1889,1.0,0.1,0.563584432,5.6358443199999995
4.5,0.1889,1.0,0.1,0.563584432,5.6358443199999995
5.6,0.1889,1.0,0.1,0.563584432,5.6358443199999995
6.7,0.1889,1.0,0.1,0.563584432,5.6358443199999995
7.8,0.1889,1.0,0.1,0.563584432,5.6358443199999995
8.9,0.1889,1.0,0.1,0.563584432,5.6358443199999995
10.0,0.1889,1.0,0.1,0.563584432,5.6358443199999995
0.1,0.1889,1.0,0.1889,0.307819793,5.81471588977
1.2,0.1889,1.0,0.1889,0.307819793,5.81471588977
2.3,0.1889,1.0,0.1889,0.307819793,5.81471588977
3.4,0.1889,1.0,0.1889,0.307819793,5.81471588977
4.5,0.1889,1.0,0.1889,0.307819793,5.81471588977
5.6,0.1889,1.0,0.1889,0.307819793,5.81471588977
6.7,0.1889,1.0,0.1889,0.307819793,5.81471588977
7.8,0.1889,1.0,0.1889,0.307819793,5.81471588977
8.9,0.1889,1.0,0.1889,0.307819793,5.81471588977
10.0,0.1889,1.0,0.1889,0.307819793,5.81471588977
0.1,0.1889,1.0,0.2778,0.210631251,5.85133615278
1.2,0.1889,1.0,0.2778,0.210631251,5.85133615278
2.3,0.1889,1.0,0.2778,0.210631251,5.85133615278
3.4,0.1889,1.0,0.2778,0.210631251,5.85133615278
4.5,0.1889,1.0,0.2778,0.210631251,5.85133615278
5.6,0.1889,1.0,0.2778,0.210631251,5.85133615278
6.7,0.1889,1.0,0.2778,0.210631251,5.85133615278
7.8,0.1889,1.0,0.2778,0.210631251,5.85133615278
8.9,0.1889,1.0,0.2778,0.210631251,5.85133615278
10.0,0.1889,1.0,0.2778,0.210631251,5.85133615278
0.1,0.1889,1.0,0.3667,0.159994097,5.86698353699
1.2,0.1889,1.0,0.3667,0.159994097,5.86698353699
2.3,0.1889,1.0,0.3667,0.159994097,5.86698353699
3.4,0.1889,1.0,0.3667,0.159994097,5.86698353699
4.5,0.1889,1.0,0.3667,0.159994097,5.86698353699
5.6,0.1889,1.0,0.3667,0.159994097,5.86698353699
6.7,0.1889,1.0,0.3667,0.159994097,5.86698353699
7.8,0.1889,1.0,0.3667,0.159994097,5.86698353699
8.9,0.1889,1.0,0.3667,0.159994097,5.86698353699
10.0,0.1889,1.0,0.3667,0.159994097,5.86698353699
0.1,0.1889,1.0,0.4556,0.128965471,5.87566685876
1.2,0.1889,1.0,0.4556,0.128965471,5.87566685876
2.3,0.1889,1.0,0.4556,0.128965471,5.87566685876
3.4,0.1889,1.0,0.4556,0.128965471,5.87566685876
4.5,0.1889,1.0,0.4556,0.128965471,5.87566685876
5.6,0.1889,1.0,0.4556,0.128965471,5.87566685876
6.7,0.1889,1.0,0.4556,0.128965471,5.87566685876
7.8,0.1889,1.0,0.4556,0.128965471,5.87566685876
8.9,0.1889,1.0,0.4556,0.128965471,5.87566685876
10.0,0.1889,1.0,0.4556,0.128965471,5.87566685876
0.1,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
1.2,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
2.3,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
3.4,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
4.5,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
5.6,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
6.7,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
7.8,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
8.9,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
10.0,0.1889,1.0,0.5444,0.108030049,5.8811558675599995
0.1,0.1889,1.0,0.6333,0.092926202,5.88501637266
1.2,0.1889,1.0,0.6333,0.092926202,5.88501637266
2.3,0.1889,1.0,0.6333,0.092926202,5.88501637266
3.4,0.1889,1.0,0.6333,0.092926202,5.88501637266
4.5,0.1889,1.0,0.6333,0.092926202,5.88501637266
5.6,0.1889,1.0,0.6333,0.092926202,5.88501637266
6.7,0.1889,1.0,0.6333,0.092926202,5.88501637266
7.8,0.1889,1.0,0.6333,0.092926202,5.88501637266
8.9,0.1889,1.0,0.6333,0.092926202,5.88501637266
10.0,0.1889,1.0,0.6333,0.092926202,5.88501637266
0.1,0.1889,1.0,0.7222,0.081526657,5.88785516854
1.2,0.1889,1.0,0.7222,0.081526657,5.88785516854
2.3,0.1889,1.0,0.7222,0.081526657,5.88785516854
3.4,0.1889,1.0,0.7222,0.081526657,5.88785516854
4.5,0.1889,1.0,0.7222,0.081526657,5.88785516854
5.6,0.1889,1.0,0.7222,0.081526657,5.88785516854
6.7,0.1889,1.0,0.7222,0.081526657,5.88785516854
7.8,0.1889,1.0,0.7222,0.081526657,5.88785516854
8.9,0.1889,1.0,0.7222,0.081526657,5.88785516854
10.0,0.1889,1.0,0.7222,0.081526657,5.88785516854
