P700_red_initial,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,Phi2,Result
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.5444,0.541268007,29.46663030108
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.6333,0.476604498,30.183362858339997
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.6333,0.582548916,36.89282285028
0.7,0.1,0.55,0.6333,0.582548916,36.89282285028
