P700_red_initial,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,Phi2,Result
5.6,0.1,0.07,0.7222,0.423509024,30.585821713279998
6.7,0.1,0.07,0.7222,0.423509024,30.585821713279998
7.8,0.1,0.07,0.7222,0.423509024,30.585821713279998
8.9,0.1,0.07,0.7222,0.423509024,30.585821713279998
10.0,0.1,0.07,0.7222,0.423509024,30.585821713279998
0.7,0.1,0.07,0.8111,0.380213813,30.83914237243
1.2,0.1,0.07,0.8111,0.380213813,30.83914237243
2.3,0.1,0.07,0.8111,0.380213813,30.83914237243
3.4,0.1,0.07,0.8111,0.380213813,30.83914237243
4.5,0.1,0.07,0.8111,0.380213813,30.83914237243
5.6,0.1,0.07,0.8111,0.380213813,30.83914237243
6.7,0.1,0.07,0.8111,0.380213813,30.83914237243
7.8,0.1,0.07,0.8111,0.380213813,30.83914237243
8.9,0.1,0.07,0.8111,0.380213813,30.83914237243
10.0,0.1,0.07,0.8111,0.380213813,30.83914237243
0.7,0.1,0.07,0.9,0.344574647,31.011718230000003
1.2,0.1,0.07,0.9,0.344574647,31.011718230000003
2.3,0.1,0.07,0.9,0.344574647,31.011718230000003
3.4,0.1,0.07,0.9,0.344574647,31.011718230000003
4.5,0.1,0.07,0.9,0.344574647,31.011718230000003
5.6,0.1,0.07,0.9,0.344574647,31.011718230000003
6.7,0.1,0.07,0.9,0.344574647,31.011718230000003
7.8,0.1,0.07,0.9,0.344574647,31.011718230000003
8.9,0.1,0.07,0.9,0.344574647,31.011718230000003
10.0,0.1,0.07,0.9,0.344574647,31.011718230000003
0.7,0.1,0.1,0.1,0.755862445,7.558624450000001
1.2,0.1,0.1,0.1,0.755862445,7.558624450000001
2.3,0.1,0.1,0.1,0.755862445,7.558624450000001
3.4,0.1,0.1,0.1,0.755862445,7.558624450000001
4.5,0.1,0.1,0.1,0.755862445,7.558624450000001
5.6,0.1,0.1,0.1,0.755862445,7.558624450000001
6.7,0.1,0.1,0.1,0.755862445,7.558624450000001
7.8,0.1,0.1,0.1,0.755862445,7.558624450000001
8.9,0.1,0.1,0.1,0.755862445,7.558624450000001
10.0,0.1,0.1,0.1,0.755862445,7.558624450000001
0.7,0.1,0.1,0.1889,0.744091969,14.05589729441
1.2,0.1,0.1,0.1889,0.744091969,14.05589729441
2.3,0.1,0.1,0.1889,0.744091969,14.05589729441
3.4,0.1,0.1,0.1889,0.744091969,14.05589729441
4.5,0.1,0.1,0.1889,0.744091969,14.05589729441
5.6,0.1,0.1,0.1889,0.744091969,14.05589729441
6.7,0.1,0.1,0.1889,0.744091969,14.05589729441
7.8,0.1,0.1,0.1889,0.744091969,14.05589729441
8.9,0.1,0.1,0.1889,0.744091969,14.05589729441
10.0,0.1,0.1,0.1889,0.744091969,14.05589729441
0.7,0.1,0.1,0.2778,0.742151988,20.61698222664
1.2,0.1,0.1,0.2778,0.742151988,20.61698222664
2.3,0.1,0.1,0.2778,0.742151988,20.61698222664
3.4,0.1,0.1,0.2778,0.742151988,20.61698222664
4.5,0.1,0.1,0.2778,0.742151988,20.61698222664
5.6,0.1,0.1,0.2778,0.742151988,20.61698222664
6.7,0.1,0.1,0.2778,0.742151988,20.61698222664
7.8,0.1,0.1,0.2778,0.742151988,20.61698222664
8.9,0.1,0.1,0.2778,0.742151988,20.61698222664
10.0,0.1,0.1,0.2778,0.742151988,20.61698222664
0.7,0.1,0.1,0.3667,0.723802031,26.54182047677
1.2,0.1,0.1,0.3667,0.723802031,26.54182047677
2.3,0.1,0.1,0.3667,0.723802031,26.54182047677
3.4,0.1,0.1,0.3667,0.723802031,26.54182047677
4.5,0.1,0.1,0.3667,0.723802031,26.54182047677
5.6,0.1,0.1,0.3667,0.723802031,26.54182047677
6.7,0.1,0.1,0.3667,0.723802031,26.54182047677
7.8,0.1,0.1,0.3667,0.723802031,26.54182047677
8.9,0.1,0.1,0.3667,0.723802031,26.54182047677
10.0,0.1,0.1,0.3667,0.723802031,26.54182047677
0.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
1.2,0.1,0.1,0.4556,0.667253068,30.400049778079996
2.3,0.1,0.1,0.4556,0.667253068,30.400049778079996
3.4,0.1,0.1,0.4556,0.667253068,30.400049778079996
4.5,0.1,0.1,0.4556,0.667253068,30.400049778079996
5.6,0.1,0.1,0.4556,0.667253068,30.400049778079996
6.7,0.1,0.1,0.4556,0.667253068,30.400049778079996
7.8,0.1,0.1,0.4556,0.667253068,30.400049778079996
8.9,0.1,0.1,0.4556,0.667253068,30.400049778079996
10.0,0.1,0.1,0.4556,0.667253068,30.400049778079996
0.7,0.1,0.1,0.5444,0.589011613,32.06579221172
1.2,0.1,0.1,0.5444,0.589011613,32.06579221172
2.3,0.1,0.1,0.5444,0.589011613,32.06579221172
3.4,0.1,0.1,0.5444,0.589011613,32.06579221172
4.5,0.1,0.1,0.5444,0.589011613,32.06579221172
5.6,0.1,0.1,0.5444,0.589011613,32.06579221172
6.7,0.1,0.1,0.5444,0.589011613,32.06579221172
7.8,0.1,0.1,0.5444,0.589011613,32.06579221172
8.9,0.1,0.1,0.5444,0.589011613,32.06579221172
10.0,0.1,0.1,0.5444,0.589011613,32.06579221172
0.7,0.1,0.1,0.6333,0.517974024,32.80329493992
1.2,0.1,0.1,0.6333,0.517974024,32.80329493992
2.3,0.1,0.1,0.6333,0.517974024,32.80329493992
3.4,0.1,0.1,0.6333,0.517974024,32.80329493992
4.5,0.1,0.1,0.6333,0.517974024,32.80329493992
5.6,0.1,0.1,0.6333,0.517974024,32.80329493992
6.7,0.1,0.1,0.6333,0.517974024,32.80329493992
7.8,0.1,0.1,0.6333,0.517974024,32.80329493992
8.9,0.1,0.1,0.6333,0.517974024,32.80329493992
10.0,0.1,0.1,0.6333,0.517974024,32.80329493992
0.7,0.1,0.1,0.7222,0.459635622,33.19488462084
1.2,0.1,0.1,0.7222,0.459635622,33.19488462084
2.3,0.1,0.1,0.7222,0.459635622,33.19488462084
3.4,0.1,0.1,0.7222,0.459635622,33.19488462084
4.5,0.1,0.1,0.7222,0.459635622,33.19488462084
5.6,0.1,0.1,0.7222,0.459635622,33.19488462084
6.7,0.1,0.1,0.7222,0.459635622,33.19488462084
7.8,0.1,0.1,0.7222,0.459635622,33.19488462084
8.9,0.1,0.1,0.7222,0.459635622,33.19488462084
10.0,0.1,0.1,0.7222,0.459635622,33.19488462084
0.7,0.1,0.1,0.8111,0.412204829,33.43393368019
1.2,0.1,0.1,0.8111,0.412204829,33.43393368019
2.3,0.1,0.1,0.8111,0.412204829,33.43393368019
3.4,0.1,0.1,0.8111,0.412204829,33.43393368019
4.5,0.1,0.1,0.8111,0.412204829,33.43393368019
5.6,0.1,0.1,0.8111,0.412204829,33.43393368019
6.7,0.1,0.1,0.8111,0.412204829,33.43393368019
7.8,0.1,0.1,0.8111,0.412204829,33.43393368019
8.9,0.1,0.1,0.8111,0.412204829,33.43393368019
10.0,0.1,0.1,0.8111,0.412204829,33.43393368019
0.7,0.1,0.1,0.9,0.373261746,33.59355714
1.2,0.1,0.1,0.9,0.373261746,33.59355714
2.3,0.1,0.1,0.9,0.373261746,33.59355714
3.4,0.1,0.1,0.9,0.373261746,33.59355714
4.5,0.1,0.1,0.9,0.373261746,33.59355714
5.6,0.1,0.1,0.9,0.373261746,33.59355714
6.7,0.1,0.1,0.9,0.373261746,33.59355714
7.8,0.1,0.1,0.9,0.373261746,33.59355714
8.9,0.1,0.1,0.9,0.373261746,33.59355714
10.0,0.1,0.1,0.9,0.373261746,33.59355714
0.7,0.1,0.25,0.1,0.80802502,8.0802502
1.2,0.1,0.25,0.1,0.80802502,8.0802502
2.3,0.1,0.25,0.1,0.80802502,8.0802502
3.4,0.1,0.25,0.1,0.80802502,8.0802502
4.5,0.1,0.25,0.1,0.80802502,8.0802502
5.6,0.1,0.25,0.1,0.80802502,8.0802502
6.7,0.1,0.25,0.1,0.80802502,8.0802502
7.8,0.1,0.25,0.1,0.80802502,8.0802502
8.9,0.1,0.25,0.1,0.80802502,8.0802502
10.0,0.1,0.25,0.1,0.80802502,8.0802502
0.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
1.2,0.1,0.25,0.1889,0.806364137,15.232218547930001
2.3,0.1,0.25,0.1889,0.806364137,15.232218547930001
3.4,0.1,0.25,0.1889,0.806364137,15.232218547930001
4.5,0.1,0.25,0.1889,0.806364137,15.232218547930001
5.6,0.1,0.25,0.1889,0.806364137,15.232218547930001
6.7,0.1,0.25,0.1889,0.806364137,15.232218547930001
7.8,0.1,0.25,0.1889,0.806364137,15.232218547930001
8.9,0.1,0.25,0.1889,0.806364137,15.232218547930001
10.0,0.1,0.25,0.1889,0.806364137,15.232218547930001
0.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
1.2,0.1,0.25,0.2778,0.804380515,22.345690706699997
2.3,0.1,0.25,0.2778,0.804380515,22.345690706699997
3.4,0.1,0.25,0.2778,0.804380515,22.345690706699997
4.5,0.1,0.25,0.2778,0.804380515,22.345690706699997
5.6,0.1,0.25,0.2778,0.804380515,22.345690706699997
6.7,0.1,0.25,0.2778,0.804380515,22.345690706699997
7.8,0.1,0.25,0.2778,0.804380515,22.345690706699997
8.9,0.1,0.25,0.2778,0.804380515,22.345690706699997
10.0,0.1,0.25,0.2778,0.804380515,22.345690706699997
0.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
1.2,0.1,0.25,0.3667,0.792493681,29.060743282270003
2.3,0.1,0.25,0.3667,0.792493681,29.060743282270003
3.4,0.1,0.25,0.3667,0.792493681,29.060743282270003
4.5,0.1,0.25,0.3667,0.792493681,29.060743282270003
5.6,0.1,0.25,0.3667,0.792493681,29.060743282270003
6.7,0.1,0.25,0.3667,0.792493681,29.060743282270003
7.8,0.1,0.25,0.3667,0.792493681,29.060743282270003
8.9,0.1,0.25,0.3667,0.792493681,29.060743282270003
10.0,0.1,0.25,0.3667,0.792493681,29.060743282270003
0.7,0.1,0.25,0.4556,0.737861358,33.61696347048
1.2,0.1,0.25,0.4556,0.737861358,33.61696347048
2.3,0.1,0.25,0.4556,0.737861358,33.61696347048
3.4,0.1,0.25,0.4556,0.737861358,33.61696347048
4.5,0.1,0.25,0.4556,0.737861358,33.61696347048
5.6,0.1,0.25,0.4556,0.737861358,33.61696347048
6.7,0.1,0.25,0.4556,0.737861358,33.61696347048
7.8,0.1,0.25,0.4556,0.737861358,33.61696347048
8.9,0.1,0.25,0.4556,0.737861358,33.61696347048
10.0,0.1,0.25,0.4556,0.737861358,33.61696347048
0.7,0.1,0.25,0.5444,0.646847041,35.21435291204
1.2,0.1,0.25,0.5444,0.646847041,35.21435291204
2.3,0.1,0.25,0.5444,0.646847041,35.21435291204
3.4,0.1,0.25,0.5444,0.646847041,35.21435291204
4.5,0.1,0.25,0.5444,0.646847041,35.21435291204
5.6,0.1,0.25,0.5444,0.646847041,35.21435291204
6.7,0.1,0.25,0.5444,0.646847041,35.21435291204
7.8,0.1,0.25,0.5444,0.646847041,35.21435291204
8.9,0.1,0.25,0.5444,0.646847041,35.21435291204
10.0,0.1,0.25,0.5444,0.646847041,35.21435291204
0.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
1.2,0.1,0.25,0.6333,0.565671962,35.824005353459995
2.3,0.1,0.25,0.6333,0.565671962,35.824005353459995
3.4,0.1,0.25,0.6333,0.565671962,35.824005353459995
4.5,0.1,0.25,0.6333,0.565671962,35.824005353459995
5.6,0.1,0.25,0.6333,0.565671962,35.824005353459995
6.7,0.1,0.25,0.6333,0.565671962,35.824005353459995
7.8,0.1,0.25,0.6333,0.565671962,35.824005353459995
8.9,0.1,0.25,0.6333,0.565671962,35.824005353459995
10.0,0.1,0.25,0.6333,0.565671962,35.824005353459995
0.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
1.2,0.1,0.25,0.7222,0.500309253,36.13233425165999
2.3,0.1,0.25,0.7222,0.500309253,36.13233425165999
3.4,0.1,0.25,0.7222,0.500309253,36.13233425165999
4.5,0.1,0.25,0.7222,0.500309253,36.13233425165999
5.6,0.1,0.25,0.7222,0.500309253,36.13233425165999
6.7,0.1,0.25,0.7222,0.500309253,36.13233425165999
7.8,0.1,0.25,0.7222,0.500309253,36.13233425165999
8.9,0.1,0.25,0.7222,0.500309253,36.13233425165999
10.0,0.1,0.25,0.7222,0.500309253,36.13233425165999
0.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
1.2,0.1,0.25,0.8111,0.44774844,36.316875968400005
2.3,0.1,0.25,0.8111,0.44774844,36.316875968400005
3.4,0.1,0.25,0.8111,0.44774844,36.316875968400005
4.5,0.1,0.25,0.8111,0.44774844,36.316875968400005
5.6,0.1,0.25,0.8111,0.44774844,36.316875968400005
6.7,0.1,0.25,0.8111,0.44774844,36.316875968400005
7.8,0.1,0.25,0.8111,0.44774844,36.316875968400005
8.9,0.1,0.25,0.8111,0.44774844,36.316875968400005
10.0,0.1,0.25,0.8111,0.44774844,36.316875968400005
0.7,0.1,0.25,0.9,0.404882826,36.43945434
1.2,0.1,0.25,0.9,0.404882826,36.43945434
2.3,0.1,0.25,0.9,0.404882826,36.43945434
3.4,0.1,0.25,0.9,0.404882826,36.43945434
4.5,0.1,0.25,0.9,0.404882826,36.43945434
5.6,0.1,0.25,0.9,0.404882826,36.43945434
6.7,0.1,0.25,0.9,0.404882826,36.43945434
7.8,0.1,0.25,0.9,0.404882826,36.43945434
8.9,0.1,0.25,0.9,0.404882826,36.43945434
10.0,0.1,0.25,0.9,0.404882826,36.43945434
0.7,0.1,0.4,0.1,0.820025644,8.20025644
1.2,0.1,0.4,0.1,0.820025644,8.20025644
2.3,0.1,0.4,0.1,0.820025644,8.20025644
3.4,0.1,0.4,0.1,0.820025644,8.20025644
4.5,0.1,0.4,0.1,0.820025644,8.20025644
5.6,0.1,0.4,0.1,0.820025644,8.20025644
6.7,0.1,0.4,0.1,0.820025644,8.20025644
7.8,0.1,0.4,0.1,0.820025644,8.20025644
8.9,0.1,0.4,0.1,0.820025644,8.20025644
10.0,0.1,0.4,0.1,0.820025644,8.20025644
0.7,0.1,0.4,0.1889,0.818918558,15.46937156062
1.2,0.1,0.4,0.1889,0.818918558,15.46937156062
2.3,0.1,0.4,0.1889,0.818918558,15.46937156062
3.4,0.1,0.4,0.1889,0.818918558,15.46937156062
4.5,0.1,0.4,0.1889,0.818918558,15.46937156062
5.6,0.1,0.4,0.1889,0.818918558,15.46937156062
6.7,0.1,0.4,0.1889,0.818918558,15.46937156062
7.8,0.1,0.4,0.1889,0.818918558,15.46937156062
8.9,0.1,0.4,0.1889,0.818918558,15.46937156062
10.0,0.1,0.4,0.1889,0.818918558,15.46937156062
0.7,0.1,0.4,0.2778,0.816525978,22.68309166884
1.2,0.1,0.4,0.2778,0.816525978,22.68309166884
2.3,0.1,0.4,0.2778,0.816525978,22.68309166884
3.4,0.1,0.4,0.2778,0.816525978,22.68309166884
4.5,0.1,0.4,0.2778,0.816525978,22.68309166884
5.6,0.1,0.4,0.2778,0.816525978,22.68309166884
6.7,0.1,0.4,0.2778,0.816525978,22.68309166884
7.8,0.1,0.4,0.2778,0.816525978,22.68309166884
8.9,0.1,0.4,0.2778,0.816525978,22.68309166884
10.0,0.1,0.4,0.2778,0.816525978,22.68309166884
0.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
1.2,0.1,0.4,0.3667,0.805861986,29.550959026620006
2.3,0.1,0.4,0.3667,0.805861986,29.550959026620006
3.4,0.1,0.4,0.3667,0.805861986,29.550959026620006
4.5,0.1,0.4,0.3667,0.805861986,29.550959026620006
5.6,0.1,0.4,0.3667,0.805861986,29.550959026620006
6.7,0.1,0.4,0.3667,0.805861986,29.550959026620006
7.8,0.1,0.4,0.3667,0.805861986,29.550959026620006
8.9,0.1,0.4,0.3667,0.805861986,29.550959026620006
10.0,0.1,0.4,0.3667,0.805861986,29.550959026620006
0.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
1.2,0.1,0.4,0.4556,0.75252391,34.284989339599996
2.3,0.1,0.4,0.4556,0.75252391,34.284989339599996
3.4,0.1,0.4,0.4556,0.75252391,34.284989339599996
4.5,0.1,0.4,0.4556,0.75252391,34.284989339599996
5.6,0.1,0.4,0.4556,0.75252391,34.284989339599996
6.7,0.1,0.4,0.4556,0.75252391,34.284989339599996
7.8,0.1,0.4,0.4556,0.75252391,34.284989339599996
8.9,0.1,0.4,0.4556,0.75252391,34.284989339599996
10.0,0.1,0.4,0.4556,0.75252391,34.284989339599996
0.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
1.2,0.1,0.4,0.5444,0.659484402,35.902330844880005
2.3,0.1,0.4,0.5444,0.659484402,35.902330844880005
3.4,0.1,0.4,0.5444,0.659484402,35.902330844880005
4.5,0.1,0.4,0.5444,0.659484402,35.902330844880005
5.6,0.1,0.4,0.5444,0.659484402,35.902330844880005
6.7,0.1,0.4,0.5444,0.659484402,35.902330844880005
7.8,0.1,0.4,0.5444,0.659484402,35.902330844880005
8.9,0.1,0.4,0.5444,0.659484402,35.902330844880005
10.0,0.1,0.4,0.5444,0.659484402,35.902330844880005
0.7,0.1,0.4,0.6333,0.576643871,36.51885635043
1.2,0.1,0.4,0.6333,0.576643871,36.51885635043
2.3,0.1,0.4,0.6333,0.576643871,36.51885635043
3.4,0.1,0.4,0.6333,0.576643871,36.51885635043
4.5,0.1,0.4,0.6333,0.576643871,36.51885635043
5.6,0.1,0.4,0.6333,0.576643871,36.51885635043
6.7,0.1,0.4,0.6333,0.576643871,36.51885635043
7.8,0.1,0.4,0.6333,0.576643871,36.51885635043
8.9,0.1,0.4,0.6333,0.576643871,36.51885635043
10.0,0.1,0.4,0.6333,0.576643871,36.51885635043
0.7,0.1,0.4,0.7222,0.509996895,36.8319757569
1.2,0.1,0.4,0.7222,0.509996895,36.8319757569
2.3,0.1,0.4,0.7222,0.509996895,36.8319757569
3.4,0.1,0.4,0.7222,0.509996895,36.8319757569
4.5,0.1,0.4,0.7222,0.509996895,36.8319757569
5.6,0.1,0.4,0.7222,0.509996895,36.8319757569
6.7,0.1,0.4,0.7222,0.509996895,36.8319757569
7.8,0.1,0.4,0.7222,0.509996895,36.8319757569
8.9,0.1,0.4,0.7222,0.509996895,36.8319757569
10.0,0.1,0.4,0.7222,0.509996895,36.8319757569
0.7,0.1,0.4,0.8111,0.456411993,37.01957675223
1.2,0.1,0.4,0.8111,0.456411993,37.01957675223
2.3,0.1,0.4,0.8111,0.456411993,37.01957675223
3.4,0.1,0.4,0.8111,0.456411993,37.01957675223
4.5,0.1,0.4,0.8111,0.456411993,37.01957675223
5.6,0.1,0.4,0.8111,0.456411993,37.01957675223
6.7,0.1,0.4,0.8111,0.456411993,37.01957675223
7.8,0.1,0.4,0.8111,0.456411993,37.01957675223
8.9,0.1,0.4,0.8111,0.456411993,37.01957675223
10.0,0.1,0.4,0.8111,0.456411993,37.01957675223
0.7,0.1,0.4,0.9,0.412713966,37.14425694
1.2,0.1,0.4,0.9,0.412713966,37.14425694
2.3,0.1,0.4,0.9,0.412713966,37.14425694
3.4,0.1,0.4,0.9,0.412713966,37.14425694
4.5,0.1,0.4,0.9,0.412713966,37.14425694
5.6,0.1,0.4,0.9,0.412713966,37.14425694
6.7,0.1,0.4,0.9,0.412713966,37.14425694
7.8,0.1,0.4,0.9,0.412713966,37.14425694
8.9,0.1,0.4,0.9,0.412713966,37.14425694
10.0,0.1,0.4,0.9,0.412713966,37.14425694
0.7,0.1,0.55,0.1,0.824345623,8.243456230000001
1.2,0.1,0.55,0.1,0.824345623,8.243456230000001
2.3,0.1,0.55,0.1,0.824345623,8.243456230000001
3.4,0.1,0.55,0.1,0.824345623,8.243456230000001
4.5,0.1,0.55,0.1,0.824345623,8.243456230000001
5.6,0.1,0.55,0.1,0.824345623,8.243456230000001
6.7,0.1,0.55,0.1,0.824345623,8.243456230000001
7.8,0.1,0.55,0.1,0.824345623,8.243456230000001
8.9,0.1,0.55,0.1,0.824345623,8.243456230000001
10.0,0.1,0.55,0.1,0.824345623,8.243456230000001
0.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
1.2,0.1,0.55,0.1889,0.823263531,15.551448100590001
2.3,0.1,0.55,0.1889,0.823263531,15.551448100590001
3.4,0.1,0.55,0.1889,0.823263531,15.551448100590001
4.5,0.1,0.55,0.1889,0.823263531,15.551448100590001
5.6,0.1,0.55,0.1889,0.823263531,15.551448100590001
6.7,0.1,0.55,0.1889,0.823263531,15.551448100590001
7.8,0.1,0.55,0.1889,0.823263531,15.551448100590001
8.9,0.1,0.55,0.1889,0.823263531,15.551448100590001
10.0,0.1,0.55,0.1889,0.823263531,15.551448100590001
0.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
1.2,0.1,0.55,0.2778,0.820747036,22.800352660079998
2.3,0.1,0.55,0.2778,0.820747036,22.800352660079998
3.4,0.1,0.55,0.2778,0.820747036,22.800352660079998
4.5,0.1,0.55,0.2778,0.820747036,22.800352660079998
5.6,0.1,0.55,0.2778,0.820747036,22.800352660079998
6.7,0.1,0.55,0.2778,0.820747036,22.800352660079998
7.8,0.1,0.55,0.2778,0.820747036,22.800352660079998
8.9,0.1,0.55,0.2778,0.820747036,22.800352660079998
10.0,0.1,0.55,0.2778,0.820747036,22.800352660079998
0.7,0.1,0.55,0.3667,0.810716107,29.72895964369
1.2,0.1,0.55,0.3667,0.810716107,29.72895964369
2.3,0.1,0.55,0.3667,0.810716107,29.72895964369
3.4,0.1,0.55,0.3667,0.810716107,29.72895964369
4.5,0.1,0.55,0.3667,0.810716107,29.72895964369
5.6,0.1,0.55,0.3667,0.810716107,29.72895964369
6.7,0.1,0.55,0.3667,0.810716107,29.72895964369
7.8,0.1,0.55,0.3667,0.810716107,29.72895964369
8.9,0.1,0.55,0.3667,0.810716107,29.72895964369
10.0,0.1,0.55,0.3667,0.810716107,29.72895964369
0.7,0.1,0.55,0.4556,0.758822889,34.57197082284
1.2,0.1,0.55,0.4556,0.758822889,34.57197082284
2.3,0.1,0.55,0.4556,0.758822889,34.57197082284
3.4,0.1,0.55,0.4556,0.758822889,34.57197082284
4.5,0.1,0.55,0.4556,0.758822889,34.57197082284
5.6,0.1,0.55,0.4556,0.758822889,34.57197082284
6.7,0.1,0.55,0.4556,0.758822889,34.57197082284
7.8,0.1,0.55,0.4556,0.758822889,34.57197082284
8.9,0.1,0.55,0.4556,0.758822889,34.57197082284
10.0,0.1,0.55,0.4556,0.758822889,34.57197082284
0.7,0.1,0.55,0.5444,0.665807685,36.2465703714
1.2,0.1,0.55,0.5444,0.665807685,36.2465703714
2.3,0.1,0.55,0.5444,0.665807685,36.2465703714
3.4,0.1,0.55,0.5444,0.665807685,36.2465703714
4.5,0.1,0.55,0.5444,0.665807685,36.2465703714
5.6,0.1,0.55,0.5444,0.665807685,36.2465703714
6.7,0.1,0.55,0.5444,0.665807685,36.2465703714
7.8,0.1,0.55,0.5444,0.665807685,36.2465703714
8.9,0.1,0.55,0.5444,0.665807685,36.2465703714
10.0,0.1,0.55,0.5444,0.665807685,36.2465703714
0.7,0.1,0.55,0.6333,0.582548916,36.89282285028
1.2,0.1,0.55,0.6333,0.582548916,36.89282285028
