Phi2,ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,Result
0.110600978,0.7,0.1,0.9,0.7,9.95408802
0.110600978,0.7,0.1,0.9,0.7,9.95408802
0.110600978,0.7,0.1,0.9,0.7,9.95408802
0.110600978,0.7,0.1,0.9,0.7,9.95408802
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.719823913,0.7,1.0,0.1,0.7,7.19823913
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.704312899,0.7,1.0,0.3,0.7,21.12938697
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.625854884,0.7,1.0,0.5,0.7,31.2927442
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.478130056,0.7,1.0,0.7,0.7,33.469103919999995
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.378042038,0.7,1.0,0.9,0.7,34.02378342
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.764002264,0.7,3.0,0.1,0.7,7.640022640000001
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.757942875,0.7,3.0,0.3,0.7,22.73828625
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.678981327,0.7,3.0,0.5,0.7,33.94906635
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.51066009,0.7,3.0,0.7,0.7,35.7462063
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.401906024,0.7,3.0,0.9,0.7,36.171542159999994
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.769794562,0.7,5.0,0.1,0.7,7.69794562
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.764458704,0.7,5.0,0.3,0.7,22.93376112
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.687948762,0.7,5.0,0.5,0.7,34.3974381
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.517786089,0.7,5.0,0.7,0.7,36.24502623
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.407697837,0.7,5.0,0.9,0.7,36.69280533
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.771547792,0.7,7.0,0.1,0.7,7.71547792
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.766486426,0.7,7.0,0.3,0.7,22.99459278
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.691971105,0.7,7.0,0.5,0.7,34.598555250000004
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.521836758,0.7,7.0,0.7,0.7,36.52857306
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.411181239,0.7,7.0,0.9,0.7,37.00631151
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.437296423,0.9,0.07,0.1,0.7,4.37296423
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.177510119,0.9,0.07,0.3,0.7,5.32530357
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.108733955,0.9,0.07,0.5,0.7,5.43669775
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.078293474,0.9,0.07,0.7,0.7,5.48054318
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.061144186,0.9,0.07,0.9,0.7,5.50297674
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.50650347,0.9,0.1,0.1,0.7,5.0650347
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.246451455,0.9,0.1,0.3,0.7,7.393543650000001
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.153193269,0.9,0.1,0.5,0.7,7.65966345
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.110797001,0.9,0.1,0.7,0.7,7.75579007
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.086700879,0.9,0.1,0.9,0.7,7.80307911
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.701047687,0.9,1.0,0.1,0.7,7.01047687
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.678966113,0.9,1.0,0.3,0.7,20.368983389999997
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.600054961,0.9,1.0,0.5,0.7,30.00274805
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.461432844,0.9,1.0,0.7,0.7,32.30029908
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.365902342,0.9,1.0,0.9,0.7,32.93121078
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.758726132,0.9,3.0,0.1,0.7,7.58726132
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.751985948,0.9,3.0,0.3,0.7,22.559578439999996
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.672365015,0.9,3.0,0.5,0.7,33.61825075
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.506224728,0.9,3.0,0.7,0.7,35.435730959999994
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.398486551,0.9,3.0,0.9,0.7,35.86378959
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.767578467,0.9,5.0,0.1,0.7,7.67578467
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.761954141,0.9,5.0,0.3,0.7,22.85862423
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.684105368,0.9,5.0,0.5,0.7,34.2052684
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.514499165,0.9,5.0,0.7,0.7,36.01494155
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.404974789,0.9,5.0,0.9,0.7,36.44773101
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.770345136,0.9,7.0,0.1,0.7,7.703451360000001
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.765088408,0.9,7.0,0.3,0.7,22.95265224
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.68906808,0.9,7.0,0.5,0.7,34.453404
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.518839547,0.9,7.0,0.7,0.7,36.318768289999994
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
0.408590261,0.9,7.0,0.9,0.7,36.77312349
