ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,CO2
0.1,1.61,0.36666667,2.3,0.753101355
0.1,1.61,0.36666667,3.4,0.753180881
0.1,1.61,0.36666667,4.5,0.753267969
0.1,1.61,0.36666667,5.6,0.753356658
0.1,1.61,0.36666667,6.7,0.753445612
0.1,1.61,0.36666667,7.8,0.753534212
0.1,1.61,0.36666667,8.9,0.753622239
0.1,1.61,0.36666667,10,0.753709557
0.1,1.61,0.45555556,0.1,0.071716271
0.1,1.61,0.45555556,1.2,0.939911134
0.1,1.61,0.45555556,2.3,0.935410406
0.1,1.61,0.45555556,3.4,0.931256098
0.1,1.61,0.45555556,4.5,0.931401729
0.1,1.61,0.45555556,5.6,0.931556537
0.1,1.61,0.45555556,6.7,0.931713699
0.1,1.61,0.45555556,7.8,0.931871386
0.1,1.61,0.45555556,8.9,0.932028498
0.1,1.61,0.45555556,10,0.932184747
0.1,1.61,0.54444444,0.1,0.060118392
0.1,1.61,0.54444444,1.2,0.761230514
0.1,1.61,0.54444444,2.3,1.120480221
0.1,1.61,0.54444444,3.4,1.11261785
0.1,1.61,0.54444444,4.5,1.107039493
0.1,1.61,0.54444444,5.6,1.10726462
0.1,1.61,0.54444444,6.7,1.107506581
0.1,1.61,0.54444444,7.8,1.107753082
0.1,1.61,0.54444444,8.9,1.108001069
0.1,1.61,0.54444444,10,1.108248729
0.1,1.61,0.63333333,0.1,0.048517438
0.1,1.61,0.63333333,1.2,0.579715473
0.1,1.61,0.63333333,2.3,1.243190663
0.1,1.61,0.63333333,3.4,1.300064589
0.1,1.61,0.63333333,4.5,1.291956665
0.1,1.61,0.63333333,5.6,1.281980652
0.1,1.61,0.63333333,6.7,1.280522754
0.1,1.61,0.63333333,7.8,1.280862086
0.1,1.61,0.63333333,8.9,1.281215007
0.1,1.61,0.63333333,10,1.281572496
0.1,1.61,0.72222222,0.1,0.036908053
0.1,1.61,0.72222222,1.2,0.436185112
0.1,1.61,0.72222222,2.3,0.865691651
0.1,1.61,0.72222222,3.4,1.387916866
0.1,1.61,0.72222222,4.5,1.481952291
0.1,1.61,0.72222222,5.6,1.475626765
0.1,1.61,0.72222222,6.7,1.467490556
0.1,1.61,0.72222222,7.8,1.458269019
0.1,1.61,0.72222222,8.9,1.451264448
0.1,1.61,0.72222222,10,1.45166594
0.1,1.61,0.81111111,0.1,0.025281295
0.1,1.61,0.81111111,1.2,0.296455067
0.1,1.61,0.81111111,2.3,0.573962831
0.1,1.61,0.81111111,3.4,0.854566327
0.1,1.61,0.81111111,4.5,1.194717015
0.1,1.61,0.81111111,5.6,1.553939777
0.1,1.61,0.81111111,6.7,1.663250937
0.1,1.61,0.81111111,7.8,1.659063744
0.1,1.61,0.81111111,8.9,1.653609953
0.1,1.61,0.81111111,10,1.647285
0.1,1.61,0.9,0.1,0.013613859
0.1,1.61,0.9,1.2,0.157230571
0.1,1.61,0.9,2.3,0.30078977
0.1,1.61,0.9,3.4,0.444596819
0.1,1.61,0.9,4.5,0.58894402
0.1,1.61,0.9,5.6,0.744221196
0.1,1.61,0.9,6.7,0.886033766
0.1,1.61,0.9,7.8,1.052593297
0.1,1.61,0.9,8.9,1.235076686
0.1,1.61,0.9,10,1.423501076
0.1,2.38,0.1,0.1,0.084216938
0.1,2.38,0.1,1.2,0.207395432
0.1,2.38,0.1,2.3,0.207396605
0.1,2.38,0.1,3.4,0.207397755
0.1,2.38,0.1,4.5,0.207398881
0.1,2.38,0.1,5.6,0.207399987
0.1,2.38,0.1,6.7,0.207401078
0.1,2.38,0.1,7.8,0.207402154
0.1,2.38,0.1,8.9,0.207403217
0.1,2.38,0.1,10,0.207404268
0.1,2.38,0.18888889,0.1,0.072489471
0.1,2.38,0.18888889,1.2,0.391357023
0.1,2.38,0.18888889,2.3,0.391363957
0.1,2.38,0.18888889,3.4,0.391371289
0.1,2.38,0.18888889,4.5,0.391378513
0.1,2.38,0.18888889,5.6,0.391385632
0.1,2.38,0.18888889,6.7,0.391392661
0.1,2.38,0.18888889,7.8,0.391399605
0.1,2.38,0.18888889,8.9,0.39140647
0.1,2.38,0.18888889,10,0.391413251
0.1,2.38,0.27777778,0.1,0.06448124
0.1,2.38,0.27777778,1.2,0.574847093
0.1,2.38,0.27777778,2.3,0.574661287
0.1,2.38,0.27777778,3.4,0.574682224
0.1,2.38,0.27777778,4.5,0.57470369
0.1,2.38,0.27777778,5.6,0.574725339
0.1,2.38,0.27777778,6.7,0.574746949
0.1,2.38,0.27777778,7.8,0.574768312
0.1,2.38,0.27777778,8.9,0.574789425
0.1,2.38,0.27777778,10,0.574810304
0.1,2.38,0.36666667,0.1,0.056601616
0.1,2.38,0.36666667,1.2,0.758661694
0.1,2.38,0.36666667,2.3,0.757020447
0.1,2.38,0.36666667,3.4,0.757064004
0.1,2.38,0.36666667,4.5,0.75711043
0.1,2.38,0.36666667,5.6,0.757157423
0.1,2.38,0.36666667,6.7,0.757204396
0.1,2.38,0.36666667,7.8,0.757251144
0.1,2.38,0.36666667,8.9,0.757297584
0.1,2.38,0.36666667,10,0.757343637
0.1,2.38,0.45555556,0.1,0.048741513
0.1,2.38,0.45555556,1.2,0.660264822
0.1,2.38,0.45555556,2.3,0.940302781
0.1,2.38,0.45555556,3.4,0.938267971
0.1,2.38,0.45555556,4.5,0.938350109
0.1,2.38,0.45555556,5.6,0.938435579
0.1,2.38,0.45555556,6.7,0.938521676
0.1,2.38,0.45555556,7.8,0.938607788
0.1,2.38,0.45555556,8.9,0.938693448
0.1,2.38,0.45555556,10,0.938778515
0.1,2.38,0.54444444,0.1,0.040884225
0.1,2.38,0.54444444,1.2,0.516497217
0.1,2.38,0.54444444,2.3,1.103136874
0.1,2.38,0.54444444,3.4,1.12113912
0.1,2.38,0.54444444,4.5,1.118182038
0.1,2.38,0.54444444,5.6,1.118315634
0.1,2.38,0.54444444,6.7,1.118454738
0.1,2.38,0.54444444,7.8,1.118595103
0.1,2.38,0.54444444,8.9,1.118735494
0.1,2.38,0.54444444,10,1.11887532
0.1,2.38,0.63333333,0.1,0.033023533
0.1,2.38,0.63333333,1.2,0.393612008
0.1,2.38,0.63333333,2.3,0.841689802
0.1,2.38,0.63333333,3.4,1.306539813
0.1,2.38,0.63333333,4.5,1.302912312
0.1,2.38,0.63333333,5.6,1.297853198
0.1,2.38,0.63333333,6.7,1.296727454
0.1,2.38,0.63333333,7.8,1.296933318
0.1,2.38,0.63333333,8.9,1.297143412
0.1,2.38,0.63333333,10,1.297354214
0.1,2.38,0.72222222,0.1,0.025154199
0.1,2.38,0.72222222,1.2,0.295513729
0.1,2.38,0.72222222,2.3,0.58792733
0.1,2.38,0.72222222,3.4,0.939609849
0.1,2.38,0.72222222,4.5,1.29889657
0.1,2.38,0.72222222,5.6,1.486659602
0.1,2.38,0.72222222,6.7,1.482774243
0.1,2.38,0.72222222,7.8,1.478044782
0.1,2.38,0.72222222,8.9,1.473533921
0.1,2.38,0.72222222,10,1.47378293
0.1,2.38,0.81111111,0.1,0.017267831
0.1,2.38,0.81111111,1.2,0.200827217
0.1,2.38,0.81111111,2.3,0.385499657
0.1,2.38,0.81111111,3.4,0.580503627
0.1,2.38,0.81111111,4.5,0.809796485
0.1,2.38,0.81111111,5.6,1.051884049
0.1,2.38,0.81111111,6.7,1.296054391
0.1,2.38,0.81111111,7.8,1.540936979
0.1,2.38,0.81111111,8.9,1.667695445
0.1,2.38,0.81111111,10,1.664678083
0.1,2.38,0.9,0.1,0.009343218
0.1,2.38,0.9,1.2,0.106613012
0.1,2.38,0.9,2.3,0.203747792
0.1,2.38,0.9,3.4,0.301092185
0.1,2.38,0.9,4.5,0.398944555
0.1,2.38,0.9,5.6,0.511120452
0.1,2.38,0.9,6.7,0.601568222
0.1,2.38,0.9,7.8,0.71469539
0.1,2.38,0.9,8.9,0.837471184
0.1,2.38,0.9,10,0.964294139
0.1,3.15,0.1,0.1,0.064152686
0.1,3.15,0.1,1.2,0.207431588
0.1,3.15,0.1,2.3,0.207432276
0.1,3.15,0.1,3.4,0.207432952
0.1,3.15,0.1,4.5,0.207433614
0.1,3.15,0.1,5.6,0.207434267
0.1,3.15,0.1,6.7,0.207434908
0.1,3.15,0.1,7.8,0.207435542
0.1,3.15,0.1,8.9,0.20743617
0.1,3.15,0.1,10,0.20743679
0.1,3.15,0.18888889,0.1,0.05502829
0.1,3.15,0.18888889,1.2,0.391586355
0.1,3.15,0.18888889,2.3,0.391590631
0.1,3.15,0.18888889,3.4,0.391594961
0.1,3.15,0.18888889,4.5,0.391599231
0.1,3.15,0.18888889,5.6,0.391603442
0.1,3.15,0.18888889,6.7,0.391607597
0.1,3.15,0.18888889,7.8,0.391611703
0.1,3.15,0.18888889,8.9,0.391615765
0.1,3.15,0.18888889,10,0.391619783
0.1,3.15,0.27777778,0.1,0.048907892
0.1,3.15,0.27777778,1.2,0.575434009
0.1,3.15,0.27777778,2.3,0.575352453
0.1,3.15,0.27777778,3.4,0.575365256
0.1,3.15,0.27777778,4.5,0.575378425
0.1,3.15,0.27777778,5.6,0.575391457
0.1,3.15,0.27777778,6.7,0.575404341
0.1,3.15,0.27777778,7.8,0.57541708
0.1,3.15,0.27777778,8.9,0.575429665
0.1,3.15,0.27777778,10,0.575442125
0.1,3.15,0.36666667,0.1,0.04293549
0.1,3.15,0.36666667,1.2,0.60974209
0.1,3.15,0.36666667,2.3,0.758551376
0.1,3.15,0.36666667,3.4,0.758578297
0.1,3.15,0.36666667,4.5,0.758606695
0.1,3.15,0.36666667,5.6,0.758635324
0.1,3.15,0.36666667,6.7,0.758663936
0.1,3.15,0.36666667,7.8,0.758692432
0.1,3.15,0.36666667,8.9,0.758720776
0.1,3.15,0.36666667,10,0.758748836
0.1,3.15,0.45555556,0.1,0.036986082
0.1,3.15,0.45555556,1.2,0.499408253
0.1,3.15,0.45555556,2.3,0.942190321
0.1,3.15,0.45555556,3.4,0.94107114
0.1,3.15,0.45555556,4.5,0.941122471
0.1,3.15,0.45555556,5.6,0.941175526
0.1,3.15,0.45555556,6.7,0.941228737
0.1,3.15,0.45555556,7.8,0.941281814
0.1,3.15,0.45555556,8.9,0.941334546
0.1,3.15,0.45555556,10,0.941386827
0.1,3.15,0.54444444,0.1,0.031040098
0.1,3.15,0.54444444,1.2,0.391469878
0.1,3.15,0.54444444,2.3,0.833657254
0.1,3.15,0.54444444,3.4,1.124478703
0.1,3.15,0.54444444,4.5,1.122756719
0.1,3.15,0.54444444,5.6,1.122842065
0.1,3.15,0.54444444,6.7,1.122929777
0.1,3.15,0.54444444,7.8,1.123017821
0.1,3.15,0.54444444,8.9,1.123105886
0.1,3.15,0.54444444,10,1.123193362
0.1,3.15,0.63333333,0.1,0.025090862
0.1,3.15,0.63333333,1.2,0.298597665
0.1,3.15,0.63333333,2.3,0.636637315
0.1,3.15,0.63333333,3.4,0.994590928
0.1,3.15,0.63333333,4.5,1.307226721
0.1,3.15,0.63333333,5.6,1.304304824
0.1,3.15,0.63333333,6.7,1.303563936
0.1,3.15,0.63333333,7.8,1.303697033
0.1,3.15,0.63333333,8.9,1.303831518
0.1,3.15,0.63333333,10,1.303966128
0.1,3.15,0.72222222,0.1,0.019133227
0.1,3.15,0.72222222,1.2,0.223684616
0.1,3.15,0.72222222,2.3,0.445992441
0.1,3.15,0.72222222,3.4,0.710675431
0.1,3.15,0.72222222,4.5,0.981615857
0.1,3.15,0.72222222,5.6,1.253575647
0.1,3.15,0.72222222,6.7,1.48886882
0.1,3.15,0.72222222,7.8,1.486115402
0.1,3.15,0.72222222,8.9,1.483242651
0.1,3.15,0.72222222,10,1.483385086
0.1,3.15,0.81111111,0.1,0.013159251
0.1,3.15,0.81111111,1.2,0.151966989
0.1,3.15,0.81111111,2.3,0.291863657
0.1,3.15,0.81111111,3.4,0.440484614
0.1,3.15,0.81111111,4.5,0.613224229
0.1,3.15,0.81111111,5.6,0.795521169
0.1,3.15,0.81111111,6.7,0.979620707
0.1,3.15,0.81111111,7.8,1.164331858
0.1,3.15,0.81111111,8.9,1.34935349
0.1,3.15,0.81111111,10,1.534575282
0.1,3.15,0.9,0.1,0.007149434
0.1,3.15,0.9,1.2,0.080738213
0.1,3.15,0.9,2.3,0.154164016
0.1,3.15,0.9,3.4,0.227792536
0.1,3.15,0.9,4.5,0.301937411
0.1,3.15,0.9,5.6,0.393965121
0.1,3.15,0.9,6.7,0.456313382
0.1,3.15,0.9,7.8,0.542067045
0.1,3.15,0.9,8.9,0.634424461
0.1,3.15,0.9,10,0.729822432
0.1,3.92,0.1,0.1,0.051943849
0.1,3.92,0.1,1.2,0.207449035
0.1,3.92,0.1,2.3,0.207449488
0.1,3.92,0.1,3.4,0.207449934
0.1,3.92,0.1,4.5,0.207450372
0.1,3.92,0.1,5.6,0.207450803
0.1,3.92,0.1,6.7,0.207451227
0.1,3.92,0.1,7.8,0.207451647
0.1,3.92,0.1,8.9,0.207452062
0.1,3.92,0.1,10,0.207452471
0.1,3.92,0.18888889,0.1,0.044432589
0.1,3.92,0.18888889,1.2,0.391697294
0.1,3.92,0.18888889,2.3,0.391700153
0.1,3.92,0.18888889,3.4,0.391703019
0.1,3.92,0.18888889,4.5,0.391705845
0.1,3.92,0.18888889,5.6,0.39170863
0.1,3.92,0.18888889,6.7,0.391711381
0.1,3.92,0.18888889,7.8,0.3917141
0.1,3.92,0.18888889,8.9,0.391716787
0.1,3.92,0.18888889,10,0.391719445
0.1,3.92,0.27777778,0.1,0.039450314
0.1,3.92,0.27777778,1.2,0.575719153
0.1,3.92,0.27777778,2.3,0.575688557
0.1,3.92,0.27777778,3.4,0.575697298
0.1,3.92,0.27777778,4.5,0.575706058
0.1,3.92,0.27777778,5.6,0.575714709
0.1,3.92,0.27777778,6.7,0.575723257
0.1,3.92,0.27777778,7.8,0.575731714
0.1,3.92,0.27777778,8.9,0.57574007
0.1,3.92,0.27777778,10,0.57574834
0.1,3.92,0.36666667,0.1,0.034631853
0.1,3.92,0.36666667,1.2,0.490185175
0.1,3.92,0.36666667,2.3,0.759302181
0.1,3.92,0.36666667,3.4,0.759320374
0.1,3.92,0.36666667,4.5,0.759339479
0.1,3.92,0.36666667,5.6,0.759358804
0.1,3.92,0.36666667,6.7,0.759378127
0.1,3.92,0.36666667,7.8,0.759397261
0.1,3.92,0.36666667,8.9,0.759416178
0.1,3.92,0.36666667,10,0.759434893
0.1,3.92,0.45555556,0.1,0.029841304
0.1,3.92,0.45555556,1.2,0.401792778
0.1,3.92,0.45555556,2.3,0.829017438
0.1,3.92,0.45555556,3.4,0.942459726
0.1,3.92,0.45555556,4.5,0.94249468
0.1,3.92,0.45555556,5.6,0.942530508
0.1,3.92,0.45555556,6.7,0.942566438
0.1,3.92,0.45555556,7.8,0.942602198
0.1,3.92,0.45555556,8.9,0.942637724
0.1,3.92,0.45555556,10,0.942672994
0.1,3.92,0.54444444,0.1,0.025055348
0.1,3.92,0.54444444,1.2,0.315570069
0.1,3.92,0.54444444,2.3,0.670134216
0.1,3.92,0.54444444,3.4,1.028363422
0.1,3.92,0.54444444,4.5,1.125050285
0.1,3.92,0.54444444,5.6,1.1251089
0.1,3.92,0.54444444,6.7,1.125168789
0.1,3.92,0.54444444,7.8,1.125228857
0.1,3.92,0.54444444,8.9,1.125288625
0.1,3.92,0.54444444,10,1.125348008
0.1,3.92,0.63333333,0.1,0.020266607
0.1,3.92,0.63333333,1.2,0.243769792
0.1,3.92,0.63333333,2.3,0.512208044
0.1,3.92,0.63333333,3.4,0.799412272
0.1,3.92,0.63333333,4.5,1.087812818
0.1,3.92,0.63333333,5.6,1.307528441
0.1,3.92,0.63333333,6.7,1.307036023
0.1,3.92,0.63333333,7.8,1.307127977
0.1,3.92,0.63333333,8.9,1.307220567
0.1,3.92,0.63333333,10,1.307312966
0.1,3.92,0.72222222,0.1,0.01546986
0.1,3.92,0.72222222,1.2,0.180120119
0.1,3.92,0.72222222,2.3,0.359788029
0.1,3.92,0.72222222,3.4,0.571760619
0.1,3.92,0.72222222,4.5,0.789107821
0.1,3.92,0.72222222,5.6,1.007372543
0.1,3.92,0.72222222,6.7,1.226028943
0.1,3.92,0.72222222,7.8,1.444911693
0.1,3.92,0.72222222,8.9,1.488262957
0.1,3.92,0.72222222,10,1.48833145
0.1,3.92,0.81111111,0.1,0.010657467
0.1,3.92,0.81111111,1.2,0.122312141
0.1,3.92,0.81111111,2.3,0.235080657
0.1,3.92,0.81111111,3.4,0.355446441
0.1,3.92,0.81111111,4.5,0.493928663
0.1,3.92,0.81111111,5.6,0.639973107
0.1,3.92,0.81111111,6.7,0.787628549
0.1,3.92,0.81111111,7.8,0.935844494
0.1,3.92,0.81111111,8.9,1.084338628
0.1,3.92,0.81111111,10,1.23300538
0.1,3.92,0.9,0.1,0.005811686
0.1,3.92,0.9,1.2,0.065024536
0.1,3.92,0.9,2.3,0.124067993
0.1,3.92,0.9,3.4,0.183322494
