ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,CO2
0.27777778,1.61,0.81111111,3.4,11.85585678
0.27777778,1.61,0.81111111,4.5,16.67025334
0.27777778,1.61,0.81111111,5.6,17.95814392
0.27777778,1.61,0.81111111,6.7,17.94303371
0.27777778,1.61,0.81111111,7.8,17.95345469
0.27777778,1.61,0.81111111,8.9,17.9629208
0.27777778,1.61,0.81111111,10,17.97836399
0.27777778,1.61,0.9,0.1,0.181621254
0.27777778,1.61,0.9,1.2,2.169689734
0.27777778,1.61,0.9,2.3,4.145356138
0.27777778,1.61,0.9,3.4,6.10527584
0.27777778,1.61,0.9,4.5,8.058635412
0.27777778,1.61,0.9,5.6,10.03658001
0.27777778,1.61,0.9,6.7,12.26392905
0.27777778,1.61,0.9,7.8,14.67521687
0.27777778,1.61,0.9,8.9,17.24575693
0.27777778,1.61,0.9,10,19.75738723
0.27777778,2.38,0.1,0.1,1.144365656
0.27777778,2.38,0.1,1.2,2.756518105
0.27777778,2.38,0.1,2.3,2.757033227
0.27777778,2.38,0.1,3.4,2.758112036
0.27777778,2.38,0.1,4.5,2.759262157
0.27777778,2.38,0.1,5.6,2.760407762
0.27777778,2.38,0.1,6.7,2.761548293
0.27777778,2.38,0.1,7.8,2.762684394
0.27777778,2.38,0.1,8.9,2.763817116
0.27777778,2.38,0.1,10,2.76494488
0.27777778,2.38,0.18888889,0.1,0.99112097
0.27777778,2.38,0.18888889,1.2,4.951949607
0.27777778,2.38,0.18888889,2.3,4.951610204
0.27777778,2.38,0.18888889,3.4,4.953847842
0.27777778,2.38,0.18888889,4.5,4.956731959
0.27777778,2.38,0.18888889,5.6,4.959919577
0.27777778,2.38,0.18888889,6.7,4.963160871
0.27777778,2.38,0.18888889,7.8,4.966411826
0.27777778,2.38,0.18888889,8.9,4.969651408
0.27777778,2.38,0.18888889,10,4.972890013
0.27777778,2.38,0.27777778,0.1,0.882070731
0.27777778,2.38,0.27777778,1.2,7.014642473
0.27777778,2.38,0.27777778,2.3,7.008550546
0.27777778,2.38,0.27777778,3.4,7.011393341
0.27777778,2.38,0.27777778,4.5,7.015560384
0.27777778,2.38,0.27777778,5.6,7.02022707
0.27777778,2.38,0.27777778,6.7,7.025180137
0.27777778,2.38,0.27777778,7.8,7.030319721
0.27777778,2.38,0.27777778,8.9,7.035521438
0.27777778,2.38,0.27777778,10,7.040739243
0.27777778,2.38,0.36666667,0.1,0.773789216
0.27777778,2.38,0.36666667,1.2,9.174570744
0.27777778,2.38,0.36666667,2.3,8.991521065
0.27777778,2.38,0.36666667,3.4,8.993349866
0.27777778,2.38,0.36666667,4.5,8.998402621
0.27777778,2.38,0.36666667,5.6,9.004373419
0.27777778,2.38,0.36666667,6.7,9.010759123
0.27777778,2.38,0.36666667,7.8,9.017380843
0.27777778,2.38,0.36666667,8.9,9.024167041
0.27777778,2.38,0.36666667,10,9.031069796
0.27777778,2.38,0.45555556,0.1,0.665554962
0.27777778,2.38,0.45555556,1.2,9.205953225
0.27777778,2.38,0.45555556,2.3,10.93798519
0.27777778,2.38,0.45555556,3.4,10.93336836
0.27777778,2.38,0.45555556,4.5,10.93545607
0.27777778,2.38,0.45555556,5.6,10.94230089
0.27777778,2.38,0.45555556,6.7,10.94993375
0.27777778,2.38,0.45555556,7.8,10.95796141
0.27777778,2.38,0.45555556,8.9,10.96620866
0.27777778,2.38,0.45555556,10,10.97462279
0.27777778,2.38,0.54444444,0.1,0.5572583
0.27777778,2.38,0.54444444,1.2,7.180530937
0.27777778,2.38,0.54444444,2.3,12.94780922
0.27777778,2.38,0.54444444,3.4,12.84833779
0.27777778,2.38,0.54444444,4.5,12.85089808
0.27777778,2.38,0.54444444,5.6,12.85110958
0.27777778,2.38,0.54444444,6.7,12.85927619
0.27777778,2.38,0.54444444,7.8,12.86837559
0.27777778,2.38,0.54444444,8.9,12.87791294
0.27777778,2.38,0.54444444,10,12.88772076
0.27777778,2.38,0.63333333,0.1,0.448870842
0.27777778,2.38,0.63333333,1.2,5.411116621
0.27777778,2.38,0.63333333,2.3,11.77392405
0.27777778,2.38,0.63333333,3.4,14.76668606
0.27777778,2.38,0.63333333,4.5,14.74679144
0.27777778,2.38,0.63333333,5.6,14.75075887
0.27777778,2.38,0.63333333,6.7,14.75950974
0.27777778,2.38,0.63333333,7.8,14.76936225
0.27777778,2.38,0.63333333,8.9,14.7689618
0.27777778,2.38,0.63333333,10,14.77963397
0.27777778,2.38,0.72222222,0.1,0.340387018
0.27777778,2.38,0.72222222,1.2,4.067479687
0.27777778,2.38,0.72222222,2.3,8.173991542
0.27777778,2.38,0.72222222,3.4,13.15982324
0.27777778,2.38,0.72222222,4.5,16.66939638
0.27777778,2.38,0.72222222,5.6,16.61913448
0.27777778,2.38,0.72222222,6.7,16.63995667
0.27777778,2.38,0.72222222,7.8,16.64706156
0.27777778,2.38,0.72222222,8.9,16.65792002
0.27777778,2.38,0.72222222,10,16.66990994
0.27777778,2.38,0.81111111,0.1,0.231809341
0.27777778,2.38,0.81111111,1.2,2.769748966
0.27777778,2.38,0.81111111,2.3,5.299651931
0.27777778,2.38,0.81111111,3.4,8.042684225
0.27777778,2.38,0.81111111,4.5,11.33617744
0.27777778,2.38,0.81111111,5.6,14.75012776
0.27777778,2.38,0.81111111,6.7,17.91625582
0.27777778,2.38,0.81111111,7.8,18.46332983
0.27777778,2.38,0.81111111,8.9,18.50633117
0.27777778,2.38,0.81111111,10,18.5054102
0.27777778,2.38,0.9,0.1,0.123137719
0.27777778,2.38,0.9,1.2,1.469313239
0.27777778,2.38,0.9,2.3,2.811479258
0.27777778,2.38,0.9,3.4,4.14847572
0.27777778,2.38,0.9,4.5,5.484986922
0.27777778,2.38,0.9,5.6,6.843603246
0.27777778,2.38,0.9,6.7,8.242428409
0.27777778,2.38,0.9,7.8,9.960291267
0.27777778,2.38,0.9,8.9,11.72614319
0.27777778,2.38,0.9,10,13.53194403
0.27777778,3.15,0.1,0.1,0.868669206
0.27777778,3.15,0.1,1.2,2.798331022
0.27777778,3.15,0.1,2.3,2.798752651
0.27777778,3.15,0.1,3.4,2.799563373
0.27777778,3.15,0.1,4.5,2.800414206
0.27777778,3.15,0.1,5.6,2.801259706
0.27777778,3.15,0.1,6.7,2.80209854
0.27777778,3.15,0.1,7.8,2.802936713
0.27777778,3.15,0.1,8.9,2.803769745
0.27777778,3.15,0.1,10,2.804598852
0.27777778,3.15,0.18888889,0.1,0.750258218
0.27777778,3.15,0.18888889,1.2,5.076775644
0.27777778,3.15,0.18888889,2.3,5.076658808
0.27777778,3.15,0.18888889,3.4,5.078560814
0.27777778,3.15,0.18888889,4.5,5.081090738
0.27777778,3.15,0.18888889,5.6,5.083918556
0.27777778,3.15,0.18888889,6.7,5.086775409
0.27777778,3.15,0.18888889,7.8,5.089625053
0.27777778,3.15,0.18888889,8.9,5.092472678
0.27777778,3.15,0.18888889,10,5.095310878
0.27777778,3.15,0.27777778,0.1,0.667414845
0.27777778,3.15,0.27777778,1.2,7.215417216
0.27777778,3.15,0.27777778,2.3,7.210337239
0.27777778,3.15,0.27777778,3.4,7.212784413
0.27777778,3.15,0.27777778,4.5,7.216676707
0.27777778,3.15,0.27777778,5.6,7.221106124
0.27777778,3.15,0.27777778,6.7,7.225869618
0.27777778,3.15,0.27777778,7.8,7.230810465
0.27777778,3.15,0.27777778,8.9,7.23576631
0.27777778,3.15,0.27777778,10,7.240728511
0.27777778,3.15,0.36666667,0.1,0.585377976
0.27777778,3.15,0.36666667,1.2,8.48771505
0.27777778,3.15,0.36666667,2.3,9.257270464
0.27777778,3.15,0.36666667,3.4,9.258691921
0.27777778,3.15,0.36666667,4.5,9.263563228
0.27777778,3.15,0.36666667,5.6,9.269410861
0.27777778,3.15,0.36666667,6.7,9.275700035
0.27777778,3.15,0.36666667,7.8,9.282256901
0.27777778,3.15,0.36666667,8.9,9.289013409
0.27777778,3.15,0.36666667,10,9.295893552
0.27777778,3.15,0.45555556,0.1,0.503436414
0.27777778,3.15,0.45555556,1.2,6.95367165
0.27777778,3.15,0.45555556,2.3,11.25456673
0.27777778,3.15,0.45555556,3.4,11.24816549
0.27777778,3.15,0.45555556,4.5,11.25305294
0.27777778,3.15,0.45555556,5.6,11.25996155
0.27777778,3.15,0.45555556,6.7,11.26764024
0.27777778,3.15,0.45555556,7.8,11.27572899
0.27777778,3.15,0.45555556,8.9,11.2840516
0.27777778,3.15,0.45555556,10,11.2925233
0.27777778,3.15,0.54444444,0.1,0.421484153
0.27777778,3.15,0.54444444,1.2,5.423844104
0.27777778,3.15,0.54444444,2.3,11.63091435
0.27777778,3.15,0.54444444,3.4,13.20336818
0.27777778,3.15,0.54444444,4.5,13.20354777
0.27777778,3.15,0.54444444,5.6,13.21056437
0.27777778,3.15,0.54444444,6.7,13.21924338
0.27777778,3.15,0.54444444,7.8,13.22864857
0.27777778,3.15,0.54444444,8.9,13.23844099
0.27777778,3.15,0.54444444,10,13.24848801
0.27777778,3.15,0.63333333,0.1,0.339494277
0.27777778,3.15,0.63333333,1.2,4.101019561
0.27777778,3.15,0.63333333,2.3,8.89475497
0.27777778,3.15,0.63333333,3.4,13.8225941
0.27777778,3.15,0.63333333,4.5,14.64902799
0.27777778,3.15,0.63333333,5.6,14.66893472
0.27777778,3.15,0.63333333,6.7,14.68826293
0.27777778,3.15,0.63333333,7.8,14.70698651
0.27777778,3.15,0.63333333,8.9,14.72551718
0.27777778,3.15,0.63333333,10,14.74420272
0.27777778,3.15,0.72222222,0.1,0.257458614
0.27777778,3.15,0.72222222,1.2,3.080637887
0.27777778,3.15,0.72222222,2.3,6.176509489
0.27777778,3.15,0.72222222,3.4,9.944569348
0.27777778,3.15,0.72222222,4.5,13.73519034
0.27777778,3.15,0.72222222,5.6,15.62602736
0.27777778,3.15,0.72222222,6.7,15.67377865
0.27777778,3.15,0.72222222,7.8,15.69511506
0.27777778,3.15,0.72222222,8.9,15.70928599
0.27777778,3.15,0.72222222,10,15.73015285
0.27777778,3.15,0.81111111,0.1,0.175374863
0.27777778,3.15,0.81111111,1.2,2.095563761
0.27777778,3.15,0.81111111,2.3,4.016432074
0.27777778,3.15,0.81111111,3.4,5.913232523
0.27777778,3.15,0.81111111,4.5,8.560616291
0.27777778,3.15,0.81111111,5.6,11.14982287
0.27777778,3.15,0.81111111,6.7,13.74021689
0.27777778,3.15,0.81111111,7.8,16.1432969
0.27777778,3.15,0.81111111,8.9,16.52867839
0.27777778,3.15,0.81111111,10,16.56315499
0.27777778,3.15,0.9,0.1,0.093231472
0.27777778,3.15,0.9,1.2,1.110765147
0.27777778,3.15,0.9,2.3,2.12687947
0.27777778,3.15,0.9,3.4,3.141147968
0.27777778,3.15,0.9,4.5,4.156991999
0.27777778,3.15,0.9,5.6,5.188849937
0.27777778,3.15,0.9,6.7,6.276268219
0.27777778,3.15,0.9,7.8,7.526587295
0.27777778,3.15,0.9,8.9,8.856825288
0.27777778,3.15,0.9,10,10.21992189
0.27777778,3.92,0.1,0.1,0.700865075
0.27777778,3.92,0.1,1.2,2.822663759
0.27777778,3.92,0.1,2.3,2.823040339
0.27777778,3.92,0.1,3.4,2.823660745
0.27777778,3.92,0.1,4.5,2.824301429
0.27777778,3.92,0.1,5.6,2.824935804
0.27777778,3.92,0.1,6.7,2.825566252
0.27777778,3.92,0.1,7.8,2.826193321
0.27777778,3.92,0.1,8.9,2.826816349
0.27777778,3.92,0.1,10,2.827438543
0.27777778,3.92,0.18888889,0.1,0.603788781
0.27777778,3.92,0.18888889,1.2,5.161789602
0.27777778,3.92,0.18888889,2.3,5.162125345
0.27777778,3.92,0.18888889,3.4,5.163733459
0.27777778,3.92,0.18888889,4.5,5.165897581
0.27777778,3.92,0.18888889,5.6,5.168324187
0.27777778,3.92,0.18888889,6.7,5.17077767
0.27777778,3.92,0.18888889,7.8,5.173228398
0.27777778,3.92,0.18888889,8.9,5.175669984
0.27777778,3.92,0.18888889,10,5.178102158
0.27777778,3.92,0.27777778,0.1,0.536869511
0.27777778,3.92,0.27777778,1.2,7.34235243
0.27777778,3.92,0.27777778,2.3,7.360920016
0.27777778,3.92,0.27777778,3.4,7.362981821
0.27777778,3.92,0.27777778,4.5,7.366515511
0.27777778,3.92,0.27777778,5.6,7.370598758
0.27777778,3.92,0.27777778,6.7,7.375013583
0.27777778,3.92,0.27777778,7.8,7.379597832
0.27777778,3.92,0.27777778,8.9,7.384187194
0.27777778,3.92,0.27777778,10,7.38878213
0.27777778,3.92,0.36666667,0.1,0.470818157
0.27777778,3.92,0.36666667,1.2,6.823123737
0.27777778,3.92,0.36666667,2.3,9.068240721
0.27777778,3.92,0.36666667,3.4,9.075511108
0.27777778,3.92,0.36666667,4.5,9.083129185
0.27777778,3.92,0.36666667,5.6,9.091415675
0.27777778,3.92,0.36666667,6.7,9.099898054
0.27777778,3.92,0.36666667,7.8,9.108768715
0.27777778,3.92,0.36666667,8.9,9.117755392
0.27777778,3.92,0.36666667,10,9.126964469
0.27777778,3.92,0.45555556,0.1,0.404887128
0.27777778,3.92,0.45555556,1.2,5.584619743
0.27777778,3.92,0.45555556,2.3,10.51020701
0.27777778,3.92,0.45555556,3.4,10.55013969
0.27777778,3.92,0.45555556,4.5,10.56064871
0.27777778,3.92,0.45555556,5.6,10.57091635
0.27777778,3.92,0.45555556,6.7,10.58163228
0.27777778,3.92,0.45555556,7.8,10.59290118
0.27777778,3.92,0.45555556,8.9,10.60418649
0.27777778,3.92,0.45555556,10,10.61539369
0.27777778,3.92,0.54444444,0.1,0.33897006
0.27777778,3.92,0.54444444,1.2,4.359621689
0.27777778,3.92,0.54444444,2.3,9.357093588
0.27777778,3.92,0.54444444,3.4,11.82731328
0.27777778,3.92,0.54444444,4.5,11.8476315
0.27777778,3.92,0.54444444,5.6,11.86050458
0.27777778,3.92,0.54444444,6.7,11.87356053
0.27777778,3.92,0.54444444,7.8,11.88706179
0.27777778,3.92,0.54444444,8.9,11.90018002
0.27777778,3.92,0.54444444,10,11.9139083
0.27777778,3.92,0.63333333,0.1,0.273038774
0.27777778,3.92,0.63333333,1.2,3.303737051
0.27777778,3.92,0.63333333,2.3,7.140414376
0.27777778,3.92,0.63333333,3.4,11.1730674
0.27777778,3.92,0.63333333,4.5,12.961779
0.27777778,3.92,0.63333333,5.6,12.98628597
0.27777778,3.92,0.63333333,6.7,13.00235666
0.27777778,3.92,0.63333333,7.8,13.01774951
0.27777778,3.92,0.63333333,8.9,13.03306261
0.27777778,3.92,0.63333333,10,13.04864971
0.27777778,3.92,0.72222222,0.1,0.207083508
0.27777778,3.92,0.72222222,1.2,2.479382055
0.27777778,3.92,0.72222222,2.3,4.966106796
0.27777778,3.92,0.72222222,3.4,7.983631258
0.27777778,3.92,0.72222222,4.5,11.04802988
0.27777778,3.92,0.72222222,5.6,13.80552467
0.27777778,3.92,0.72222222,6.7,13.98157101
0.27777778,3.92,0.72222222,7.8,14.00152924
0.27777778,3.92,0.72222222,8.9,14.01971296
0.27777778,3.92,0.72222222,10,14.03704132
0.27777778,3.92,0.81111111,0.1,0.141098255
0.27777778,3.92,0.81111111,1.2,1.685329202
0.27777778,3.92,0.81111111,2.3,3.234039881
0.27777778,3.92,0.81111111,3.4,4.873024747
0.27777778,3.92,0.81111111,4.5,6.873755762
0.27777778,3.92,0.81111111,5.6,8.951082246
0.27777778,3.92,0.81111111,6.7,11.03802568
0.27777778,3.92,0.81111111,7.8,13.11585745
0.27777778,3.92,0.81111111,8.9,14.77438049
0.27777778,3.92,0.81111111,10,14.87769863
0.27777778,3.92,0.9,0.1,0.075065958
0.27777778,3.92,0.9,1.2,0.892909058
0.27777778,3.92,0.9,2.3,1.71037177
0.27777778,3.92,0.9,3.4,2.527422306
0.27777778,3.92,0.9,4.5,3.346969129
0.27777778,3.92,0.9,5.6,4.179997304
0.27777778,3.92,0.9,6.7,5.062094742
0.27777778,3.92,0.9,7.8,6.049602615
0.27777778,3.92,0.9,8.9,7.112476191
0.27777778,3.92,0.9,10,8.204209465
0.27777778,4.69,0.1,0.1,0.587945512
0.27777778,4.69,0.1,1.2,2.586739583
0.27777778,4.69,0.1,2.3,2.587353096
0.27777778,4.69,0.1,3.4,2.588123261
0.27777778,4.69,0.1,4.5,2.58887746
0.27777778,4.69,0.1,5.6,2.589608946
0.27777778,4.69,0.1,6.7,2.590364707
0.27777778,4.69,0.1,7.8,2.59117229
0.27777778,4.69,0.1,8.9,2.591846607
0.27777778,4.69,0.1,10,2.592585209
0.27777778,4.69,0.18888889,0.1,0.505351783
0.27777778,4.69,0.18888889,1.2,4.617141282
0.27777778,4.69,0.18888889,2.3,4.619207552
0.27777778,4.69,0.18888889,3.4,4.621151631
0.27777778,4.69,0.18888889,4.5,4.623512078
0.27777778,4.69,0.18888889,5.6,4.626174986
0.27777778,4.69,0.18888889,6.7,4.628846752
0.27777778,4.69,0.18888889,7.8,4.631438325
0.27777778,4.69,0.18888889,8.9,4.634128294
0.27777778,4.69,0.18888889,10,4.636684109
0.27777778,4.69,0.27777778,0.1,0.449109719
0.27777778,4.69,0.27777778,1.2,6.36190501
0.27777778,4.69,0.27777778,2.3,6.390953498
0.27777778,4.69,0.27777778,3.4,6.394217628
0.27777778,4.69,0.27777778,4.5,6.398295307
0.27777778,4.69,0.27777778,5.6,6.402823086
0.27777778,4.69,0.27777778,6.7,6.407685791
0.27777778,4.69,0.27777778,7.8,6.412759651
0.27777778,4.69,0.27777778,8.9,6.417687191
0.27777778,4.69,0.27777778,10,6.422782158
0.27777778,4.69,0.36666667,0.1,0.393809438
0.27777778,4.69,0.36666667,1.2,5.70173215
0.27777778,4.69,0.36666667,2.3,7.942060449
0.27777778,4.69,0.36666667,3.4,7.948081031
0.27777778,4.69,0.36666667,4.5,7.95370958
0.27777778,4.69,0.36666667,5.6,7.960303913
0.27777778,4.69,0.36666667,6.7,7.967129509
0.27777778,4.69,0.36666667,7.8,7.974173538
0.27777778,4.69,0.36666667,8.9,7.981292107
0.27777778,4.69,0.36666667,10,7.98870435
0.27777778,4.69,0.45555556,0.1,0.338650315
0.27777778,4.69,0.45555556,1.2,4.66613589
0.27777778,4.69,0.45555556,2.3,9.256417445
0.27777778,4.69,0.45555556,3.4,9.318924607
0.27777778,4.69,0.45555556,4.5,9.326775335
0.27777778,4.69,0.45555556,5.6,9.334835391
0.27777778,4.69,0.45555556,6.7,9.343723542
0.27777778,4.69,0.45555556,7.8,9.352729396
0.27777778,4.69,0.45555556,8.9,9.362003777
0.27777778,4.69,0.45555556,10,9.371350759
0.27777778,4.69,0.54444444,0.1,0.283518787
0.27777778,4.69,0.54444444,1.2,3.646378401
0.27777778,4.69,0.54444444,2.3,7.818232981
0.27777778,4.69,0.54444444,3.4,10.52262356
0.27777778,4.69,0.54444444,4.5,10.54403834
0.27777778,4.69,0.54444444,5.6,10.55425862
0.27777778,4.69,0.54444444,6.7,10.5648027
0.27777778,4.69,0.54444444,7.8,10.57546289
0.27777778,4.69,0.54444444,8.9,10.5867362
0.27777778,4.69,0.54444444,10,10.59793819
0.27777778,4.69,0.63333333,0.1,0.228385126
0.27777778,4.69,0.63333333,1.2,2.767706697
0.27777778,4.69,0.63333333,2.3,5.963816946
0.27777778,4.69,0.63333333,3.4,9.34013063
0.27777778,4.69,0.63333333,4.5,11.60586866
0.27777778,4.69,0.63333333,5.6,11.63731458
0.27777778,4.69,0.63333333,6.7,11.64968341
0.27777778,4.69,0.63333333,7.8,11.66269957
0.27777778,4.69,0.63333333,8.9,11.67550988
0.27777778,4.69,0.63333333,10,11.68860259
0.27777778,4.69,0.72222222,0.1,0.173238245
0.27777778,4.69,0.72222222,1.2,2.074781121
0.27777778,4.69,0.72222222,2.3,4.154989235
0.27777778,4.69,0.72222222,3.4,6.666578378
0.27777778,4.69,0.72222222,4.5,9.228512411
0.27777778,4.69,0.72222222,5.6,11.76479023
0.27777778,4.69,0.72222222,6.7,12.60356447
0.27777778,4.69,0.72222222,7.8,12.62490863
0.27777778,4.69,0.72222222,8.9,12.63980127
0.27777778,4.69,0.72222222,10,12.65453975
0.27777778,4.69,0.81111111,0.1,0.118070044
0.27777778,4.69,0.81111111,1.2,1.409463176
0.27777778,4.69,0.81111111,2.3,2.707364869
0.27777778,4.69,0.81111111,3.4,4.090928432
0.27777778,4.69,0.81111111,4.5,5.742564873
0.27777778,4.69,0.81111111,5.6,7.473785502
0.27777778,4.69,0.81111111,6.7,9.217449468
0.27777778,4.69,0.81111111,7.8,10.96150822
0.27777778,4.69,0.81111111,8.9,12.68330002
0.27777778,4.69,0.81111111,10,13.47741819
0.27777778,4.69,0.9,0.1,0.062859902
0.27777778,4.69,0.9,1.2,0.746528996
0.27777778,4.69,0.9,2.3,1.430303388
0.27777778,4.69,0.9,3.4,2.114418958
0.27777778,4.69,0.9,4.5,2.80155576
0.27777778,4.69,0.9,5.6,3.50085525
0.27777778,4.69,0.9,6.7,4.239791926
0.27777778,4.69,0.9,7.8,5.059987557
0.27777778,4.69,0.9,8.9,5.942555128
0.27777778,4.69,0.9,10,6.851482733
0.27777778,5.46,0.1,0.1,0.506747385
0.27777778,5.46,0.1,1.2,2.238970652
0.27777778,5.46,0.1,2.3,2.239478401
0.27777778,5.46,0.1,3.4,2.240018911
0.27777778,5.46,0.1,4.5,2.240582979
0.27777778,5.46,0.1,5.6,2.241127984
0.27777778,5.46,0.1,6.7,2.241672494
0.27777778,5.46,0.1,7.8,2.242209773
0.27777778,5.46,0.1,8.9,2.242747051
0.27777778,5.46,0.1,10,2.243286949
0.27777778,5.46,0.18888889,0.1,0.434668638
0.27777778,5.46,0.18888889,1.2,4.036882773
0.27777778,5.46,0.18888889,2.3,4.038607113
0.27777778,5.46,0.18888889,3.4,4.040082422
0.27777778,5.46,0.18888889,4.5,4.041856561
0.27777778,5.46,0.18888889,5.6,4.043859488
0.27777778,5.46,0.18888889,6.7,4.045913879
0.27777778,5.46,0.18888889,7.8,4.047899645
0.27777778,5.46,0.18888889,8.9,4.049836399
0.27777778,5.46,0.18888889,10,4.051826814
0.27777778,5.46,0.27777778,0.1,0.386071395
0.27777778,5.46,0.27777778,1.2,5.603366118
0.27777778,5.46,0.27777778,2.3,5.638550973
0.27777778,5.46,0.27777778,3.4,5.641285158
0.27777778,5.46,0.27777778,4.5,5.644535349
0.27777778,5.46,0.27777778,5.6,5.647996435
0.27777778,5.46,0.27777778,6.7,5.651801268
0.27777778,5.46,0.27777778,7.8,5.65582295
0.27777778,5.46,0.27777778,8.9,5.659706803
0.27777778,5.46,0.27777778,10,5.663694209
0.27777778,5.46,0.36666667,0.1,0.338492649
0.27777778,5.46,0.36666667,1.2,4.896467765
0.27777778,5.46,0.36666667,2.3,7.061258584
0.27777778,5.46,0.36666667,3.4,7.06660344
0.27777778,5.46,0.36666667,4.5,7.071222255
0.27777778,5.46,0.36666667,5.6,7.076353468
0.27777778,5.46,0.36666667,6.7,7.081759766
0.27777778,5.46,0.36666667,7.8,7.08755947
0.27777778,5.46,0.36666667,8.9,7.093373939
0.27777778,5.46,0.36666667,10,7.099497147
0.27777778,5.46,0.45555556,0.1,0.291074132
0.27777778,5.46,0.45555556,1.2,4.007637109
0.27777778,5.46,0.45555556,2.3,8.197729758
0.27777778,5.46,0.45555556,3.4,8.341366148
0.27777778,5.46,0.45555556,4.5,8.347642617
0.27777778,5.46,0.45555556,5.6,8.354367329
0.27777778,5.46,0.45555556,6.7,8.361476797
0.27777778,5.46,0.45555556,7.8,8.369027465
0.27777778,5.46,0.45555556,8.9,8.376640045
0.27777778,5.46,0.45555556,10,8.38451805
0.27777778,5.46,0.54444444,0.1,0.243692866
0.27777778,5.46,0.54444444,1.2,3.135200041
0.27777778,5.46,0.54444444,2.3,6.712232393
0.27777778,5.46,0.54444444,3.4,9.469686935
0.27777778,5.46,0.54444444,4.5,9.494437235
0.27777778,5.46,0.54444444,5.6,9.502789841
0.27777778,5.46,0.54444444,6.7,9.511303944
0.27777778,5.46,0.54444444,7.8,9.520439325
0.27777778,5.46,0.54444444,8.9,9.529598474
0.27777778,5.46,0.54444444,10,9.539197388
0.27777778,5.46,0.63333333,0.1,0.196316608
0.27777778,5.46,0.63333333,1.2,2.382568817
0.27777778,5.46,0.63333333,2.3,5.120487081
0.27777778,5.46,0.63333333,3.4,8.019047913
0.27777778,5.46,0.63333333,4.5,10.48352013
0.27777778,5.46,0.63333333,5.6,10.53539211
0.27777778,5.46,0.63333333,6.7,10.54597761
0.27777778,5.46,0.63333333,7.8,10.55682645
0.27777778,5.46,0.63333333,8.9,10.56742636
0.27777778,5.46,0.63333333,10,10.57856618
0.27777778,5.46,0.72222222,0.1,0.148933045
0.27777778,5.46,0.72222222,1.2,1.784011458
0.27777778,5.46,0.72222222,2.3,3.57381531
0.27777778,5.46,0.72222222,3.4,5.722957946
0.27777778,5.46,0.72222222,4.5,7.92095859
0.27777778,5.46,0.72222222,5.6,10.11634348
0.27777778,5.46,0.72222222,6.7,11.45805497
0.27777778,5.46,0.72222222,7.8,11.48582829
0.27777778,5.46,0.72222222,8.9,11.49854518
0.27777778,5.46,0.72222222,10,11.51106489
0.27777778,5.46,0.81111111,0.1,0.101532817
0.27777778,5.46,0.81111111,1.2,1.211260273
0.27777778,5.46,0.81111111,2.3,2.328755827
0.27777778,5.46,0.81111111,3.4,3.524586015
0.27777778,5.46,0.81111111,4.5,4.932395578
0.27777778,5.46,0.81111111,5.6,6.414871898
0.27777778,5.46,0.81111111,6.7,7.910510342
0.27777778,5.46,0.81111111,7.8,9.408933523
0.27777778,5.46,0.81111111,8.9,10.9027876
0.27777778,5.46,0.81111111,10,12.23306069
0.27777778,5.46,0.9,0.1,0.054092685
0.27777778,5.46,0.9,1.2,0.641413067
0.27777778,5.46,0.9,2.3,1.229096035
0.27777778,5.46,0.9,3.4,1.817572992
0.27777778,5.46,0.9,4.5,2.409415999
0.27777778,5.46,0.9,5.6,3.012575049
0.27777778,5.46,0.9,6.7,3.649138438
0.27777778,5.46,0.9,7.8,4.350903191
0.27777778,5.46,0.9,8.9,5.104687371
0.27777778,5.46,0.9,10,5.882314832
0.27777778,6.23,0.1,0.1,0.445532067
0.27777778,6.23,0.1,1.2,1.972792065
0.27777778,6.23,0.1,2.3,1.97321231
0.27777778,6.23,0.1,3.4,1.973643778
0.27777778,6.23,0.1,4.5,1.974088018
0.27777778,6.23,0.1,5.6,1.974489671
0.27777778,6.23,0.1,6.7,1.974924829
0.27777778,6.23,0.1,7.8,1.975318481
0.27777778,6.23,0.1,8.9,1.975742339
0.27777778,6.23,0.1,10,1.976210218
0.27777778,6.23,0.18888889,0.1,0.381463786
0.27777778,6.23,0.18888889,1.2,3.584016147
0.27777778,6.23,0.18888889,2.3,3.58540579
0.27777778,6.23,0.18888889,3.4,3.586608592
0.27777778,6.23,0.18888889,4.5,3.587994688
0.27777778,6.23,0.18888889,5.6,3.589539449
0.27777778,6.23,0.18888889,6.7,3.591121608
0.27777778,6.23,0.18888889,7.8,3.592671552
0.27777778,6.23,0.18888889,8.9,3.594178672
0.27777778,6.23,0.18888889,10,3.595703816
0.27777778,6.23,0.27777778,0.1,0.338604681
0.27777778,6.23,0.27777778,1.2,4.992049812
0.27777778,6.23,0.27777778,2.3,5.041951352
0.27777778,6.23,0.27777778,3.4,5.044312522
0.27777778,6.23,0.27777778,4.5,5.046840653
0.27777778,6.23,0.27777778,5.6,5.049659023
0.27777778,6.23,0.27777778,6.7,5.052750066
0.27777778,6.23,0.27777778,7.8,5.055852259
0.27777778,6.23,0.27777778,8.9,5.059091837
0.27777778,6.23,0.27777778,10,5.062172562
0.27777778,6.23,0.36666667,0.1,0.296836333
0.27777778,6.23,0.36666667,1.2,4.290446854
0.27777778,6.23,0.36666667,2.3,6.353844746
