ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,CO2
0.9,1,0.3,1,4.60110938
0.9,1,0.3,4,4.564894448
0.9,1,0.3,6,4.57071064
0.9,1,0.3,8,4.576592219
0.9,1,0.3,10,4.576129736
0.9,1,0.5,0.1,0.941366191
0.9,1,0.5,0.5,4.67973302
0.9,1,0.5,1,7.89935688
0.9,1,0.5,4,7.219828035
0.9,1,0.5,6,7.231241992
0.9,1,0.5,8,7.237894365
0.9,1,0.5,10,7.249432691
0.9,1,0.7,0.1,0.566097985
0.9,1,0.7,0.5,2.821243932
0.9,1,0.7,1,5.606134243
0.9,1,0.7,4,9.80590475
0.9,1,0.7,6,9.795995906
0.9,1,0.7,8,9.80482671
0.9,1,0.7,10,9.825962911
0.9,1,0.9,0.1,0.189498287
0.9,1,0.9,0.5,0.944734688
0.9,1,0.9,1,1.887313371
0.9,1,0.9,4,7.418679223
0.9,1,0.9,6,11.05258541
0.9,1,0.9,8,12.26290381
0.9,1,0.9,10,12.31259407
0.9,3,0.1,0.1,0.592793993
0.9,3,0.1,0.5,1.836715622
0.9,3,0.1,1,1.836675344
0.9,3,0.1,4,1.837250991
0.9,3,0.1,6,1.837863405
0.9,3,0.1,8,1.83846897
0.9,3,0.1,10,1.83906871
0.9,3,0.3,0.1,0.440929962
0.9,3,0.3,0.5,2.430327571
0.9,3,0.3,1,5.302742261
0.9,3,0.3,4,5.1536801
0.9,3,0.3,6,5.158437116
0.9,3,0.3,8,5.163840464
0.9,3,0.3,10,5.169525489
0.9,3,0.5,0.1,0.315192612
0.9,3,0.5,0.5,1.576736042
0.9,3,0.5,1,3.36667938
0.9,3,0.5,4,8.13133224
0.9,3,0.5,6,8.13787776
0.9,3,0.5,8,8.147431035
0.9,3,0.5,10,8.157812827
0.9,3,0.7,0.1,0.189501345
0.9,3,0.7,0.5,0.944891359
0.9,3,0.7,1,1.889871559
0.9,3,0.7,4,8.94313136
0.9,3,0.7,6,10.97367815
0.9,3,0.7,8,10.9571304
0.9,3,0.7,10,10.96916817
0.9,3,0.9,0.1,0.06368795
0.9,3,0.9,0.5,0.315536199
0.9,3,0.9,1,0.630428218
0.9,3,0.9,4,2.518594477
0.9,3,0.9,6,3.80225693
0.9,3,0.9,8,5.266346343
0.9,3,0.9,10,6.913299097
0.9,5,0.1,0.1,0.359335402
0.9,5,0.1,0.5,1.628622732
0.9,5,0.1,1,1.628862235
0.9,5,0.1,4,1.629590503
0.9,5,0.1,6,1.630103281
0.9,5,0.1,8,1.630607401
0.9,5,0.1,10,1.631129225
0.9,5,0.3,0.1,0.265180324
0.9,5,0.3,0.5,1.462943424
0.9,5,0.3,1,3.226321352
0.9,5,0.3,4,4.661521093
0.9,5,0.3,6,4.66542259
0.9,5,0.3,8,4.670090677
0.9,5,0.3,10,4.67508824
0.9,5,0.5,0.1,0.189545271
0.9,5,0.5,0.5,0.949261677
0.9,5,0.5,1,2.027946442
0.9,5,0.5,4,7.267540813
0.9,5,0.5,6,7.276719437
0.9,5,0.5,8,7.28713168
0.9,5,0.5,10,7.2982156
0.9,5,0.7,0.1,0.114047904
0.9,5,0.7,0.5,0.567635729
0.9,5,0.7,1,1.136894707
0.9,5,0.7,4,5.358713743
0.9,5,0.7,6,8.410269167
0.9,5,0.7,8,9.5118587
0.9,5,0.7,10,9.52854674
0.9,5,0.9,0.1,0.038477024
0.9,5,0.9,0.5,0.189648748
0.9,5,0.9,1,0.378619968
0.9,5,0.9,4,1.515825348
0.9,5,0.9,6,2.295648084
0.9,5,0.9,8,3.17308999
0.9,5,0.9,10,4.152614387
0.9,7,0.1,0.1,0.258923458
0.9,7,0.1,0.5,1.166658834
0.9,7,0.1,1,1.166746673
0.9,7,0.1,4,1.167176174
0.9,7,0.1,6,1.167462031
0.9,7,0.1,8,1.16773037
0.9,7,0.1,10,1.168002427
0.9,7,0.3,0.1,0.189825457
0.9,7,0.3,0.5,1.048369055
0.9,7,0.3,1,2.304355382
0.9,7,0.3,4,3.411506967
0.9,7,0.3,6,3.41370161
0.9,7,0.3,8,3.416102957
0.9,7,0.3,10,3.41860876
0.9,7,0.5,0.1,0.135660547
0.9,7,0.5,0.5,0.680282236
0.9,7,0.5,1,1.454606089
0.9,7,0.5,4,5.443420327
0.9,7,0.5,6,5.44948533
0.9,7,0.5,8,5.45548536
0.9,7,0.5,10,5.461808817
0.9,7,0.7,0.1,0.081689191
0.9,7,0.7,0.5,0.405873842
0.9,7,0.7,1,0.81387038
0.9,7,0.7,4,3.825161773
0.9,7,0.7,6,6.00120529
0.9,7,0.7,8,7.264862917
0.9,7,0.7,10,7.276162557
0.9,7,0.9,0.1,0.027652287
0.9,7,0.9,0.5,0.135695161
0.9,7,0.9,1,0.270698065
0.9,7,0.9,4,1.085187931
0.9,7,0.9,6,1.648031621
0.9,7,0.9,8,2.275979977
0.9,7,0.9,10,2.970633241
