time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,0
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,1
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,2
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,3
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,4
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,5
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,6
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,7
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,8
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,9
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,10
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,11
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,12
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,13
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,14
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,15
1199.0500000000002,0.01601725002067619,0.6912110844260171,27.907632149676573,0.46604757353829696,0.00032796690757372544,0.9996720330924257,0.059414977640529255,0.0028082067942873197,6.8565538192293,0.04726429101689795,0.9527357089831019,0.09049122748414443,0.04369103338970032,0.03963089666102999,16
