time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,LIGHT,ratio_absorb
1199.0500000000002,1.5141830332744202,0.5212815273127315,420.9274908941378,0.5610082197072906,0.33316419722342216,0.6668358027765784,0.11547688869481731,0.0101912627291084,6.045239567238184,0.08825369821844285,0.9117463017815574,0.08777644001770037,0.05319131984880364,0.03868086801511964,0,2000.0,0.1
1199.0500000000002,1.4042079074229517,0.5401799941046742,392.5754634629801,0.5787657632111471,0.28891050453715283,0.7110894954628486,0.11365546162178827,0.009731924869253119,6.067941054124414,0.0856265482584145,0.9143734517415855,0.08759478460650523,0.05259366345673429,0.03874063365432666,1,1800.0,0.1
1199.0500000000002,1.2832041088210915,0.5559962300695769,363.6615452163639,0.5858819324789896,0.24306997999405056,0.7569300200059489,0.11159963942240954,0.009231383157904264,6.093862395591579,0.08271875420395011,0.9172812457960499,0.08742248676082999,0.05196219961331675,0.03880378003866829,2,1620.0,0.1
1199.0500000000002,1.161088647194854,0.5698813820125462,335.468429403143,0.5867444474616057,0.20023235930296654,0.7997676406970324,0.1094566389383244,0.008734245548550791,6.121293443503773,0.07979639786321938,0.9202036021367807,0.08727349628184314,0.051340968673414464,0.03886590313265864,3,1458.0,0.1
1199.0500000000002,1.0426810435997462,0.5823536673119019,308.53123519971643,0.5836585867469639,0.16240254833255538,0.8375974516674438,0.10729296766199925,0.00825899056216697,6.149433715002795,0.07697606602022579,0.9230239339797743,0.08715202101560367,0.050747093402635925,0.038925290659736426,4,1312.2,0.1
1199.0500000000002,0.9301771374541501,0.5936624323877011,283.0695515886593,0.5778697173658485,0.13016030275975876,0.8698396972402413,0.10513831464771754,0.007813427497735148,6.177918547500293,0.0743157003674947,0.9256842996325053,0.08705933753085342,0.05018680301801916,0.03898131969819814,5,1180.98,0.1
1199.0500000000002,0.8245725474101275,0.6039283331548535,259.16885975798914,0.5701024968692666,0.10335299281606661,0.8966470071839334,0.10300294655991,0.007397620802098684,6.206577904036477,0.07181950661808074,0.9281804933819192,0.08699574700002136,0.04966204809654616,0.039033795190345395,6,1062.882,0.1
1199.0500000000002,0.7263216138316555,0.6132428905059705,236.84950040297105,0.5609137707227185,0.08146566262867054,0.9185343373713291,0.10089195482385627,0.007011640361182897,6.235328092288777,0.069496525996076,0.9305034740039237,0.08695989790752845,0.04917168544386832,0.03908283145561317,7,956.5938,0.1
1199.0500000000002,0.635653708908442,0.6216740884017202,216.09501650280595,0.550767391747776,0.06384020109731185,0.9361597989026886,0.09880612449760796,0.006653820557081155,6.264128267657886,0.06734218743776654,0.9326578125622333,0.08695028075186675,0.048713828950501574,0.03912861710494986,8,860.93442,0.1
1199.0500000000002,0.5526980971455768,0.6292823985199578,196.86594650576157,0.5400942784961154,0.049799571146754644,0.9502004288532454,0.09674451329697173,0.006321800681338363,6.2929547897394436,0.065345314849472,0.9346546851505279,0.0869667456093097,0.04828778237755676,0.039171221762244274,9,774.840978,0.1
1199.0500000000002,0.4774705508630288,0.6361328692660771,179.1080599997809,0.5293025928664707,0.038704295580549906,0.9612957044194497,0.09470603785830539,0.006014125397509482,6.321801458986735,0.06350308315396616,0.9364969168460338,0.08700669587768928,0.04789022476485122,0.039210977523514864,10,697.3568802,0.1
1199.0500000000002,0.40989520710631505,0.6422879432069751,162.75673698671028,0.5187560845575587,0.02999237088969489,0.9700076291103045,0.09268885853253003,0.005728811541806927,6.350665883487947,0.06180690569179953,0.9381930943082004,0.08706855985040235,0.04751891072959829,0.03924810892704021,11,627.6211922,0.1
1199.0500000000002,0.3497878469321224,0.6478090402820483,147.7403525416442,0.5087617962857777,0.023187620643257755,0.9768123793567423,0.09069084899896973,0.005463547413431967,6.379544973574371,0.06024364610944172,0.9397563538905581,0.08715216852119767,0.04717310384387244,0.039282689615612695,12,564.859073,0.1
1199.0500000000002,0.29682521236925297,0.652762528515942,133.98297311047875,0.4995629877853097,0.01789183598254821,0.9821081640174514,0.08871045300646735,0.005217126722202873,6.408444561928924,0.05881073247705713,0.941189267522943,0.08725453215881326,0.046849182839476144,0.03931508171605239,13,508.3731657,0.1
1199.0500000000002,0.25059166424327817,0.65720819778614,121.40602844617972,0.491324309351359,0.013784228449536352,0.9862157715504629,0.08674567084122886,0.0049875196060174725,6.43736414607981,0.05749589065527766,0.9425041093447225,0.08737519878804852,0.04654624504469969,0.03934537549553001,14,457.5358491,0.1
1199.0500000000002,0.21057763687182093,0.661207115424449,109.93019375451772,0.4841456821151787,0.010605825685491937,0.9893941743145076,0.08479508645301029,0.004773493463308,6.466306783504962,0.05629445833214971,0.9437055416678503,0.08751219549625283,0.04626186559235484,0.0393738134407645,15,411.7822642,0.1
1199.0500000000002,0.17622169889371286,0.664812048773618,99.47669195720616,0.47805718282999277,0.008151561125210403,0.9918484388747905,0.08285694230030761,0.004573300261387975,6.495272632684673,0.05519513675341452,0.9448048632465855,0.08766460988698715,0.04599479077357784,0.03940052092264223,16,370.6040378,0.1
1199.0500000000002,0.14693344910267941,0.6680751582443512,89.96850251004344,0.4730466409992317,0.006259613686245269,0.9937403863137542,0.08093006476333327,0.004385826415393736,6.524262694201006,0.054192795078288135,0.9458072049217119,0.08783082489351403,0.045743086459942586,0.039425691354005823,17,333.543634,0.1
1199.0500000000002,0.12212433082303827,0.6710429613090081,81.33124673989343,0.4690642121975445,0.004803218654294272,0.9951967813457061,0.07901332920094255,0.004209886468301786,6.553275954455988,0.053280712370165705,0.9467192876298343,0.0880097813545406,0.0455054497791054,0.03944945502208948,18,300.1892706,0.1
1199.0500000000002,0.10122585528602861,0.673753681840029,73.49387437154971,0.46602810619158913,0.003683353612060953,0.9963166463879392,0.07710536561064092,0.004044071506133862,6.5823117649248815,0.05244863926043051,0.9475513607395698,0.08820039069055127,0.04528058781050401,0.039471941218949605,19,270.1703435,0.1
1199.0500000000002,0.08370643887384879,0.676245341795426,66.3891323483486,0.46385270387108635,0.0028230570156690337,0.9971769429843294,0.07520540994879044,0.0038875583692915446,6.611369140341685,0.0516925361079328,0.9483074638920671,0.08840134753002676,0.04506701395303719,0.03949329860469636,20,243.1533092,0.1
