time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma,idx,LIGHT,ratio_absorb,v_ATP_made,3_v_ATP_made,Phi2*PSII_antenna_size*ratio_absorb*LIGHT,NADPH,2NADPH,CO2
1199.0500000000002,0.288781502529161,0.6513498419361954,131.49122474814027,0.4933827006212244,0.0171146811751528,0.982885318824847,0.0883977254249819,0.0051887837434703,6.413184305308141,0.0586981590140014,0.9413018409859986,0.0872150881182673,0.0467399041228927,0.0393260095877107,0,500.0,0.1,15.03273528422706,5.01091176140902,16.283746048404886,8.141873024202443,4.0709365121012215,4.0709365121012215
1199.0500000000002,0.2887484729572198,0.6510990414874908,118.29643283083176,0.4928255726397965,0.0171086227028192,0.9828913772971803,0.088397534164959,0.0051897126675861,6.413202975043786,0.0587087944933049,0.9412912055066952,0.0872093968509507,0.0467339125136812,0.0393266087486319,1,450.0,0.1,15.0325822175134,5.010860739171133,14.649728433468542,7.324864216734271,3.662432108367136,3.662432108367136
1199.0500000000002,0.2887114282631777,0.6508164299961317,106.42061350614816,0.4921988167531245,0.0171018644323945,0.9828981355676044,0.0883972121630918,0.0051906536614137,6.413224024972029,0.0587196534171325,0.9412803465828676,0.0872030687283392,0.0467272481847412,0.0393272751815258,2,405.0,0.1,15.032324520435926,5.0107748401453085,13.179032707421666,6.589516353710833,3.2947581768554164,3.2947581768554164
1199.0500000000002,0.2886729255497124,0.6504994737149066,95.73179557605968,0.4914982750137689,0.0170948243619136,0.9829051756380848,0.0883969563930135,0.0051917037243755,6.413245788856034,0.0587317022411219,0.941268297758878,0.0871965748947383,0.0467204020534029,0.0393279597946597,3,364.5,0.1,15.032119831342182,5.010706610447394,11.855352908454172,5.927676454227086,2.963838227113543,2.963838227113543
1199.0500000000002,0.2886284694102159,0.6501411680878029,86.11123040710132,0.4907075333950465,0.0170867102280987,0.9829132897719022,0.0883964939435174,0.0051927591004628,6.413271085949089,0.0587439486376824,0.9412560513623176,0.0871891457527041,0.0467125684205704,0.0393287431579429,4,328.05,0.1,15.031749746200603,5.010583248733535,10.663940509560188,5.331970254780094,2.665985127390047,2.665985127390047
1199.0500000000002,0.2885792381744236,0.6497383079511543,77.45201145329568,0.4898207056392561,0.0170777442664283,0.9829222557335712,0.088396098605306,0.0051940369926275,6.413298973122027,0.0587586677678262,0.9412413322321737,0.0871809814554069,0.046703954195102,0.0393296045804898,5,295.245,0.1,15.031433374942862,5.010477791647621,9.591599336551928,4.795799668275964,2.397899834137982,2.397899834137982
1199.0500000000002,0.2885250046282415,0.6492823726102304,69.65791690664702,0.4888200901345984,0.0170678792320328,0.9829321207679664,0.0883955283767096,0.0051953164260414,6.413329800822195,0.0587735207847058,0.941226479215294,0.0871721361559509,0.046694613363931,0.0393305386636069,6,265.7205,0.1,15.030977057609851,5.01032568586995,8.626381834558837,4.313190917279418,2.156595458639709,2.156595458639709
1199.0500000000002,0.2884656868161616,0.6487663306874862,62.642337072053955,0.487691512744608,0.0170571064825589,0.98294289351744,0.0883948368276208,0.0051966498407756,6.4133635502192465,0.0587890653668227,0.9412109346331776,0.0871626399596073,0.0466845740538652,0.0393315425946135,7,239.14845,0.1,15.030423672353098,5.0101412241176995,7.757573119804988,3.878786559902494,1.939393279951247,1.939393279951247
1199.0500000000002,0.2883990381349968,0.6481829272506073,56.327320177815466,0.4864198027259568,0.0170449977970051,0.9829550022029938,0.0883941859588952,0.005198264840587,6.413401314694862,0.0588077686279816,0.9411922313720182,0.0871521080507052,0.0466734301286565,0.0393326569871343,8,215.233605,0.1,15.029902857073395,5.009967619024465,6.975537406580048,3.487768703290024,1.743884351645012,1.743884351645012
1199.0500000000002,0.2883278773291783,0.6475180632381987,50.642676736460494,0.4849775155162316,0.017032110574165,0.9829678894258352,0.0883931456812674,0.0051996597229726,6.413441900695088,0.0588242412097335,0.9411757587902664,0.0871412568495446,0.0466619247461643,0.0393338075253836,9,193.7102445,0.1,15.029070477125314,5.009690159041772,6.271544117401896,3.135772058700948,1.567886029350474,1.567886029350474
1199.0500000000002,0.288246833462546,0.6467630899730846,45.52524824986074,0.4833463150248753,0.0170175059551233,0.9829824940448756,0.0883920855361351,0.005201364552533,6.413487983606631,0.0588442338522027,0.9411557661477976,0.0871291075663819,0.0466490286984048,0.0393350971301595,10,174.3392201,0.1,15.028222243733236,5.009407414577745,5.637808634768685,2.8189043173843427,1.409452158692171,1.409452158692171
1199.0500000000002,0.2881598533271798,0.6459022143481881,40.918147815341186,0.4814969058666838,0.0170018158931516,0.982998184106848,0.088390840223755,0.0052030849650499,6.4135374123549145,0.0588645265632313,0.9411354734367686,0.0871166144058735,0.0466357302735765,0.0393364269726424,11,156.905298,0.1,15.027225912236396,5.009075304078799,5.067273971058116,2.533636985529058,1.266818492764529,1.266818492764529
1199.0500000000002,0.2880560571353986,0.6449164807087937,36.77019291697117,0.479388820714774,0.0169832583884037,0.983016741611596,0.0883891205029853,0.005204920650612,6.413596669127112,0.0588864401072166,0.9411135598927832,0.0871019610007389,0.0466201208309211,0.0393379879169079,12,141.2147682,0.1,15.025850122715248,5.00861670757175,4.553586566582604,2.276793283291302,1.138396641645651,1.138396641645651
1199.0500000000002,0.28794487598544,0.6437881190126282,33.035254691539485,0.4769930054590164,0.0169634359967363,0.983036564003264,0.0883872120096846,0.0052068126241307,6.413660010240768,0.0589091171174279,0.941090882882572,0.0870871666680532,0.0466042955944288,0.0393395704405571,13,127.0932914,0.1,15.02432344923137,5.008107816410456,4.091057550476492,2.045528775238246,1.022764387619123,1.022764387619123
1199.0500000000002,0.2878178492473896,0.6424910714045121,29.671830269590096,0.4742581714284853,0.0169409357637618,0.9830590642362376,0.0883848094264282,0.005208759480035,6.413732500893445,0.0589327454996477,0.9410672545003524,0.0870710411052878,0.0465869922772182,0.0393413007722781,14,114.3839623,0.1,15.022401737785309,5.007467245928436,3.674533724481016,1.837266862240508,0.918633431120254,0.918633431120254
1199.0500000000002,0.2876731989086644,0.640997588397052,26.6425292844701,0.4711344532651361,0.0169154960044095,0.9830845039955908,0.0883819540554284,0.0052108554165949,6.413815022686109,0.0589583639451254,0.9410416360548746,0.0870537175563239,0.0465683254133793,0.039343167458662,15,102.945566,0.1,15.020118156768692,5.006706052256231,3.299392977108478,1.649696488554239,0.8248482442771194,0.8248482442771194
1199.0500000000002,0.2875061102966768,0.6392700662121112,23.913678699128397,0.4675538786610735,0.0168864098474283,0.9831135901525708,0.0883781688423087,0.0052128101329306,6.4139106881770305,0.0589830067852035,0.9410169932147964,0.0870350125281904,0.0465480706915497,0.039345192930845,16,92.65100944,0.1,15.017091426799276,5.005697142266425,2.9614508469663874,1.4807254234831937,0.7403627117415968,0.7403627117415968
1199.0500000000002,0.2873130440995528,0.6372695680773924,21.454945475544196,0.4634506921883333,0.0168531697923301,0.9831468302076694,0.0883735522733836,0.0052148285545844,6.414021271353346,0.0590089276591331,0.9409910723408668,0.0870150891544683,0.046526355232207,0.0393473644767793,17,83.3859085,0.1,15.013400687125776,5.004466895708592,2.656965094676799,1.3284825473383994,0.6642412736691997,0.6642412736691997
1199.0500000000002,0.2870879974724964,0.6349450061531853,19.239007839217507,0.458739605654187,0.0168148883758369,0.983185111624163,0.0883676702601227,0.0052166957921978,6.414150425534585,0.0590339857841699,0.94096601421583,0.0869940467988106,0.0465032251409371,0.0393496774859062,18,75.04731765,0.1,15.008699488950429,5.002899829650143,2.3825459783529648,1.1912729891764824,0.5956364945882412,0.5956364945882412
