time/s,kea3_dNPQ,kea3_dLEF,WT_NPQ,WT_LEF
0.0,0.0,0.0,0.0,352.7210884353741
0.1,1.4399657802949273e-08,6.313922629175295e-08,0.028826355415741477,7.568096750345073
0.2,1.3029555712140706e-08,4.308303269695557e-09,0.026083851899152702,0.6635614029807032
0.30000000000000004,1.1790390292559794e-08,2.993135628237553e-09,0.023604148209509616,0.506153485239159
0.4,1.0667981952677819e-08,1.188402043439396e-09,0.02136124922872802,0.5276566690581691
0.5,9.657114951461265e-09,1.2778416214054289e-08,0.019332878844720413,0.5942981922885899
0.6000000000000001,8.741701761766363e-09,8.385332872506979e-09,0.017498829917185207,0.681102033384792
0.7000000000000001,7.911496832657683e-09,3.1318935223012545e-09,0.015840148892925947,0.7790212534609967
0.8,7.15983998651748e-09,2.0676327316948573e-10,0.014339623538452504,0.8812361324399
0.9,6.479514183879709e-09,4.051083246636722e-09,0.012982118707359807,0.9830503335491341
1.0,5.864617893744373e-09,3.1331146566060397e-09,0.011753943671274627,1.0821305938467398
1.1,5.308861562164369e-09,7.039173910428076e-09,0.010642884467927681,1.1775632154485483
1.2000000000000002,4.806307634871998e-09,5.694643645526298e-09,0.009637847043825885,1.2706757179275374
1.3,4.353266027171121e-09,2.8339703916913095e-09,0.008728764321258731,1.36106521953191
1.4000000000000001,3.936379453298167e-09,2.315399205699009e-09,0.00790654875236889,1.449270630777287
1.5,3.596564958179005e-09,8.573743937034806e-10,0.007164424584677811,1.5355488368680787
1.6,3.2415465919116704e-09,1.5556917976056184e-09,0.0064937067364381675,1.6202358546336837
1.7000000000000002,2.9665385347862894e-09,-4.796782970828417e-10,0.005885912812458618,1.7036582297103977
1.8,2.6773045143715923e-09,1.600176879890114e-09,0.005338672456573767,1.7857955629711877
1.9000000000000001,2.378368936691022e-09,6.989247181010683e-09,0.004843009946560765,1.8670161617880872
2.0,2.1943307292743297e-09,3.1764648689147634e-09,0.004393413823911203,1.9474362390758955
2.1,1.96724836681178e-09,3.9566820930758695e-09,0.003988761992509673,2.026757018088097
2.2,1.7244901982099714e-09,6.251471784679552e-09,0.0036217717442543367,2.105266047086222
2.3000000000000003,1.5862193641913436e-09,4.895622573997116e-09,0.0032890299867572087,2.1829885833907032
2.4000000000000004,1.436125736560545e-09,3.1913618414591838e-09,0.0029890874651450016,2.2598750814961592
2.5,1.3146093137683668e-09,-8.878466850603672e-10,0.0027183389930766095,2.33596020081654
2.6,1.1502134800167596e-09,2.7327020646339406e-09,0.0024733071991032128,2.4113865613674674
2.7,1.0395773426125077e-09,2.560257339467853e-09,0.002251555403342612,2.486211236816309
2.8000000000000003,9.548364794144393e-10,2.006767640949647e-09,0.002051518905617184,2.560426316912882
2.9000000000000004,8.453342711153139e-10,1.5746235426661315e-09,0.0018716192669031948,2.634058850544197
3.0,7.666201662197281e-10,1.2213776656722075e-09,0.0017085739423526674,2.707158707732184
3.1,7.073767344448201e-10,7.355933639985324e-10,0.0015617658230194374,2.7797392870692827
3.2,6.723596364995726e-10,4.517897167488627e-11,0.0014300592571994594,2.851820420887747
3.3000000000000003,5.897082930479691e-10,1.6585230966370546e-09,0.001311965516932103,2.923437978039849
3.4000000000000004,5.4357092373232e-10,3.1423863511292893e-09,0.0012054236843111416,2.9946510947689817
3.5,5.096621985122701e-10,5.443173023422787e-09,0.0011100121084577947,3.0654702223809824
3.6,4.910465385005169e-10,8.716865895763704e-09,0.0010249178872211904,3.1359229405977906
3.7,4.2838842640325475e-10,5.227752897241089e-09,0.0009487381485988125,3.205948983715017
3.8000000000000003,3.962366862571287e-10,2.786093578066584e-09,0.0008806101490391039,3.275529379657806
3.9000000000000004,3.7073071229663107e-10,-1.9714798682457513e-09,0.0008199964997161855,3.3446617449751024
4.0,3.3642879281037263e-10,-1.00163211058657e-09,0.0007662798894247784,3.4133309722426874
4.1000000000000005,3.094802795110263e-10,-7.646097088809256e-10,0.0007185023754694072,3.4817371529515286
4.2,2.870754674559259e-10,8.463092449062515e-10,0.0006763137698292062,3.549826901031658
4.3,2.709304077743932e-10,4.304154810341743e-09,0.0006392740828477298,3.6176380280756084
4.4,2.2967749750690825e-10,-4.5050230212950737e-10,0.0006068034757772864,3.685143734096551
4.5,2.0850784315275261e-10,-7.44995176660268e-11,0.0005782784961461612,3.7522824187941373
4.6000000000000005,1.9358653395584735e-10,9.505631837214423e-10,0.0005536146459847822,3.8191372811958852
4.7,1.8720647601555562e-10,2.793974829273793e-09,0.0005325869301015921,3.8857266409857987
4.800000000000001,1.9203079480289292e-10,5.637605937636181e-09,0.0005150425654715559,3.952069564668857
4.9,1.5199894880073284e-10,3.72633834899716e-09,0.0005007177481549483,4.018167747502398
5.0,1.4234015485378726e-10,3.768429124306749e-09,0.0004886431149761672,4.083946928496923
5.1000000000000005,1.3906859241659755e-10,3.43249606515883e-09,0.0004791843540739929,4.1494583328425225
5.2,1.4415064254020768e-10,2.5972841655175216e-09,0.00047224952228714994,4.214701550760448
5.300000000000001,1.5982631201578307e-10,1.1299956526045207e-09,0.00046779498376840875,4.279674527846155
5.4,1.886092333746106e-10,-1.1137686328765994e-09,0.00046582540998458584,4.344373551744512
5.5,1.3353818501286516e-10,2.1864634547341666e-09,0.00046528303204325416,4.408864740556683
5.6000000000000005,1.345789936197002e-10,2.04111660906392e-09,0.00046658984834895733,4.473120515582147
5.7,1.3948788082701266e-10,1.8579324745360282e-09,0.00046969982141505584,4.537144826757745
5.800000000000001,1.493146620343451e-10,1.6247128087343299e-09,0.00047457191526351745,4.600942741104592
5.9,1.6526439738191387e-10,1.3265397669215417e-09,0.00048119023290300823,4.6645191394403644
6.0,1.402727504463963e-10,1.3294583212086764e-09,0.0004891559479965064,4.727880996299101
6.1000000000000005,1.4066860133318815e-10,1.270913152495723e-09,0.0004984434979710252,4.7910332116659236
6.2,1.4214448184040468e-10,1.2762964018975254e-09,0.0005091012046266317,4.853980211062409
6.300000000000001,1.4520592746865985e-10,1.3615393257282449e-09,0.0005210939486725089,4.916726833908874
6.4,1.5045685335633718e-10,1.543493333144852e-09,0.0005343998764295241,4.979277793255182
6.5,1.4289075185667383e-10,1.1695675539158401e-09,0.0005489200027094717,5.041633535615627
6.6000000000000005,1.4309951541866678e-10,1.2118972492203284e-09,0.0005645731964019346,5.103794610349274
6.7,1.4413563842897298e-10,1.3194352277423604e-09,0.0005813991641775657,5.165766360131022
6.800000000000001,1.4642647424428779e-10,1.5085745985743415e-09,0.000599389267585209,5.22755117368528
6.9,1.5046783957695098e-10,1.7974182142665995e-09,0.0006185440936588649,5.289151121965126
7.0,1.3923922377503256e-10,2.4139819032598098e-09,0.0006388137448803404,5.350569236195693
7.1000000000000005,1.3871825758383916e-10,2.4420874211728005e-09,0.0006600771966722215,5.411809965583892
7.2,1.3934034503483572e-10,2.3873258925277696e-09,0.0006824554336618475,5.472872447867727
7.300000000000001,1.4154629237369404e-10,2.2275967737073188e-09,0.000705966600759242,5.533757894792882
7.4,1.45827302056728e-10,1.9390231642546496e-09,0.0007306366875035516,5.594467222782109
7.5,1.5272497155827125e-10,1.4959535832304027e-09,0.0007564995280630483,5.65500105105159
7.6000000000000005,1.6283129456329953e-10,8.709450938226837e-10,0.000783596801235128,5.71535969975112
7.7,1.767886602084892e-10,3.47535333844462e-11,0.0008119780304463105,5.775543188128344
7.800000000000001,1.555062810291996e-10,1.4904708578455939e-09,0.0008416378367622288,5.835555223144424
7.9,1.5972344410628003e-10,1.4163363815100638e-09,0.0008722699603039811,5.895418863023675
8.0,1.656636142285603e-10,1.3251071351305654e-09,0.0009041706683145309,5.9551190520717805
8.1,1.736946961044747e-10,1.2135563665083282e-09,0.0009373821793967353,6.014657077219385
8.200000000000001,1.8421520266240915e-10,1.0781189274666758e-09,0.0009719517677185883,6.074034099237135
8.3,1.9765425537596193e-10,9.148619639631761e-10,0.0010079317630132187,6.133251151494453
8.4,2.1447158393868293e-10,7.195017914796153e-10,0.0010453795505788932,6.1923091387319396
8.5,2.3515752713143545e-10,4.873683678852103e-10,0.0010843575712790143,6.251208835847526
8.6,2.1776495971043142e-10,8.201865853152412e-10,0.0011249253336595192,6.309951000790863
8.700000000000001,2.265441705756599e-10,8.158558273407834e-10,0.001166717167287664,6.36854242942862
8.8,2.3619646863370924e-10,8.320562017161137e-10,0.0012100581819839413,6.426980010078963
8.9,2.4685214679645573e-10,8.710827614777372e-10,0.0012549940741039777,6.485264552038926
9.0,2.586545591425071e-10,9.35230559662159e-10,0.0013015729032680786,6.543396775599468
9.1,2.717601235192879e-10,1.0267893202353662e-09,0.001349845092361228,6.601377311561325
9.200000000000001,2.8633831937463494e-10,1.1480487671633455e-09,0.0013998634275330904,6.6592067007574505
9.3,3.0257168862415917e-10,1.3012817490221096e-09,0.0014516830581980074,6.7168853935821735
9.4,3.2065583565124567e-10,1.4887540089603135e-09,0.001505361497035002,6.774413749527215
9.5,3.140010779601604e-10,1.3822578637245897e-09,0.0015608143111513727,6.831790802873934
9.600000000000001,3.2419137470027226e-10,1.380000114181712e-09,0.0016181605534690655,6.889017238257096
9.700000000000001,3.342193479437261e-10,1.3375203167242944e-09,0.0016774666213053872,6.946093170503947
9.8,3.440368010008271e-10,1.2448051478486377e-09,0.0017387848661873327,7.003018483886997
9.9,3.535956670693008e-10,1.0910667924690642e-09,0.001802169001346851,7.059792964634134
10.0,3.628480066322076e-10,8.647838001252239e-10,0.0018676741017208472,7.116416300782744
10.100000000000001,3.717460089758262e-10,5.536673342021459e-10,0.0019353566039511838,7.172888082039471
10.200000000000001,3.802419924064937e-10,1.446700537144352e-10,0.002005274306384675,7.229207799645811
10.3,3.944678732964446e-10,9.137091083744053e-10,0.002077512424196585,7.285380102952582
10.4,4.0473253481304594e-10,8.939187168266471e-10,0.0021521281332093547,7.34140360148605
10.5,4.150119102541705e-10,8.749880819891587e-10,0.0022291790879864774,7.3972766296734385
10.600000000000001,4.2531432282305603e-10,8.570575360522525e-10,0.0023087317278494626,7.452998919935807
10.700000000000001,4.356501613449193e-10,8.402647466709823e-10,0.002390854074837556,7.508570148507024
10.8,4.460318754964665e-10,8.246985316873179e-10,0.002475615733707746,7.563989935192232
10.9,4.564739792753403e-10,8.104183990553793e-10,0.0025630878919347634,7.619257843132322
11.0,4.669930483980345e-10,7.974616522687938e-10,0.002653343319711077,7.6743733785746056
11.100000000000001,4.995979654282001e-10,1.2128955617640713e-09,0.0027465339590618306,7.729337667516407
11.200000000000001,5.132170894858734e-10,1.1708909397611933e-09,0.002842729650671761,7.7841499558873135
11.3,5.271470174435244e-10,1.116251979738081e-09,0.002941964252727827,7.838808626471929
11.4,5.414149835923643e-10,1.0474643374891457e-09,0.0030443192029654957,7.893313000714362
11.5,5.560501508024285e-10,9.629426145352227e-10,0.0031498776009787643,7.947662343250283
11.600000000000001,5.710836165941091e-10,8.610214763393742e-10,0.003258724208220159,8.001855861696964
11.700000000000001,5.865484088013462e-10,7.399414414521743e-10,0.0033709454480007296,8.055892706450946
11.8,6.024794864389893e-10,5.978719741506211e-10,0.0034866294054900606,8.10977197049357
11.9,6.189137423048829e-10,4.3287862183660764e-10,0.0036058658277162625,8.16349268920455
12.0,6.358899995104195e-10,2.4296298306580866e-10,0.003728746123565975,8.217053840183835
12.100000000000001,6.534490140826243e-10,2.603606219508947e-11,0.0038553633637843678,8.270454343081994
12.200000000000001,6.716334727957518e-10,-2.2008528333117283e-10,0.003985812280975134,8.323693059439336
12.3,6.904879949060083e-10,-4.976481449148196e-10,0.004120189269600499,8.376768792534017
12.4,7.100591330189143e-10,-8.090168535090925e-10,0.004258592385981218,8.42968028723939
12.5,7.303953674514529e-10,-1.156603701701897e-09,0.004401121348296573,8.482426229890798
12.600000000000001,7.515471153393682e-10,-1.5429346689188606e-09,0.004547877536584378,8.535005248162177
12.700000000000001,7.735667228309095e-10,-1.970606788859186e-09,0.004698963992740966,8.58741591095257
12.8,7.965084659541932e-10,-2.4423094657777256e-09,0.00485448542052121,8.639656728282997
12.9,8.606091455795606e-10,2.4162662981552785e-09,0.005014605359864124,8.69173378804926
13.0,8.896793328092012e-10,2.4282051924728876e-09,0.005179517767114581,8.743656932369216
13.100000000000001,9.19878301135213e-10,2.397699816469867e-09,0.005349227666997694,8.795410490285064
13.200000000000001,9.51244080032998e-10,2.3190764864011726e-09,0.005523849682361456,8.846993158858496
13.3,9.838152801103228e-10,2.1864252630621195e-09,0.005703500209783469,8.898403589322202
13.4,1.017631098311489e-09,1.993614162643098e-09,0.005888297419570925,8.94964038696848
13.5,1.0527313092437152e-09,1.7342571823064645e-09,0.006078361255760613,9.00070211104878
13.600000000000001,1.0891562729833937e-09,1.4017391691822922e-09,0.006273813436118925,9.051587274684417
13.700000000000001,1.1269469316066427e-09,9.892211494388903e-10,0.006474777452141835,9.102294344788726
13.8,1.1661448057198598e-09,4.896154592870516e-10,0.00668137856905493,9.152821742000953
13.9,1.2067920005312538e-09,-1.0439649145155272e-10,0.006893743825813384,9.203167840632078
14.0,1.2489312041161216e-09,-8.00342903062301e-10,0.007112002035101971,9.253330968622913
14.100000000000001,1.2926056856821244e-09,-1.6060006657880876e-09,0.007336283783335064,9.3033094075147
14.200000000000001,1.3378592973040115e-09,-2.52937404354725e-09,0.007566721430656623,9.35310139243251
14.3,1.3847364704541731e-09,-3.5786964502904084e-09,0.007803449110940217,9.402705112081726
14.4,1.4332822220741726e-09,-4.7624126864320715e-09,0.008046602731789003,9.452118708757837
14.5,1.483542148503214e-09,-6.08919847877587e-09,0.008296319974535738,9.50134027836993
14.600000000000001,1.535562432417037e-09,-7.567985349510309e-09,0.00855274029424278,9.550367870478098
14.700000000000001,1.6218150659247366e-09,2.7936071234080373e-09,0.008816009786195813,9.599201301070702
14.8,1.6878022156968653e-09,2.8702231702482095e-09,0.00908638590607262,9.64788112960691
14.9,1.7570715611647802e-09,2.8938416107848752e-09,0.009363918639194085,9.696369918041281
15.0,1.82976679120872e-09,2.8565629861532216e-09,0.009648756652701922,9.744666299979544
15.100000000000001,1.9060349739502547e-09,2.750139671547913e-09,0.009941050460562952,9.79276888787972
15.200000000000001,1.98602653420088e-09,2.565970547152574e-09,0.010240952423569115,9.840676273035548
15.3,2.0698952725439757e-09,2.295116985351342e-09,0.010548616749337467,9.888387025571589
15.4,2.1577983549264657e-09,1.9282868635173145e-09,0.010864199492310184,9.93589969445021
15.5,2.249896317862987e-09,1.4558487748672633e-09,0.011187858553754556,9.983212807490627
15.600000000000001,2.3463530736400617e-09,8.678160412500802e-10,0.01151975368176299,10.030324871400113
15.700000000000001,2.4473358894994135e-09,1.538733584993679e-10,0.011860046471252998,10.077234371817594
15.8,2.553015417128268e-09,-6.966427434917932e-10,0.01220890036396722,10.123939773369791
15.9,2.663565663169054e-09,-1.694742124414006e-09,0.012566480648473408,10.170439519740043
16.0,2.7791640169749776e-09,-2.8517472827616075e-09,0.01293295446016443,10.216732033749999
16.1,2.899991228058618e-09,-4.179357304678888e-09,0.013308490781258276,10.262815717454355
16.2,3.026231416500269e-09,-5.68955904611812e-09,0.013693260440798027,10.308688952248728
16.3,3.1580720712132138e-09,-7.394703516183654e-09,0.014087436114651925,10.354350098990938
16.400000000000002,3.2957040551478967e-09,-9.307454362783574e-09,0.014491192325513286,10.399797498135724
16.5,3.439321594883582e-09,-1.1440826952480165e-08,0.014904705442900543,10.445029469883167
16.6,3.4724969462385236e-09,2.984693381336001e-09,0.015327876544410188,10.490079643513464
16.7,3.6307564177384677e-09,3.06665093319225e-09,0.01576101251454056,10.534930105604932
16.8,3.798321358827739e-09,3.082252675312702e-09,0.016204366970833446,10.579569962214443
16.900000000000002,3.975715277826364e-09,3.021556338467235e-09,0.016658117121165474,10.623998277058867
17.0,4.163477632102008e-09,2.8741595770043205e-09,0.01712244179961421,10.66821412085895
17.1,4.3621637829671656e-09,2.6291981924941865e-09,0.01759752146645825,10.712216571417166
17.2,4.572345009556944e-09,2.2753283701604232e-09,0.018083538208177062,10.75600471370277
17.3,4.794608515767962e-09,1.8007781932283251e-09,0.018580675737451154,10.799577639944053
17.400000000000002,5.029557423319453e-09,1.1932872467923517e-09,0.019089119393161925,10.842934449727734
17.5,5.277810768283819e-09,4.4014747402343346e-10,0.019609056140391747,10.88607425010544
17.6,5.54000351496442e-09,-4.718110346857429e-10,0.020140674570423994,10.928996155707217
17.7,5.816786538548335e-09,-1.556202278152341e-09,0.020684164900742923,10.971699288862064
17.8,6.108826642453602e-09,-2.827121647897002e-09,0.021239718975033826,11.014182779725392
17.900000000000002,6.416806534043085e-09,-4.299085532011304e-09,0.021807530263182905,11.056445766413335
18.0,6.741424859318945e-09,-5.98707572407875e-09,0.0223877938612773,11.09848739514392
18.1,7.083396168228173e-09,-7.906537646817924e-09,0.02298070649160518,11.140306820384957
18.2,7.443450935479268e-09,-1.007333594316151e-08,0.023586466502655598,11.181903205008581
18.3,7.82233555707279e-09,-1.2503805990604633e-08,0.02420527386911863,11.22327572045243
18.400000000000002,7.860982541990635e-09,1.1483562545322457e-08,0.02483689056465795,11.264454640713158
18.5,8.250380656438239e-09,1.1512740982766445e-08,0.025481301405317507,11.305448202060717
18.6,8.658509853542995e-09,1.1277787592689492e-08,0.02613909207181392,11.346224766029241
18.7,9.085888534599018e-09,1.0756993518157287e-08,0.026810435849824434,11.386783758146219
18.8,9.53303511477821e-09,9.928674771231272e-09,0.027495506025026387,11.427124594747436
18.900000000000002,1.0000467995374684e-08,8.771188220180193e-09,0.028194475883097057,11.467246683456363
19.0,1.0488705567274215e-08,7.26294224762114e-09,0.02890751870971372,11.507149423665053
19.1,1.0998266256057043e-08,5.382400303233226e-09,0.029634807790553705,11.546832207016488
19.200000000000003,1.152966845607839e-08,3.1080702456165454e-09,0.030376516411294296,11.58629441788822
19.3,1.208343056863237e-08,4.18518553146896e-10,0.03113281785761276,11.625535433877262
19.400000000000002,1.2660071019299224e-08,-2.7076101360989924e-09,0.031903885415186434,11.664554626286082
19.5,1.3260108185086938e-08,-6.2916178933392075e-09,0.03268989236969257,11.703351360609648
19.6,1.3884060491575756e-08,-1.0354725077377225e-08,0.03349101200680852,11.741924997023366
19.700000000000003,1.4532446336590343e-08,-1.4918079216386104e-08,0.034307417612211545,11.780274890871787
19.8,1.5205784117955368e-08,-2.0002740797053775e-08,0.035139282471578916,11.81840039315802
19.900000000000002,1.5904592268189965e-08,-2.5629686817296715e-08,0.03598677987058797,11.856300851033682
20.0,1.6629389157363228e-08,-3.1819796575405235e-08,0.03685008309491597,11.89397560828925
20.1,1.7380693211055398e-08,-3.859386765725503e-08,0.037729365430240254,11.93142400584473
20.200000000000003,1.5829762639585354e-08,7.318654304810934e-08,0.038623750647354876,11.968697140080229
20.3,1.6988147444330082e-08,7.01396398739007e-08,0.039530017291174786,12.005961656116444
20.400000000000002,1.8212840333098335e-08,6.651606554441969e-08,0.04045229326515067,12.043021763863665
20.5,1.950549480267405e-08,6.229371685151364e-08,0.04139073743906558,12.07987746632691
20.6,2.0867764329024485e-08,5.745048170524569e-08,0.04234550868270275,12.116528762213756
20.700000000000003,2.2301302408933577e-08,5.196426045017688e-08,0.04331676586584529,12.152975646272306
20.8,2.3807762532246368e-08,4.581294277272718e-08,0.04430466785827629,12.18921810962806
20.900000000000002,2.5388798188807904e-08,3.8974457439167054e-08,0.04530937352977898,12.225256140119598
21.0,2.704606287540212e-08,3.1426734992123784e-08,0.0463310417501364,12.261089722633004
21.1,2.8781210081874065e-08,2.3147757488573006e-08,0.0473698313891318,12.296718839434968
21.200000000000003,3.059589330500767e-08,1.4115535407199786e-08,0.04842590131654825,12.3321434705044
21.3,3.2491766034647984e-08,4.3081360701080484e-09,0.04949941040216888,12.367363593862596
21.400000000000002,3.447048176064005e-08,-6.296328791677297e-09,0.050590517515776895,12.402379185901758
21.5,3.65336939797678e-08,-1.771968527464196e-08,0.051699381527155364,12.437190221711813
21.6,3.8683056181876285e-08,-2.998367776285704e-08,0.0528261613060875,12.471796675405468
21.700000000000003,4.0920221870688334e-08,-4.310998491519058e-08,0.0539710157223564,12.506198520441366
21.8,4.32468445221712e-08,-5.7120198349025486e-08,0.05513410364574518,12.540395729945287
21.900000000000002,4.566457763310883e-08,-7.203580665304798e-08,0.05631558394603706,12.574388277029264
22.0,4.817507470028515e-08,-8.787820782174549e-08,0.05751561549301508,12.608176135108543
22.1,5.077998921354521e-08,-1.046686950445519e-07,0.05873435715646248,12.6417592782163
22.200000000000003,5.348097466273405e-08,-1.2242842828413814e-07,0.05997196780616236,12.675137681315974
22.3,5.6279684551574505e-08,-1.4117846447447846e-07,0.06122860631189781,12.70831132061117
22.400000000000002,5.9177772362972725e-08,-1.6093972554642733e-07,0.06250443154345206,12.741280173853003
22.5,6.217689157983486e-08,-1.81732980664151e-07,0.06379960237060818,12.77404422064479
22.6,6.527869572670042e-08,-2.0357887109412331e-07,0.06511427766314937,12.806603442744027
22.700000000000003,6.848483825871998e-08,-2.2649787467798888e-07,0.06644861629085874,12.838957824361437
22.8,7.179697268655527e-08,-2.5051031471434726e-07,0.0678027771235194,12.871107352457198
22.900000000000002,7.521675249311244e-08,-2.756363457478983e-07,0.06917691903091457,12.903052017034014
23.0,7.87458311890532e-08,-3.0189594646401474e-07,0.07057120088282728,12.934791811427095
23.1,8.238586225728373e-08,-3.2930890903060117e-07,0.0719857815490408,12.966326732590908
23.200000000000003,8.613849919458794e-08,-3.5789485153259193e-07,0.0734208198993382,12.997656781382558
23.3,9.000539548387199e-08,-3.876731700103164e-07,0.07487647480350257,13.028781962841736
23.400000000000002,9.398820462191981e-08,-4.1866308286842013e-07,0.07635290513131716,13.059702286467171
23.5,9.594161237691523e-08,-3.569405926384661e-08,0.07784954522253285,13.090554599852501
23.6,9.702725932425604e-08,3.057060382616328e-08,0.07936352719164336,13.121738678264165
23.700000000000003,9.827746183521668e-08,-2.62988724131219e-08,0.08089476810146372,13.152575329787666
23.8,1.005661809522218e-07,-6.677391084508599e-09,0.0824435064226173,13.183296879783805
23.900000000000002,1.0342874133539848e-07,-1.8537614110414324e-08,0.08401058018875333,13.21388534130936
24.0,1.06398389154716e-07,-8.238052018327835e-09,0.08559597575971492,13.244323601505446
24.1,1.0959120470832584e-07,-1.2388969850007925e-09,0.08719955410319306,13.274628730138012
24.200000000000003,1.1300718798235021e-07,2.458127923432585e-09,0.08882131521918771,13.304799835346188
24.3,1.1664633897678911e-07,2.8518236661057017e-09,0.09046125910769881,13.334836044134304
24.400000000000002,1.205086577332759e-07,-5.852385243088065e-11,0.09211938576872646,13.364736502369457
24.5,1.2459414418242165e-07,-6.273102926002139e-09,0.09379569520227056,13.394500374774365
24.6,1.2890279835198193e-07,-1.5791618679372732e-08,0.09549018740833123,13.424126844915685
24.700000000000003,1.334346202835901e-07,-2.8613284186462806e-08,0.0972028623869084,13.453615115187752
24.8,1.3818960990785722e-07,-4.4736813364920636e-08,0.09893372013800202,13.48296440679184
24.900000000000002,1.4206022171114885e-07,4.504215667111566e-08,0.10068265300486041,13.512184184476874
25.0,1.4750518825823455e-07,4.123511132547719e-08,0.10244873073068139,13.541361884233943
25.1,1.5325198006455043e-07,3.39579830921366e-08,0.10423279107036253,13.570417013994009
25.200000000000003,1.5930059708846311e-07,2.3207567423355613e-08,0.10603483402390379,13.59934878094224
25.3,1.6565103938548376e-07,8.981233534655075e-09,0.10785485959130509,13.628156409586243
25.400000000000002,1.7230330692785678e-07,-8.723104016894467e-09,0.10969286777256657,13.656839141734524
25.5,1.792573997155822e-07,-2.990694270010863e-08,0.11154885856768808,13.685396236471002
25.6,1.8651331774865998e-07,-5.457122753682597e-08,0.11342283197666977,13.713826970125629
25.700000000000003,1.9407106104096794e-07,-8.27163688654764e-08,0.11531478799951157,13.742130636241162
25.8,2.0193062957862828e-07,-1.1434219437944648e-07,0.11722472663621342,13.770306545536112
25.900000000000002,2.10092023361641e-07,-1.4944799708871415e-07,0.11915264788677543,13.798354025864006
26.0,2.1493016913454177e-07,-2.2862989723648752e-08,0.12109600539798218,13.826376557264828
26.1,2.232786169981127e-07,-2.3512894742339085e-08,0.12305617484295496,13.854316915742183
26.200000000000003,2.3198528786849693e-07,-2.4120407005057132e-08,0.12503342521809332,13.88216331848848
26.3,2.4106161949921656e-07,-2.4684648991524227e-08,0.12702768202875891,13.909918046306142
26.400000000000002,2.505190497270604e-07,-2.5205757481217006e-08,0.1290388707803135,13.937583378154505
26.5,2.603690163194283e-07,-2.568491197507683e-08,0.1310669169781187,13.965161590771277
26.6,2.7062295707147577e-07,-2.6124290286588803e-08,0.13311174612753632,13.992654958301236
26.700000000000003,2.812923097783582e-07,-2.6527093410777525e-08,0.13517328373392795,14.020065751932345
26.8,2.9238851229074214e-07,-2.6897478022647192e-08,0.13725145530265523,14.047396239539149
26.900000000000002,3.0392300234827196e-07,-2.7240623978741496e-08,0.13934618633907997,14.074648685333633
27.0,3.0327586542089335e-07,-5.896529664539685e-08,0.14145176875722498,14.101810702613042
27.1,3.1466923108847134e-07,-5.9130014662400754e-08,0.14356961445791924,14.128888856559591
27.200000000000003,3.2652587775294784e-07,-5.900839283867754e-08,0.1457027911673053,14.155893741943181
27.3,3.388587823671685e-07,-5.8597917629299445e-08,0.14785118985385676,14.182827600301179
27.400000000000002,3.516809218284678e-07,-5.789730295191475e-08,0.15001470148604737,14.209692671036285
27.5,3.6500527306193575e-07,-5.6906383605337396e-08,0.15219321703235067,14.23649119107924
27.6,3.788448129926625e-07,-5.56262023110321e-08,0.1543866274612404,14.26322539455993
27.700000000000003,3.93212518545738e-07,-5.405892977705662e-08,0.15659482374119016,14.28989751248671
27.8,4.081213666462524e-07,-5.22079002251985e-08,0.15881769684067348,14.316509772434006
27.900000000000002,4.235843341637846e-07,-5.007757586383832e-08,0.1610551377281642,14.34306439823813
28.0,4.3961439810669134e-07,-4.767355399337703e-08,0.16330703737213578,14.36956360970122
28.1,4.5622453531679596e-07,-4.500254391359704e-08,0.16557328674106203,14.396009622303344
28.200000000000003,4.734277227746997e-07,-4.2072386463587463e-08,0.16785377680341648,14.42240464692267
28.3,4.91236937377737e-07,-3.889201138917997e-08,0.17014839852767272,14.448750889563618
28.400000000000002,5.096651560509979e-07,-3.5471439119305614e-08,0.17245704288230454,14.475050551093013
28.5,5.287253556640614e-07,-3.182181806948847e-08,0.17477960083578542,14.501305826984128
28.6,5.484305131975287e-07,-2.7955341153074187e-08,0.1771159633565892,14.527518907068563
28.700000000000003,5.687936055764897e-07,-2.388530617736251e-08,0.17946602141318935,14.553691975295918
28.8,5.898276096705235e-07,-1.962606965832947e-08,0.18182966597405953,14.579827209501126
28.900000000000002,6.115455024324756e-07,-1.5193073465979978e-08,0.18420678800767348,14.605926781179505
29.0,6.339602608151917e-07,-1.0602800415426827e-08,0.18659727848250468,14.6319928552693
29.1,6.570848616604952e-07,-5.8728151230980075e-09,0.18900102836702698,14.658027589941755
29.200000000000003,6.809322819489871e-07,-1.0217089396746815e-09,0.1914179286297139,14.684033136398579
29.3,7.055154986057577e-07,3.930857417344669e-09,0.193847870239039,14.710011638676772
29.400000000000002,7.308474885003857e-07,8.964180508996833e-09,0.19629074416347608,14.735965233460691
