,time_axis,NPQ,Phi2,LEF,qL,Z,V,pmf,Dy,pHlumen,fraction_Dy,fraction_DpH,Klumen,Cl_lumen,Cl_stroma
0,0.0,0.0,0.8299319727891156,176.36054421768705,1.0,0.0,1.0,0.0,0.0,7.8,,,0.1,0.04,0.04
1,0.1,0.020736670383209203,0.4759965076634855,101.14925787849066,0.1900043221195663,5.63584944749979e-11,0.9999999999436412,0.1836271660614393,0.1747723511395338,7.652419751301575,0.9517782955984693,0.04822170440153073,0.09983372831545663,0.04011718508419185,0.039988281491580804
2,0.2,0.018763065185631977,0.007003199991850371,1.4881799982682038,0.0014723194495663838,1.1644660427121523e-10,0.9999999998835534,0.0836453805568283,0.07772429479485102,7.701315237300379,0.9292120410886944,0.07078795891130563,0.09973646401404683,0.040154594967974265,0.039984540503202555
3,0.30000000000000004,0.01697920209055676,0.0025985960345719736,0.5522016573465445,0.0005429515103699822,1.624356579651433e-10,0.9999999998375644,0.06078147617268514,0.05571891106991143,7.715623914953771,0.916708750402992,0.08329124959700795,0.09967969235638338,0.04016741163903996,0.039983258836095985
4,0.4,0.015366779626155711,0.0023676420891596294,0.5031239439464212,0.0004937972341675367,2.0533653430185644e-10,0.9999999997946634,0.05337729166608579,0.04847392491763582,7.718277220859167,0.9081375881877984,0.09186241181220156,0.09963454410688805,0.040176208564425726,0.039982379143557414
5,0.5,0.013908615814364412,0.002516423100383179,0.5347399088314255,0.0005241515819257581,2.4818311427471577e-10,0.9999999997518167,0.051581798853962454,0.046572217252743145,7.716506973313011,0.9028808278787959,0.09711917212120413,0.09959304995704703,0.04018393749324665,0.039981606250675324
6,0.6000000000000001,0.012590292592893463,0.002802972187266988,0.5956315897942349,0.0005832459753687402,2.9220033948378775e-10,0.9999999997077994,0.05258918741046591,0.04733354932876683,7.712406031971682,0.9000623827731337,0.09993761722686634,0.0995520558914925,0.04019152892738434,0.03998084710726156
7,0.7000000000000001,0.011398346180920279,0.0031584948380442832,0.6711801530844103,0.0006566840626518466,3.3817087160017307e-10,0.999999999661829,0.05492938257222393,0.0493535165409947,7.707068899479513,0.8984902838859004,0.10150971611409965,0.09950983763885336,0.04019947256355841,0.039980052743644155
8,0.8,0.010320352663505016,0.003550224678021727,0.7544227440796171,0.000737631924786375,3.86605448337202e-10,0.9999999996133944,0.05772825036138896,0.05179811930234087,7.701164482349198,0.8972750599243103,0.10272494007568966,0.09946558631721053,0.04020801308341828,0.03997919869165816
9,0.9,0.009345385388991498,0.003957466035177811,0.8409615324752848,0.0008217870468749666,4.377915784886761e-10,0.9999999995622082,0.06053994161599076,0.054243443144949145,7.695058358815973,0.8959943088319979,0.10400569116800207,0.09941918496393697,0.040217210196472696,0.03997827898035272
10,1.0,0.008463495246015175,0.0043641058735146175,0.9273724981218562,0.0009058057911492945,4.919266954215398e-10,0.9999999995080731,0.06310033516416273,0.056439294596562876,7.688982657206669,0.8944373187516295,0.10556268124837054,0.09937075012318039,0.04022705537813649,0.03997729446218634
11,1.1,0.007665740145939055,0.004759942911968606,1.0114878687933289,0.0009875760921805865,5.491449562827077e-10,0.9999999994508548,0.06532256743252852,0.05830446924151365,7.6830316968164185,0.8925624257150663,0.10743757428493372,0.09932053186253877,0.04023749293866755,0.03997625070613323
12,1.2000000000000002,0.0069441722002002255,0.005142019094443075,1.0926790575691534,0.001066493388484413,6.09552902301522e-10,0.9999999993904469,0.06725361040637631,0.0598849946741184,7.677189737795701,0.8904353879630632,0.10956461203693679,0.0992688092800325,0.04024844808045628,0.03997515519195436
13,1.3,0.0062915136194001825,0.005512509537363035,1.1714082766896448,0.001143020494614122,6.732701875000287e-10,0.9999999993267296,0.06895163586525282,0.061237321645724645,7.671428096341197,0.88811992460043,0.11188007539957001,0.09921581878120247,0.040259854386497415,0.039974014561350246
14,1.4000000000000001,0.00570165442941861,0.005874194798907752,1.2482663947678971,0.0012177449570974774,7.404469129214266e-10,0.9999999992595529,0.07047392037177454,0.0624166650739613,7.665712411703113,0.8856703975696484,0.11432960243035162,0.099161719475567,0.040271662993568116,0.03997283370064317
15,1.5,0.005168405023787573,0.006228420786321229,1.323539417093261,0.0012909528491172884,8.112362139774142e-10,0.9999999991887636,0.07186513188828228,0.06346625241923512,7.660018675515881,0.8831299790543262,0.11687002094567378,0.09910666759991464,0.04028382692168063,0.03997161730783192
16,1.6,0.004686154188493969,0.0065765332844433585,1.3975133229442136,0.00136292890745493,8.858093477213677e-10,0.9999999991141905,0.07315282064005577,0.06441294343522273,7.654335379919449,0.880525766083073,0.11947423391692702,0.09905079692207049,0.040296306028418744,0.039970369397158104
17,1.7000000000000002,0.004250345650044957,0.006919016455561614,1.4702909968068427,0.0014337778462524264,9.643739383021975e-10,0.9999999990356259,0.0743366014788108,0.06525671238596539,7.648668515119243,0.8778543959205134,0.1221456040794866,0.09899416950101818,0.04030907913250606,0.039969092086749376
18,1.8,0.0038559107269718167,0.007256705473985791,1.5420499132219807,0.0015036753939011716,1.04711629516488e-09,0.9999999989528836,0.075444756072805,0.06602502105237379,7.643004416326146,0.8751439396087243,0.12485606039127572,0.09893690101717283,0.04032211063310259,0.039967788936689716
19,1.9000000000000001,0.003499699765154003,0.007588774925361012,1.612614671639215,0.0015724521161706306,1.1342831952298152e-09,0.9999999988657167,0.07647275853918444,0.06671372349418744,7.637349415916717,0.8723854712263781,0.1276145287736219,0.09887901705542435,0.040335389379445245,0.03996646106205545
